,title,views,ingredients,peoples,times,levels,url
13,겉절이 담고 남은 배추로~배추전 만들기♡,"조회수 2,489",배추:5장|밀가루:5T|찹쌀가루:1T|소금:1/2T|물:1/2컵,2인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6918534
14,오래 두고 먹어도 아삭한 밑반찬 깻잎 고추장아찌,"조회수 8,236",깻잎:300장|고추:450g|양파:1/2개|베이킹소다:2T|식초:1T|간장:600mm|생수:600mm|식초:600mm|매실액:300mm|설탕:300mm,"6인분,이상",30분 이내,초급,https://www.10000recipe.com/recipe/6918530
15,매콤하고 시원한 오징어고추장찌개 레시피,"조회수 3,201",오징어:2마리|애호박:1/3개|양파:1/2개|감자:3개|두부:1/2모|다시마:2장|소금:약간|고춧가루:1T|국간장:1T|다진마늘:1/2T|고추장:1/2T,2인분,60분 이내,아무나,https://www.10000recipe.com/recipe/6918529
16,어묵볶음 남은 불고기 양념으로 어묵꽈리고추볶음,"조회수 3,670",어묵:소:6장|꽈리고추:12개|양파:1/2개|표고버섯:1개|불고기:소스:5T|육수나:생수:1/2컵|다진:마늘:+:식용유:1T|고춧가루:1T|깨소금:1T|후추:톡톡,4인분,15분 이내,초급,https://www.10000recipe.com/recipe/6918527
17,계란찜 보들보들 부드러운 계란찜,조회수 1.9만,계란:4개|칵테일새우:2개|민트:잎:2개|다시마:육수:1컵|우유:1T|맛술:1T|소금:1꼬집|소금:1꼬집|청주:1T|물:1컵,2인분,20분 이내,초급,https://www.10000recipe.com/recipe/6918523
18,명절 간식/선물 : 福을 담은 수제 팥양갱 만들기,"조회수 2,158",적:앙금:500g|한천:분말:10g|설탕:20g|올리고당:30g|물:250g,3인분,60분 이내,아무나,https://www.10000recipe.com/recipe/6918520
19,발효종으로 브라우니 만들기,조회수 726,15cm:1호:사각틀:한개분|다크:초콜릿:100g|무염버터:90g|설탕:80g|소금:1/3ts|바닐라:익스트랙:1/2ts|계란:70g|무가당:코코아:파우더:18g|발효종:120,4인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6918519
20,"추석 명절 전으로 새송이 대파전, 새송이 대파부침개","조회수 2,164",새송이버섯:2개|대파:2대|차가운:생수:1컵|튀김가루:5큰술,1인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6918517
21,닭두마리로 3가지 요리 #3.닭고기미역국,"조회수 3,898",닭고기:1/2마리|남은:닭육수:600ml|미역:1줌,"6인분,이상",30분 이내,아무나,https://www.10000recipe.com/recipe/6918515
22, 단호박옥수수파이 간단하게 만들 수 았어요,조회수 619,단호박:1/2개|옥수수:1캔|마요네즈:3큰술|설탕:1큰술|스프링롤피:4장|기름:약간,4인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6918514
23,추석명절 선물하기좋은 과일우유양갱,"조회수 1,327",우유:200g|한천가루:4g|체리:5개|키위:1/2절|설탕:15g|물엿:6g,2인분,60분 이내,아무나,https://www.10000recipe.com/recipe/6918513
24,♥[신혼밥상] 냉면 고명 절임무,"조회수 1,712",무:1국그릇|소금:2티스푼|설탕:2스푼|식초:4스푼|생수:1.5종이컵,2인분,20분 이내,초급,https://www.10000recipe.com/recipe/6918510
25,오징어간장조림 반찬인가? 안주인가?,"조회수 2,574",오징어:1마리|편마늘|기름|간장:3T|맛술:2T|올리고당:1T|후추|통깨,2인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6918509
26,입맛없을땐 시원한 묵사발,"조회수 2,563",묵:1모|냉면:육수:1봉|오이:1/2절|김치:50g|청고추:1개|홍고추:1개|김가루:약간|새싹야채:조금|꿀:1큰술|참기름:1작은술|깨:약간,2인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6918507
27,차돌된장찌개 깨쟁이요리 명절한우차돌 청국장,"조회수 7,632",소고기:100g|양파:1/3|파:1개|김치:3T|감자:1개|청국장:3T|된장:1T|진간장:1T,2인분,15분 이내,초급,https://www.10000recipe.com/recipe/6918506
28,♥[신혼밥상] 달달 돈까스덮밥,"조회수 2,311",돈가스:2장|양파:1/2개|대파:0.5뿌리|달걀:2~3개|간장:3스푼|설탕:1.5~2스푼|미림:2스푼|물:10스푼,2인분,20분 이내,초급,https://www.10000recipe.com/recipe/6918504
29,집에있는재료로 잡채만들기,"조회수 2,856",당면|양파:1|당근:1|부추:1/2단|햄:1/2정도|오뎅:4장정도|간장|설탕|깨|참기름,5인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6918502
30,닭두마리로 세가지 요리 #2.닭국수&수제비,"조회수 3,224",닭육수:500ml|소면:500원동전크기만큼|수제비:15개|양파:1/5|소금:0.5t|후추:톡톡톡,2인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6918501
31,[알리오올리오] 베이컨넣어 깔끔하고 고소한 오일스파게티만들기/초간단요리,"조회수 3,053",스파게티면:2인분:200g|마늘:13알|베이컨:3줄|올리브유|태국고추:5개|파마산치즈가루:1T,2인분,10분 이내,초급,https://www.10000recipe.com/recipe/6918499
32,순살양념게장,"조회수 1,876",숫:꽃게:4마리|양조간장:1소주잔|소주:1소주잔|설탕:2.5아빠숟가락|고춧가루:8아빠숟가락|다진대파:4아빠숟가락|다진생강:2아빠숟가락|다진마늘:1아빠숟가락|물엿:2아빠숟가락|후추:토도독|소금:반:티스푼,4인분,60분 이내,아무나,https://www.10000recipe.com/recipe/6918498
33,수박주먹밥,"조회수 1,332",쌀밥:2공기|흑미밥:1작은술|브로컬리:30g|참치작은거:1캔|고추장:1큰술|마요네즈:2큰술|참기름:1큰술|소금:약간|후추:약간|케찹:1큰술,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6918496
34,BHC치즈볼만들기,"조회수 5,011",찹쌀미니도나츠믹스:1봉|스트링치즈:3개|피자치즈:100g|식용유:24ml|계란:1개|물:75ml|슈가파우더:약간|튀길기름:적당히,3인분,60분 이내,초급,https://www.10000recipe.com/recipe/6918495
35,전복손질+전복버터구이 만들기,"조회수 7,086",전복:5마리|버터:1T,1인분,60분 이내,중급,https://www.10000recipe.com/recipe/6918490
36,[무화과 레시피] 무화과를 넣어 만든 찹쌀떡 (Ice ver. / Original ver.) ,조회수 727,무화과:6~7개|연양갱:1개|찹쌀가루:85g|설탕:50g/:80g|소금:1g|뜨거운:물:120ml|아이스크림:1개|옥수수:전분:1컵,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6918488
37,배숙 만들기 달콤한 배 요리,"조회수 4,147",배:1개|생강:1톨|물:3T|물:3컵|대추:1-2개,2인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6918486
38,초간단한 얼갈이 배추속 무침,"조회수 3,159",얼갈이:배추속:1줌|된장:1.5t|통깨:1t|참기름:1t,2인분,20분 이내,아무나,https://www.10000recipe.com/recipe/6918484
39,"냉장고 있는 채소 볶아 비빔국수했어요~ 비빔국수, 복음채소 비빔국수",조회수 5.2만,​새송이버섯:1개|가지:1/2개|호박:1/2개|식용유:1큰술|소금:2꼬집|소면:100g|초고추장:3큰술|매실청:1큰술|식초:1큰술|참기름:1큰술|통깨:1/2큰술,1인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6918483
40,돼지고기가 들어간 시래기된장국~,"조회수 2,374",냉동:시래기:300g|돼지고기:찌개용:200g|쌀뜨물:1L|청양고추:1개|소금:1/2큰술|된장:2큰술|다진마늘:1/2큰술|후추가루:조금,4인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6918481
41,초간단나물요리 껍질 쉽게 벗겨 볶아먹는 고구마순볶음,"조회수 1,718",고구마순:1봉|굵은소금:1t|포도씨유:2T|고추가루:1t|참치액:2t|멸치액젓:1t|마늘:1t|통깨|파,"6인분,이상",60분 이내,아무나,https://www.10000recipe.com/recipe/6918479
42,닭두마리로 세가지요리 #1마늘삼계탕,"조회수 2,395",닭:2마리|마늘:50알|헛개나무:8조각|월계수잎:6개|소주:200ml,"6인분,이상",60분 이내,아무나,https://www.10000recipe.com/recipe/6918478
43,#무화과요리 #무화과타파스만들기#무화과브루스케타,"조회수 1,236",올리브:치아바타:1개|무화과:3개|프로슈토:3개|방울토마토:2개|통마늘:1개|바질페스토:1큰술,4인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6918475
44,차갑게 먹어도 맛있는 감자전ლ(´ ❥ `ლ),"조회수 1,547",감자:중:3개|식용유:적당히|들기름:적당히|감자전분:1+1/2큰술|맛소금:약간,2인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6918474
45,명란아보카도덮밥 깨쟁이요리 양심참깨박 명란덮밥,"조회수 4,890",밥:1인분|아보카도:1/2|명란:1T|계란후라이:1개|진간장:1T|양심참깨박:1T|깨:조금,1인분,5분 이내,아무나,https://www.10000recipe.com/recipe/6918473
46,♥[신혼밥상] 홈메이드 칼로리바,조회수 409,무화과:2개|콘후레이크:2줌|견과류:1줌|꿀:1.5스푼|설탕:0.5스푼|물:2스푼,2인분,10분 이내,초급,https://www.10000recipe.com/recipe/6918472
47,육수티백 만들었어요~,조회수 562,다시멸치:1팩|홍새우:1팩|다시마:1팩|다시백:넉넉히,"6인분,이상",60분 이내,아무나,https://www.10000recipe.com/recipe/6918471
48,무화과 고추장 무침[무화과 레시피],조회수 923,건조:무화과:12개|마늘:1T|고추장:2T|고춧가루:1T|참기름:1T|설탕:1T|깨:1T|아로니아:가루:1t,2인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6918470
49,부추듬뿍부추전 & 바삭가지전 ,"조회수 9,183",부추:1/2단|마늘:2개|고추:1개|가지:3/5개|밀가루:6T|카레가루:2T|간장:2T|식초:1/4T|고추가루:1/4T|다진마늘:1/4T|올리고당:1/4T,3인분,30분 이내,초급,https://www.10000recipe.com/recipe/6918468
50,"백종원 돼지갈비탕, 뜨끈한 국물요리","조회수 5,757",등갈비:850g|통마늘:30알|굴소스:1.3T|통후추:1.3T|설탕:2/3T|천일염:1T|월계수잎:2장|알배기배추:200g|물:2.2L|흰:대파:&:달걀지단:약간|국수:or:건당면:원하는:만큼|간장:2T|설탕:1/3T|다진:마늘:1t|청양고추:1개|썰은:대파:3T|굴소스:1/2T|액젓:1/2T,3인분,120분 이내,중급,https://www.10000recipe.com/recipe/6918466
51,느타리버섯초무침,"조회수 3,109",느타리버섯:200g|청양고추:3개|초고추장:1큰술|깨:1작은술,4인분,60분 이내,초급,https://www.10000recipe.com/recipe/6918464
52,[무화과레시피] 무화과기름간장떡볶이,조회수 565,떡볶이떡:252g|무화과:큰것:1개|떡볶을때:식용유:적당히:3큰술|진간장:1큰술|굴소스:1큰술|다진마늘:1/2큰술|양념에:식용유:1큰술|물:1큰술|참기름:1/2큰술|깨:조금,2인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6918462
53,남은식빵으로 부드러운 프렌치토스트만들기,"조회수 3,428",식빵:작은것:1봉지|계란:6개|우유:100ml|설탕:2큰술|해바라기유:3큰술|파슬리가루:조금,4인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6918460
54,옥수수밥 만드는법 - 딸에게# 초당옥수수,조회수 996,초당옥수수:1개|쌀:1.5컵|물:1.5컵,@,@,@,https://www.10000recipe.com/recipe/6918457
55,밥솥으로 예쁜 추석 송편만들기,"조회수 4,106",멥쌀가루:100g|반죽용:물:100ml|비트:2조각|소금:2꼬집|참기름:조금|찜용:물:200ml|깨:1.5T|설탕:1.5T|소금:1꼬집|아로니아가루:1/2t,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6918456
56,명절 요리로 좋은 에어프라이어 떡갈비.,"조회수 4,186",떡볶이:떡:1팩|쇠고기:간것:300g|돼지고기:간것:100g|대파:흰부분:1줄|양파:1/2개|간장:3T|다진:마늘:1.5T|배즙:3T|생강술:2T|자일로스:설탕:1T|꿀:1T|후추|참기름,4인분,60분 이내,아무나,https://www.10000recipe.com/recipe/6918455
57,아삭한 숙주나물~~,"조회수 3,299",숙주나물:300g|국간장:1T|다진마늘:1T|꽃소금:티스푼:1T|참기름:1T|깨:적당히,2인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6918454
58,새우부추전 만들기 부추가듬뿍들어가서 맛있었답니다.,"조회수 1,683",부추|부침가루:1컵|물:1컵|청고추:1개|홍고추:1개|계란:1개|새우:넣고싶은만큼:넣어주세요|간장|페페론치노:or청양고추:조금,2인분,15분 이내,초급,https://www.10000recipe.com/recipe/6918453
59,치즈 계란말이 만드는 법 부드럽운 팁,"조회수 2,569",계란:3개|모짜렐라치즈:1/2공기|소금:1/2작은술|후추:1/2작은술|우유:1큰술|쪽파:2대,2인분,20분 이내,초급,https://www.10000recipe.com/recipe/6918452
60,생생정보 택시 맛객! 오리고기 훈제 찜,"조회수 1,847",오리고기:훈제:200g|깻잎:50g|부추:50g|소금|간장소스|머스터드소스:약간,2인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6918449
61,"수미네 반찬, 김치 샌드위치","조회수 1,075",계란:2개|감자:2개|묵은지:1/4포기|양배추:3장|옥수수:3숟가락|소금:1숟가락|마요네즈:4숟가락|식빵:6장|랩:약간,2인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6918448
62,"TV요리) 정우성의 커피가 있었다면,,, 더 좋았겠지??? 달걀채소토스트 ★",조회수 2.2만,식빵:4장|달걀:3개|슬라이스햄:4장|청상추:4장|양배추:3장|당근:1/4개|감자:1/3개|양파:1/4개|청양고추:1개|마가린:약간|소금:약간|후추:약간|케첩:2숟가락,2인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6918446
63,참나물무침 [도시락반찬],"조회수 2,400",참나물:1봉|집간장:1큰술반|참기름:1큰술|깨:조금,4인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6918445
64,명절 음식활용 꿀팁!!느끼함도 잡고 추석차례상에 올라간 백숙을 초계묵국수로~^^,"조회수 2,205",닭백숙용:국물:350g|식초:2T|설탕:2T|간장:1T|시판용:동치미:육수:1팩|식초:1T|설탕:1T|묵:or:국수:200g|당근:10g|오이:15g|쌈무:20g|김치:20g|설탕:약간|참기름:약간|조미김가루:10g|닭고기:40g|통깨:약간,1인분,20분 이내,아무나,https://www.10000recipe.com/recipe/6918442
65,호박잎 손질방법과 찌는 시간,"조회수 2,359",호박잎:15~20장:내외,4인분,20분 이내,아무나,https://www.10000recipe.com/recipe/6918441
66,초간단 브런치 야채퀘사디아 :),"조회수 1,484",또띠아:1장|양파:1/5개|마늘:1개|양송이버섯:1개|올리브:1개|크림소스:0.5T,1인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6918440
67, 당면으로 태국요리 카놈친 만들기 / Khanom chin ,조회수 587,당면:100g|돼지고기:200g|소금:1꼬집|후춧가루:1꼬집|땅콩:10g|대파:1대|다진:마늘:2Ts|식용유:2Ts|고춧가루:2Ts|물:50ml|코코넛:밀크:200ml|설탕:1Ts|식초:1Ts|액젓:3Ts,1인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6918439
68,초간단 김무침 만들기,"조회수 2,043",김|통깨|마늘|간장|파,2인분,5분 이내,아무나,https://www.10000recipe.com/recipe/6918438
69,매콤한 소스에 오징어 푹 찍어 먹으면 스트레스 안녕~ 오징어 숙회 & 청양초 딥소스,"조회수 3,056",오징어:1마리|마요네즈:100g|연두:청양초:2/3스푼|파슬리:약간,2인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6918437
70,돼지불고기만드는법(돼지.소)간단하게 만드는법,"조회수 2,381",돼지고기:1근|만능간장|양파:1개|당근:1개|팽이버섯적당량:청량고추:5개|대파:2뿌리,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6918436
71,비오는날 멸치육수 우려서 끓여먹는 멸치칼국수,"조회수 4,218",칼국수면|멸치육수|감자|양파|애호박|당근|대파|국간장|소금|후추|청양고추:1개|대파:2T|간:마늘:1T|진간장:3T|고춧가루:2T,2인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6918434
72,"깻잎 파무침으로 삼겹살 더 맛나게 먹어요~ 파무침,파절이,파무침양념하기","조회수 4,847",깻잎:10장|대파:2대|간장:1큰술|매실청:1큰술|식초:2큰술|올리고당:1/2큰술|참기름:1큰술|생와사비:1작은술|통깨:1큰술|고추가루:1/2큰술,2인분,5분 이내,아무나,https://www.10000recipe.com/recipe/6918433
73,모닝피자빵,"조회수 1,044",식빵:2장|다진마늘:1T|양파:2T|적피망:1T|노랑피망:1T|표고버섯:1T|꿀:1T|토마토소스:5T|모짜렐라치즈:넉넉히|바질:4잎|저터:1T,2인분,15분 이내,초급,https://www.10000recipe.com/recipe/6918432
74,초간단요리 7.900원으로 온식구가 푸짐히 먹는 꼬막무침,"조회수 2,080",꼬막:2Kg|양파:1/2개|깻잎:1묶음|청양고추:4개|부추장:4T|부추장간장:8T|고추가루:2T|맛술:1T|마늘:1t|꿀:3T|통깨|파|참기름,5인분,90분 이내,초급,https://www.10000recipe.com/recipe/6918431
75,[무화과레시피]무화과김밥,조회수 624,무화과:3개|김밥김:3장|오이:1개|당근:작은것:1개|계란:3개|단무지:3개|사각어묵:2장|밥:3인분|계란지단에집간장:1/2작은술|어묵양념간장:2큰술|올리고당:2큰술|생수:3큰술|김밥살때식초:1큰술|깨:조금|참기름:1/2큰술,3인분,60분 이내,아무나,https://www.10000recipe.com/recipe/6918430
76,초스피드 밑반찬..건새우볶음,"조회수 2,382",건새우:1컵|고추장:2큰술|설탕:1큰술|물엿:1큰술|진간장:1큰술|맛술:1큰술|케찹:1큰술|다진마늘:1큰술|통깨:조금,4인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6918429
77,시판 양념장으로 만든 불냉면,조회수 653,냉면사리:1개|오이:1/4개(절임용:꽃소금1작은술|설탕:1/2큰술|파인애플:식초:1큰술)|무:슬라이스:2조각(절임용:꽃소금:1작은술|설탕:1/2큰술|파인애플:식초:1큰술)|대추:방울:토마토:1개|계란:1개|불냉면:양념장:5큰술|참기름:약간|통깨:약간|각얼음:3개,1인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6918427
78,비오는 날 만들어 먹으면 딱 좋아 해물부추전 만드는 법,"조회수 2,252",부추:1줌|오징어:1마리|홍합:1컵|청양고추:1개|양파:1개|당근:1/4개|부침가루:6T|물:1/2컵|소금:1꼬집,2인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6918426
79,초간단 순대요리 순대전 만드는 법,"조회수 2,408",순대:300g|계란:1개|부침가루:3T,2인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6918425
80,오이물김치 만들기 /입맛 살려줄 오이물김치 담그기,조회수 1.6만,오이:7개|홍고추:3개|양파:1개|풀물:500ml|물:1000ml|멸치액젓:150ml|무:1/3개|쪽파:1줌|생강:3쪽|마늘:20개정도|파프리카:1개|배:1개|맛소금:1티스푼|뉴슈가:2/3티스푼,"6인분,이상",60분 이내,초급,https://www.10000recipe.com/recipe/6918423
81,샐러리 주스 맛있게 만들기 (해독주스),조회수 2.6만,샐러리:줄기부분:220g|씨없는:포도:250g,2인분,10분 이내,초급,https://www.10000recipe.com/recipe/6918422
82,"명절요리, 담백한 참치동그랑땡","조회수 4,926",참치캔:200g|당근:30g|양파:1/2개|브로콜리:30g|달걀:3개|소금:3꼬집|후춧가루:조금,4인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6918421
83,♧ 동남아풍 파인애플라이스 ♧ 맛있어요 ♧,조회수 564,달걀:2개|마늘:4개|당근:2조각|고추:1개|적양파:1/4개|빨강피망:1/4개|노랑피망:1/4개|방울토마토:5개|파인애플:약:150g|캐슈넛:3T|건크랜베리:2T|껍질벗긴:새우:10개|잡곡밥:2공기|흑마늘:소금:0.3t|허브솔트:1t|버터:2T|다시마간장:3T,3인분,30분 이내,중급,https://www.10000recipe.com/recipe/6918420
84,치즈 좋아하는 두찌를 위해 만든 콘치즈..,"조회수 1,654",스위트콘:1개|양파다진거:조금|다진:홍고추:조금|피자치즈:1봉지|마요네즈:2큰술|올리고당:1큰술|후춧가루:조금,2인분,20분 이내,아무나,https://www.10000recipe.com/recipe/6918419
85,매콤한비빔국수,"조회수 2,113",소면:200g|풋고추:1개|묵은지:1줌|간장:2큰술|올리고당:2큰술|고춧가루:1큰술|고추장:1큰술|다진마늘:1/2큰술|깨:1/2큰술|식초:1큰술|참기름:1/2큰술,3인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6918416
86,깻잎순나물,"조회수 2,541",깻잎순:조금|고추장:1숟갈|된장:1숟갈|마늘:1숟갈,2인분,15분 이내,중급,https://www.10000recipe.com/recipe/6918415
87,해산물 레몬버터소스 파스타 - 고난이도,"조회수 2,057",카사레치아:180g|모시조개:15알|새우:4마리|가리비관자:2개|버터:200g|샬롯:1/2개|화이트와인:50ml|레몬:1/4개|타임:3g,2인분,60분 이내,고급,https://www.10000recipe.com/recipe/6918412
88,"[해양수산부 이달의 수산물 9월] 스프의 끝판왕, 게살땅콩잼스프 ★","조회수 9,502",꽃게:순살:100g|크림스프:분말:40g|물:500ml|감자:1개|양파:1개|브로콜리:5쪽|땅콩잼:2숟가락,3인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6918410
89,반건조오징어 장조림~ 색다른 매일반찬,"조회수 1,686",반건조오징어:2마리|삶은:메추리알:25개|꽈리고추:100g|청양고추:1개|통마늘:6알|생강:1톨|꿀:1t|참기름:1t|통깨:1/2T|다시마:1장|국물용:멸치:5마리|밴댕이:2마리|건새우:2마리|물:600ml|간장:5T|설탕:1T,"6인분,이상",30분 이내,초급,https://www.10000recipe.com/recipe/6918409
90,"치킨 튀기는법, 쯔란가루로 밑간해서 통닭 만들기","조회수 2,605",닭볶음탕용:닭:930g|쯔란:2T|튀김가루:1컵|머스터드|맛소금,3인분,60분 이내,초급,https://www.10000recipe.com/recipe/6918408
91,식빵피자 에어프라이어 오븐으로 뚝딱! 프로피쿡.,"조회수 4,618",​:식빵:4조각|소시지:2개|버섯:1줌|방울토마토:5개|파프리카:1/3개|파인애플:조금|토마토소스:시판용:1컵|모차렐라:피자:200g,2인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6918407
92,닭껍질튀김 만들기 ♬ 정말 맛나요,"조회수 5,310",​:닭:껍질:200g|치킨:튀김가루:1컵|후추:조금|로즈마리:조금|미림:1큰:술|식용유,2인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6918405
93,"[무화과 레시피]베이컨 무화과 말이 - 간단하게 집어먹기 좋아서 아침메뉴, 도시락메뉴 추천! ","조회수 1,013",무화과:1개|베이컨:6개|흰쌀밥:1공기|식초:1큰술|설탕:1큰술|소금:1꼬집|고추냉이:조금,1인분,15분 이내,초급,https://www.10000recipe.com/recipe/6918403
94,마늘장아찌 담그기 만드는법,조회수 1.1만,통마늘:20개|식초:1/2컵|간장:1/2컵|설탕:1/2컵|소주:1/2컵|소금:1t|물:300ml,4인분,2시간 이상,아무나,https://www.10000recipe.com/recipe/6918402
95,♥[신혼밥상] 홈카페 허니브레드,"조회수 1,027",식빵:4장|버터:2스푼|설탕:1스푼|휘핑크림:적당히|계피가루:0.5티스푼|다진마늘:1스푼|버터:2큰술|설탕:1티스푼|꿀:1스푼,2인분,15분 이내,초급,https://www.10000recipe.com/recipe/6918400
96,초간단 도토리묵 무침 만드는법 ,"조회수 2,146",도토리묵:1모|간장:2t|설탕:1/2t|참기름:1t|통깨:1t|김자반:1움큼,4인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6918399
97,[무화과레시피]무화과얼갈이겉절이,조회수 459,단배추:작은한단|양파:1/4개|무화과:1개|집간장또는액젓:2큰술:18g|고추가루:2큰술|다진마늘:조금|다싯물:3큰술,"6인분,이상",90분 이내,아무나,https://www.10000recipe.com/recipe/6918398
98,양파장아찌만들기 실패없는 비율정리,"조회수 1,867",양파:3개|홍고추:3개|청양고추:3개|간장:2컵|물:2컵|설탕:1컵|미림:1컵|식초:1.5컵,"6인분,이상",20분 이내,초급,https://www.10000recipe.com/recipe/6918397
99,♥[신혼밥상] 고소 바삭 감자채전,"조회수 1,322",감자:4개|당근:1/2개|소금:1꼬집|부침가루:1.5스푼|달걀:2개,2인분,20분 이내,초급,https://www.10000recipe.com/recipe/6918396
