,title,views,ingredients,peoples,times,levels,url
64,백종원식으로 간단하게 만든 육개장,조회수 1.5만,소고기국거리:500g|고사리|숙주|대파:1대|표고버섯|양파:1/4개|참기름과:식용유:섞은:것:1큰술|고춧가루|다진마늘|국간장:1큰술|생강가루:1/2큰술|소금|물:3컵|생강가루,3인분,60분 이내,중급,https://www.10000recipe.com/recipe/6842582
65,참치캔김치 주먹밥- 아삭한 김치와 참치가 잘 어울리는 맛,조회수 1.2만,참치캔:100g|물에헹군김치썬것:80g|마요네즈:2큰술|흰후추가루:약간|밥:1+1/2공기|맛소금:1/4작은술|참기름:1큰술|통깨:1큰술|조미김:1/2줌,@,30분 이내,아무나,https://www.10000recipe.com/recipe/6645008
66,"밑반찬으로 좋은 고추멸치볶음, 고추멸치조림",조회수 1.5만,여리:고추:360g|멸치:40g|다진마늘:1큰술|쪽파:1뿌리|물:300ml|간장:5큰술|설탕:1/2큰술|물엿:또는:꿀:5큰술|깨:적당량|참기름:적당량,"6인분,이상",60분 이내,아무나,https://www.10000recipe.com/recipe/6919204
67,소세지 카레라이스 레시피 색다른 요리,"조회수 4,508",카레가루:1봉지(3~4인용)|애호박:1/4개|당근:1/4개|양파:1개|소세지:1봉지|식용유:2~3큰술|물:700ml,4인분,10분 이내,초급,https://www.10000recipe.com/recipe/6885132
68,마약김밥 만들기 꼬마김밥 라면과 함께~,조회수 3.1만,구운김:5장|따뜻한:밥:(참기름+소금+통깨)|단무지|시금치|당근|어묵|기름:약간|참기름|통깨|간장:1큰술|식초:1큰술|올리고당:1큰술|물:1큰술|연겨자:1큰술,4인분,30분 이내,초급,https://www.10000recipe.com/recipe/6873542
69,먹다남은 족발로 새로운 요리가 탄생~냉채족발 만들기!,조회수 1.5만,족발:2인분|오이:1/2개|사과:1/2개|깻잎:취향껏|크래미:취향껏|방울토마토:취향껏|간장:3스푼|맛술:1스푼(생략가능)|식초:2스푼|참기름:1스푼|다진마늘:1/2스푼|연겨자:1스푼|허니머스터드:1스푼(생략가능)|땅콩쨈:1스푼(생략가능),2인분,10분 이내,초급,https://www.10000recipe.com/recipe/6850873
70,김장속 만들기,조회수 5.9만,무:3Kg|쪽파:600g|갓:600g|고추가루:12컵|매실청:3큰술|찹쌀:2컵|다시마:물:12컵|양파:150g|사과:1개|다진마늘:3컵|다진생강:1컵|액젓:2컵|새우젓:1컵|매실청:1/4~1/2컵|표고버섯:가루:3큰술,@,90분 이내,초급,https://www.10000recipe.com/recipe/6417750
71,잔치국수 황금레시피 김치말이국수 면요리만들기,"조회수 8,712",소면:1인분|김치:1움큼|간마늘:1t|액젓:1/2컵|국간장:1/2컵|후추:조금|계란:2개|설탕:1t|고춧가루:1t|통깨:1t,2인분,20분 이내,아무나,https://www.10000recipe.com/recipe/6925018
72,백종원 양념치킨 소스 만드는법 양념치킨 만들기,조회수 14.2만,물엿:4큰술|다진:마늘:2큰술|케찹:2큰술|설탕:2큰술|고추장:1큰술|고춧가루:1큰술|물:1큰술|간장:1큰술,4인분,20분 이내,아무나,https://www.10000recipe.com/recipe/6905533
73,순대볶음 초간단 황금레시피,"조회수 4,448",​순대|양배추:1/4통|양파:1개|당근:1개|깻잎:10~15장|대파:1대|고춧가루:2스푼|고추장:1스푼|간장:1스푼|맛술:1스푼|물엿:0.5스푼|물:50ml|후추:약간|들깨가루:적당히|다진마늘:1스푼|깨소금:3스푼|참기름:1스푼,4인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6899886
74,우거지 들깨된장찌개 만들기,조회수 3만,삶아서:물기를:짠:우거지:150g|청양고추:1개|붉은고추:1개|대파:1/2대|들깨가루:1컵|물:1컵|멸치:다시마:육수:4컵|소금:약간|된장:2큰술|다진마늘:1큰술|참기름:1큰술|후춧가루:약간,3인분,30분 이내,초급,https://www.10000recipe.com/recipe/3035942
75,백종원쌤 떡볶이,"조회수 1,828",오뎅:3장|떡:2컵|물:잠기도록|양배추:1컵|고추장:1Ts|고춧가루:1Ts|간장:2Ts|설탕:2Ts|파:1/2뿌리,4인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6927283
76,쪽파김치담그는법 ,조회수 2.3만,쪽파:1kg|멸치:액젓:2/3스푼|고춧가루:2컵|다진:마늘:3스푼|새우젓:3스푼|설탕:2스푼|양파:1/2개|밀가루:2스푼|물:2컵,"6인분,이상",60분 이내,아무나,https://www.10000recipe.com/recipe/6886076
77,맘스터치 싸이버거 따라하기 ,"조회수 7,373",뼈:없는:닭:허벅지:살:4개|양파:1개|양상추:먹고싶은만큼|피클:먹고싶은만큼|소금:1+1/2작은술|후추:1작은술|밀가루:1/2컵|전분:1/2컵|햄버거:빵:4개|달걀:2개|식용유:적당량|마요네즈:먹고싶은만큼|마늘:가루:1작은술|양파:가루:1작은술,4인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6860538
78,두부조림 만들기,"조회수 7,678",두부|간장:2큰술|다진마늘|고춧가루|참기름:1작은술|설탕:1/2작은술|깨소금:적당량|다시마국물:(or물):1/4컵|달래(or쪽파):1큰술,1인분,15분 이내,중급,https://www.10000recipe.com/recipe/6758962
79,아귀채볶음,조회수 1.3만,구운아귀채:200g|고추장:3T|올리고당:1T|맛술:3T|매실청:1T|다진마늘:1/2T|통깨:약간|고추장:3T|맛술:3T|다진마늘:1/2T|매실청:1T|올리고당:1T,"6인분,이상",10분 이내,아무나,https://www.10000recipe.com/recipe/6897069
80,돼지고기고추장찌개,"조회수 3,047",돼지고기:300g|감자:1개|호박:1/2개|양파:1/2개|홍고추:1개|청양고추:1개|파|다진마늘:1T|고추장:1T|고춧가루:1.5T|간장:1T|후추:약간|다시마:5cm:x:5cm:1장|멸치:10-12마리,3인분,60분 이내,아무나,https://www.10000recipe.com/recipe/6855540
81,소화가 잘되는 계란 죽 야채죽 ,"조회수 2,316",쌀:2컵|당근:1조각|적:피망:1조각|파:1/3개|닭가슴살:100g|달걀:2개|소금:1/2T|김자반:적당량,"6인분,이상",60분 이내,초급,https://www.10000recipe.com/recipe/6967840
82,매콤한 라면땅? 노노 단짠의 원조 ★ 짜장라면땅 ★,"조회수 8,715",라면:1개|설탕:2숟가락|올리고당:3숟가락|짜장가루:2숟가락|고추장:1+1/2숟가락|케첩:2숟가락|물:2숟가락|후추:약간,1인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6918570
83,밥도둑 간장두부조림 황금레시피 간장두부조림 만드는법,조회수 1만,두부:500g|소금:1T|깨:1t|파:1/2개|간장:4T|설탕:1T|맛술:1T|참기름:1T|다진:마늘:1T|후추:1t,2인분,15분 이내,초급,https://www.10000recipe.com/recipe/6942845
84,알탕 만들기,"조회수 9,633",알:300g|고니:300g|기타:해물|미나리:1줌|콩나물:100g|양파:1/2개|대파:1개|마늘:1+1/2스푼|청양고추:2개|무:작은거:1/3개|고추가루:2스푼|고추장:1스푼|후추가루:약간|새우젓:1/2스푼|소금:약간|맛술:2스푼|다시마|멸치|무|양파|대파,3인분,30분 이내,중급,https://www.10000recipe.com/recipe/6923585
85,요즘 가장 맛있는 애호박요리,"조회수 7,377",애호박:2개|시판:고추장:2수저|설탕or조청:2수저|식초:2수저|참깨:조금,2인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6898772
86,소고기 짜장밥 ,조회수 4.6만,짜장가루:40g|다진소고기:1/2C|감자(중):1개|양파:1/2개|양배추:1/2줌|당근:1/2줌|통조림:옥수수:2T|밥|짜장가루|다진마늘:1/2T|다진파:1T|설탕:1/2T|생수:2C|후춧가루|청주,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/3595011
87,어묵탕 ,조회수 1만,어묵:1봉지|멸치다시육수:500ml|무:30g|대파:1/2대|고추:1개|국간장:1큰술|다진마늘:1작은술,3인분,60분 이내,초급,https://www.10000recipe.com/recipe/6840547
88,콘샐러드 만드는법- 딸에게#,"조회수 2,744",초당:옥수수:1개|양파|빨강파프리카|주황파프리카|노랑파프리카|아삭이고추:70g|식초:1|레몬즙:1|마요네즈:3|소금|후추|설탕:조금,@,@,@,https://www.10000recipe.com/recipe/6921793
89,모듬베이컨말이구이,"조회수 8,781",베이컨:1팩|머스터드소스|단호박|가래떡|식빵(가장자리자투리)|초록파프리카|빨간파프리카|노랑파프리카|감자|느타리버섯|팽이버섯|크래미,4인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6848226
90,뼈다귀 감자탕 끓이는법,조회수 17만,돼지등뼈:3줄|굵은:감자:5개|양파:1개|대파:2대|깻잎:넉넉히|생강|마늘|청양고추|된장:1/2공기|통후추:1큰술|커피:1큰술|청주|소금:약간|후추:약간|들깨가루:기호,"6인분,이상",2시간 이상,중급,https://www.10000recipe.com/recipe/4794284
91,물냉라면 만들기 라면스프 없이 라면끓이기 물냉면 양념장 만드는 방법,조회수 1.4만,라면사리:1개|냉면육수:1개|삶은계란:1/2개|오이:1줌|고추장:1/2스푼|고추가루:1/2스푼|간장:1/2스푼|설탕:1/2스푼|식초:1/2스푼|깨소금:조금,1인분,10분 이내,초급,https://www.10000recipe.com/recipe/6853169
92,만둣국 보글보글 ,"조회수 9,453",멸치육수:3~4컵|왕만두:4개|달걀:1|대파|국간장:1|어묵:1장|소금|후추,1인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6858134
93,초보자도 1시간이면 완성할수 있는 나가사끼 카스테라... ,조회수 1.5만,@,2인분,60분 이내,초급,https://www.10000recipe.com/recipe/340348
94,카레와 치즈가 합체! 신박한 혼밥메뉴 카치동 ,조회수 3.8만,3분카레:2개|우동:라면:1봉지|우유:180ml|슬라이스치즈:1장|파슬리가루:약간,2인분,5분 이내,아무나,https://www.10000recipe.com/recipe/6871339
