,title,views,ingredients,peoples,times,levels,url
16,완전맛있는 차돌박이찜! 미소된장마요소스도 함께~,조회수 28.3만,차돌박이:10장|깻잎:5장|팽이버섯:1묶음|숙주나물:1주먹|미소된장:1큰숟갈|마요네즈:1숟갈|올리고당:1숟갈|다진마늘:0.5숟갈|고춧가루:0.3숟갈|청양고추:1개다진것|물:2숟갈,2인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6881099
17,목우촌 집반찬 간편요리 마늘쫑 소시지 볶음,조회수 8.2만,프랑크소시지:1개|마늘쫑:1단|간장:2|올리고당:1|참기름:1|통깨,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6913952
18,새우요리 갈릭마요새우~ 요거 완전 맛있지~,조회수 23.2만,냉동새우:1줌|마요네즈:4큰술|다진마늘:1큰술|설탕:1큰술|후추:약간|소금:약간,1인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6872474
19,백종원의 부추 달걀 볶음,조회수 17.9만,부추:1줌|달걀:4개|식용유:2큰술|밥:2공기|굴소스:1큰술|참기름:1큰술,2인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6891606
20,비엔나 만두 강정,조회수 19.4만,만두(교자만두/물만두):10개|비엔나소세지:작은거:1봉|물:1T|간장:1T|고추장:2T|케찹:2T|올리고당:1.5T|다진마늘:1t|참기름:약간|깨:약간,2인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6877253
21,칠리새우ㅣ쉬림프 박스 만들기,조회수 51.4만,칵테일:새우:1컵(종이컵)|다진마늘:1스푼|버터:1조각|식용유:2스푼|케찹:2스푼|고추가루:1스푼|설탕:1스푼|간장:1스푼|식초:1스푼|물:약간,2인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6881815
22,자취라이프 평범한 단무지도 양념에 무쳐서 맛있게 먹자,조회수 9.1만,단무지:260g|대파:손가락:길이:1줄|통깨:1숟가락|고추가루:1숟가락|참기름:또는:들기름:1숟가락|올리고당:1숟가락,3인분,10분 이내,초급,https://www.10000recipe.com/recipe/6840157
23,봄동 된장무침,조회수 12.9만,데쳐서:물기짠:봄동:600그람|다진:파:2큰술|다진마늘:1큰술|된장:2큰술|고추장:1큰술|매실액:2큰술|참기름:1큰술|통깨:1큰술|소금:약간,"6인분,이상",15분 이내,아무나,https://www.10000recipe.com/recipe/6866122
24,간단하게 맛난 반찬 만들기 '베이컨 버섯볶음',조회수 5.1만,베이컨:5~6줄|양파:1/2개|미니새송이버섯:7개|다진마늘:1t|굴소스:1t,2인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6951564
25,게맛살계란덮밥 - 계란2개로 만드는 한끼식사,조회수 1.8만,게맛살:3개|계란:2개|소금:취향껏|식용유|물:200ml|간장:1숟가락|설탕:1숟가락|굴소스:1숟가락|전분:1숟가락,1인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6954386
26,고소하고 향긋한 깻잎들깨볶음,조회수 9.9만,깻잎|대파|다진마늘:1T|국간장:1T|참기름:1T|들깨가루:2T|깨,2인분,15분 이내,초급,https://www.10000recipe.com/recipe/6875304
27,【간단반찬】꽈리고추 햄볶음 만들기~,조회수 11.9만,꽈리고추:20개|햄:140g|양파:1/2개|진간장:2T|굴소스:1/2T|마늘:3쪽|올리고당:2T|식용유:1T|참기름:1T,3인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6885909
28,쫄깃 매콤한 백종원 느타리 두루치기,조회수 5.8만,느타리버섯:300g|양파:1/2개|애호박:1/4개|고추:1개|대파:1개|고추장:1T|고춧가루:1T|간장:3T|설탕:1.5T|다진:마늘:1스푼|참기름:1스푼,3인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6939980
29,초간단 럭셔리요리@ 매콤참치퀘사디아,조회수 12만,또띠아:2장|참치캔:1개|치즈:취향껏|양파:0.5개|청양고추:1개|토마토소스:4T,2인분,5분 이내,아무나,https://www.10000recipe.com/recipe/6846168
30,호두마늘볶음 만드는법- 딸에게# /수미네반찬 ,조회수 3.4만,마늘:2통|호두:100g|매실청:1t|꿀:1t|간장:1t,@,@,@,https://www.10000recipe.com/recipe/6920393
31,꿀마늘 닭강정(아이들 단골메뉴 찜♡♡),조회수 13.5만,닭봉:1팩(500그램)|파프리카:조금|간장:2숟가락|설탕:2숟가락|꿀:3숟가락|마늘:15개|후추가루:조금,4인분,30분 이내,초급,https://www.10000recipe.com/recipe/6897374
32,새우 부추전ㅣ집들이용으로도 손색 없는!,조회수 15.4만,칵테일:새우:20마리|부추:1/5단|부침가루:5큰술|청양고추:2~3개|물:1/2종이컵|소금:1/2작은술,2인분,30분 이내,중급,https://www.10000recipe.com/recipe/6922700
33,애호박 덮밥 혼밥으로 딱 좋아~,조회수 20.9만,애호박:1개|양파:1/2개|굴소스:1큰술|고춧가루:1큰술|다진마늘:1t|참기름|식용유|달걀,2인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6881286
34,♥[신혼밥상] 팽이버섯 덮밥,조회수 8.1만,팽이버섯:1봉|대파:1줌|양파:1/2개|달걀:1개|참기름:약간|통깨:적당히|간장:2숟가락|굴소스:0.5숟가락|설탕:0.5숟가락|맛술:2숟가락|물:3큰술,1인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6933760
35,♥[신혼밥상] 5분 반찬 상추겉절이,조회수 18.5만,상추:20장|고춧가루:2큰술|다진마늘:1큰술|간장:1큰술|설탕:1스푼|식초:2큰술|참기름:1큰술|통깨:1큰술,2인분,5분 이내,아무나,https://www.10000recipe.com/recipe/6929388
36,우리집 최애 반찬 마늘아몬드조림 레시피,조회수 6.2만,통마늘:40알|아몬드:1줌|통깨:솔솔|식용유:약간|간장:2T|물:2T|물엿:1.5T,3인분,20분 이내,아무나,https://www.10000recipe.com/recipe/6933349
37,정말 맛있는 우삼겹 덮밥 규동 레시피! 간단한 한끼로 딱입니다.,조회수 2.5만,우삼겹:250g|양파:1/4개|설탕:1큰술|맛술:1큰술|올리고당:1큰술|간장:2큰술|다진마늘:1큰술,1인분,20분 이내,초급,https://www.10000recipe.com/recipe/6966065
38,두부강정 맵지않은 소스로 아이들 입맛까지 확 ~,조회수 44.9만,두부:1모|부침가루:약간|식용유:약간|케첩:3큰술|올리고당:2큰술|설탕:1큰술|간장:2큰술|다진마늘:1큰술,2인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6892138
39,해물찜처럼 맛있는 백종원 소시지콩나물찜,조회수 36만,콩나물:1봉|비엔나소시지:1봉|대파:1대|양파:1/2개|믈:1컵(종이컵)|고추장:2T|고추가루:2T|간장:4T|설탕:1T|간마늘:1T|참기름:1T,3인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6899265
40,【스팸감자볶음만들기】,조회수 47.2만,감자(중간사이즈):2개|스팸:200g|양파:1/2개|진간장:2T|물엿:2T|물:3~4T|식용유:1T|참기름:1T,2인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6871953
41,500원 이면 밥한끼~ 뚝딱하는 팽이버섯조림~ 너무 맛있어용^^~,조회수 9.5만,팽이버섯:1봉지|청양고추:1개|식용유:2스푼|다진마늘:1큰술|고추가루:1/2스푼|설탕:1스푼|미림:2스푼|진간장:1스푼|굴소스:1/2스푼|고추장:1/3스푼|된장:1/3스푼|물:2스푼,2인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6956266
42,#최애반찬#소세지강정,조회수 6.6만,비엔나:소세지:30개|양파:1개|캐첩:5큰술|간장:1스푼|설탕:1스푼|식초:1스푼|굴소스:1스푼|올리고당:1스푼,2인분,20분 이내,초급,https://www.10000recipe.com/recipe/6933414
43,만물상에 소개된 불 없이 5분만에 만든 오징어채 황금 레시피!,조회수 16.7만,진미채:1줌(크게)|고추장:1T|고추가루:1T|간장:1T|다진마늘:1T|깨:1T|참기름:1T|올리고당:2T|마요네즈:0.5T|물:2T,2인분,5분 이내,아무나,https://www.10000recipe.com/recipe/6894755
44,"매운 어묵만들기, 빨간어묵 만들기~ 제대로된 매운어묵 양념장!! 이거 하나면 간식 안주 반찬!! 끝!!",조회수 6.2만,@,2인분,20분 이내,아무나,https://www.10000recipe.com/recipe/6944641
45,봄나물 알배추 무침 만들기 된장이랑 찰떡인 알배추 요리예요 :) ,조회수 3.2만,알배추:작은:거:2포기|된장:2큰술|다진:마늘:1큰술|다진:대파:2큰술|참기름:1큰술|참깨:약간|소금:약간,3인분,20분 이내,아무나,https://www.10000recipe.com/recipe/6954974
46,담백한 새우연두부달걀탕,조회수 20.5만,연두부:1팩|새우:10-12마리|달걀:1개|송송:썬:쪽파:1-2줌|다시마:5cm:x:5cm:1장|간장:1-1.5T,2인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6847470
47,배추 된장 들깨무침,조회수 6만,배추:10장|된장:1ts|들깨:1Ts|참기름:1ts,2인분,15분 이내,초급,https://www.10000recipe.com/recipe/6830616
48,매콤버섯덮밥~한그릇,조회수 10.8만,느타리버섯:80그램|양파:60그램|대파:1대|밥:1공기|참깨:약간|간장:1+1/2숟가락|물:3숟가락|고추가루:2숟가락|참기름:1/2숟가락|설탕:2/3숟가락,1인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6869489
49,【반전의맛】스팸 양배추 덮밥 만들기~,조회수 21.7만,양배추:2주먹|양파:1/2개|대파:10센티|스팸:100g|땡초:2개|다진마늘:1/2T|간장:2T|굴소스:1T|참기름:1T|설탕:1/2T|후추:2번톡톡|물:5T,1인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6869017
50, 양배추 참치덮밥 /Cabbage tuna bowl of rice,조회수 12.2만,참치캔:100g|양배추:170g|양파:1/2개|대파:1대|식용유:2Ts|쌀밥:180g|고춧가루:1Ts|고추장:1Ts|올리고당:1Ts|굴소스:1Ts,1인분,20분 이내,아무나,https://www.10000recipe.com/recipe/6930961
51,손님 초대용으로도 좋은 유산슬느낌 청경채부추새우덮밥,조회수 5.7만,청경채:4뿌리|부추:1줌|새우:12마리|버섯:1~2줌|양파:1/2개|다진마늘:1T|청양고추:2개|식용유:3T|굴소스:1T|간장:1T|참기름:1T|소금:선택|후추:조금|전분가루:1T|물:250ml,2인분,15분 이내,초급,https://www.10000recipe.com/recipe/6952286
52,볶아 먹는 시금치도 맛있다♪ 시금치달걀볶음 ,조회수 9만,시금치:1/2단|달걀:3알|기름:2-3T|다진파:1줌|소금:3꼬집,4인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6892209
53,비엔나 소세지강정 간단하게 만들어 먹기 좋아요 ♪,조회수 17만,비엔나소세지:220g|견과류:약간|식용유:약간|설탕:1큰술|진간장:1큰술|케찹:1큰술|다진마늘:1/2큰술|올리고당:2큰술|물:2큰술,2인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6883649
54,즉석 목살 양념구이~ 달큰한 양념소스가 정말 맛있습니다.,조회수 33.6만,돼지목살:300g|설탕:1T|진간장:1-1/4T|물엿:2T|간마늘:1/2큰술|생강가루:1꼬집|맛술:1T|굴소스:1/2T|후추가루:1꼬집|대파:다진거:1큰술,2인분,20분 이내,초급,https://www.10000recipe.com/recipe/6925795
55,대파 닭안심 조림,조회수 15.2만,@,2인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6881146
56,♥[신혼밥상] 소시지양배추덮밥,"조회수 7,107",양배추:1/4통|후랑크:소시지:3~4개|대파:1대|달걀:3개|후춧가루:적당히|올리브유:적당히|참기름:1티스푼|통깨:적당히|밥:2인분|굴소스:1숟가락|진간장:2큰술|설탕:1숟가락|맛술:2큰술,2인분,20분 이내,초급,https://www.10000recipe.com/recipe/6969794
57,초간단 5분반찬!아삭아삭 '고추쌈장무침',조회수 10.2만,오이고추:6-7개|쌈장:1T|고춧가루:1/2T|올리고당:1T|참기름:1T|다진마늘:1/2T|깨:1T,2인분,5분 이내,아무나,https://www.10000recipe.com/recipe/6907091
58,"피자, 치킨에 너무 잘어울리는 '화이트어니언'",조회수 2만,양파:3/4개|양파:1/4개|마요네즈:6t|식초:2t|설탕:2t|소금:2꼬집|후추:톡톡,2인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6952911
59,청포묵무침 간단하게 아이들 반찬으로 최고,조회수 20.4만,청포묵:320g|대파:잎:조금|김가루:조금|맛소금:1/2작은스푼|들기름:1스푼|통깨:1스푼,2인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6905276
60,스팸 돈부리덮밥!반찬이 필요없는 초간단 한그릇 요리,조회수 24.5만,스팸(小):1캔|양파:1개|계란:2개|대파:약간|간장:4T|설탕:2T|물:2/3컵(종이컵),2인분,2시간 이상,아무나,https://www.10000recipe.com/recipe/6897383
61,"초간단 아이반찬 오징어간장조림 
아이밑반찬으로 좋아요",조회수 23.6만,작은오징어:1마리|청양고추나꽈리고추:1개|간장:3T|맛술:0.5T|다진마늘:1t티스푼|생강가루:1번톡톡|설탕:0.5T|올리고당:1T|참기름:1t티스푼|통깨:톡톡|물:6T|후추:톡톡,1인분,10분 이내,초급,https://www.10000recipe.com/recipe/6886357
62,달콤한 양파속에 꼭꼭 숨은 닭가슴살,조회수 9만,닭가슴살:50g|달걀:3개|양파:2개|각종자투리:야채:100g|소금:약간,4인분,20분 이내,초급,https://www.10000recipe.com/recipe/6918383
63,팽이버섯 베이컨 볶음,조회수 13.5만,팽이버섯:1줌|베이컨:2줄|대파:1/4대|식용유:약간|버터:1조각|굴소스:1큰술,2인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6898497
64,미니 새송이버섯 조림,조회수 7.3만,미니새송이버섯:1봉지|통마늘:1줌|양파:1개|청양고추:1/2개|간장:2큰술|굴소스:1큰술|요리당:2큰술|물:4큰술|참기름:1큰술|통깨:약간,"6인분,이상",30분 이내,아무나,https://www.10000recipe.com/recipe/6899340
65,매콤하게 즐기는 새우당면 덮밥,조회수 6.6만,불린:당면:1줌(150g:정도)|새우:20마리|양파:1/2개|대파:1/2대|다진마늘:1큰술|고추기름:1큰술|참기름:1큰술|멸치다시마물:1/2컵|설탕:1/2큰술|고추장:1큰술|굴소스:1큰술|맛술:2큰술|후추:약간,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/2399193
66,아이반찬-얼갈이들깨무침,조회수 2.5만,얼갈이:300g|소금:1/2큰술|다진파:1큰술|들깨가루:2큰술|다진마늘:1/2큰술|소금:1작은술|들기름:1큰술,2인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6912739
67,모닝빵콘치즈 간단간식 ,조회수 14.1만,모닝빵:6개|옥수수:콘:1컵|마요네즈:1스푼|허니:머스터드:1스푼|후춧가루:약간|피자치즈:70g,2인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6881806
68,두부시금치무침 이 레시피가 제일 맛있네요,조회수 29.8만,시금치:1단|두부:1/2모|간장:2T|참기름:1T|깨소금:1T|설탕:0.5T|소금:0.5T,3인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6862339
69,오늘 저녁은 채식위주로??? 에어프라이어표 버섯채소구이 ★,조회수 5.6만,새송이버섯:1개|양송이버섯:3개|빨강파프리카:1/2개|노랑파프리카:1/2개|양파:1/4개|가지:1/4개|애호박:1/4개|소금:약간|후추:약간|올리브오일:5숟가락,3인분,20분 이내,초급,https://www.10000recipe.com/recipe/6918300
70,호떡믹스 소세지빵 에어프라이어로 집에서 만드세요 ,조회수 3.3만,호떡믹스:270g|후랑크소시지:6개|파프리카|캔옥수수|모짜렐라치즈|파슬리가루|마요네즈|케찹,"6인분,이상",60분 이내,중급,https://www.10000recipe.com/recipe/6954909
71,초간단 머그컵 퐁당 오 쇼콜라*.*,조회수 6.9만,초콜렛(다크:추천):2스푼|설탕:3스푼|카놀라유(올리브유:빼고):2스푼|계란:1개|밀가루(아무거나):1스푼|핫초코가루:2스푼,1인분,5분 이내,아무나,https://www.10000recipe.com/recipe/6885805
72,♥[신혼밥상] 10분 반찬! 메추리알조림,조회수 26.8만,메추리알:270g|스팸:1/2캔|청양고추:1~2개|올리고당:1바퀴|다진마늘:1커피스푼|참기름:1스푼|통깨:적당히|간장:6스푼|설탕:1.5스푼|맛술:2스푼|물:1종이컵,4인분,15분 이내,초급,https://www.10000recipe.com/recipe/6916408
73,부타동 : 일본식 돼지고기 덮밥 간단한 점심 메뉴로 굿! ,조회수 26.2만,대패삼겹살:200g|양파:1/2개|달걀:노른자:1개|설탕:1큰술|간장:1.5큰술|맛술:1큰술|설탕:1큰술|다진마늘:1작은술,1인분,30분 이내,초급,https://www.10000recipe.com/recipe/6902207
74,치킨 스테이크 만들기ㅣ굽네가 부럽지 않은ㅣ,조회수 14.9만,닭다리살:400g|※닭다리살:정육은:대형마트:or:코스트코에서:구매:가능해요!|쯔유:2T|소금:1/2t|올리고당:2T|다진마늘:2T|통후추:1t|올리브유:2T|※쯔유:대신:진간장을:사용하셔도:돼요.:쯔유는:진간장보:난답니다:),2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6922190
75,든든한 혼밥 돈까스김치나베,조회수 8.4만,돈까스:1장|김치:1컵|김치국물:1/2컵|고춧가루:1스푼|다진마늘:1/2스푼|국간장:1.5~2스푼|설탕:1~1.5스푼|맛술:1스푼|달걀:1~2개|물:1/2컵,1인분,20분 이내,초급,https://www.10000recipe.com/recipe/6919305
76,초간단 밑반찬 파프리카버섯볶음 굴소스가 포인트,조회수 21.8만,파프리카:빨강이:1개|파프리카:노랑이:1개|느타리버섯:1팩|대파:2대|올리브유:1수저|굴:소스:1~2수저|깨:1작은:수저,4인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6892442
77,"마늘조림, 건강한 밑반찬 애들이 더 좋아해요 ~",조회수 20.9만,마늘:40알정도|식용유:2큰술|물:3큰술|간장:3큰술|꿀:1.5큰술|참기름:1/2큰술|통깨:약간,4인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6874797
78,"달콤 짭짤 고소, 입맛을 사로 잡는 '베이컨 덮밥'",조회수 2.4만,베이컨:3줄|밥:1공기|양파:1/3개|계란:노른자:1개|간장:1t|설탕:1t|맛술:1t|굴소스:1/2t|다진마늘:1/2t|후추:톡톡,1인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6948513
79,가지볶음보다 맛있는 가지 스테이크 맛보면 멈출 수 없어요.,조회수 8.9만,가지:1개|간장:2Ts|설탕:1.5Ts|식초:1Ts|다진:마늘:1/2Ts|버터:2Ts,1인분,20분 이내,아무나,https://www.10000recipe.com/recipe/6963110
80,배추나물 무침 만드는법 다이어트 반찬,조회수 3.9만,속배추:300g|소금:1ts|국간장:1ts|참기름:1ts|참깨:1ts,2인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6910228
81,자꾸 손이가는 황태강정이 치킨강정같아요~ 황태강정,조회수 6만,황태채:2줌|전분:3큰술|튀김기름|고추장:1큰술|케첩:1큰술|핫소스:1큰술|청주:2큰술|매실청:1큰술|물엿:1큰술|다진마늘:1/2큰술,2인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6854893
82,특제소스로 만든 가지탕수 아이도 잘 먹어요!,조회수 22.8만,가지:2개|양파:1/2개|노란:파프리카:1/3개|빨간:파프리카:1/3개|케첩:4스푼(어른밥수저계량)|굴소스:2스푼|설탕:1스푼|올리고당:1+1/2스푼|식초:1스푼|참기름:1/2스푼|통깨:약간|튀김가루:75g(종이컵:한컵)|물:1/2컵,3인분,30분 이내,중급,https://www.10000recipe.com/recipe/6874866
83,닭가슴살 갈비구이 ,조회수 24.8만,닭가슴살:200g|대파:1개|간장:2T|설탕:1T|참기름:0.5T|다진마늘:0.5T|꿀:1T,1인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6854799
84,애호박 새우젓 조림 간단한 밑반찬 요리,"조회수 2,609",애호박:1개|대파:1대|양파:1/2개|홍고추:1개|통깨:약간|다시마육수:300ml|새우젓:0.5T|다진마늘:1T|국간장:1T|고춧가루:0.5T|맛술:1T|후추가루:톡톡,3인분,20분 이내,아무나,https://www.10000recipe.com/recipe/6972436
85,고소하고 상큼한 일본식 오이토마토무침,조회수 11.5만,오이:1개|완숙토마토:1개|꽃소금:약간|설탕:2작은술|깨소금:2큰술|현미식초:2작은술|양조간장:1큰술|참기름:1작은술,2인분,20분 이내,아무나,https://www.10000recipe.com/recipe/6930302
86,백종원 양파덮밥 간단하고 맛있는 한그릇요리,조회수 28.9만,양파:작은것:2개|계란:2개|쪽파or대파:약간|밥:2공기|물:12큰술|설탕:2큰술|맛술:4큰술|간장:4큰술,2인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6888303
87,간단한 반찬 새우숙주볶음 맵지 않아서 아이들도 잘 먹어요.,조회수 1.8만,숙주:300g|새우:10마리|계란:2개|양파:1/2개|대파:1/3개|식용유:4T|굴소스:2T|간장:1T|다진마늘:1T|참기름:1T|볶은참깨:1T|미림:1T|소금:1꼬집|후춧가루:1꼬집,4인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6954484
88,"팽이버섯덮밥:초초초간단 그러나, 더 없이 훌륭한 한끼",조회수 17.4만,팽이버섯:1봉|양파:1개내외|대파:약간|계란:2개|참기름:약간|통깨:약간|식용유:약간|후추:약간|양조간장:2T|맛술:2T|육수(or물):2T,2인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6842114
89,갈릭마요새우 간단히 만들어 먹는 술안주!,조회수 1.8만,새우:1공기|다진마늘:1큰술|마요네즈:4큰술|설탕:1큰술|버터:1/2큰술|후추:약간|소금:약간|파슬리가루:약간,2인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6918934
90,톡 쏘는 맛이 매력인 새콤달콤 닭고기 냉채 : 더워서 입맛 없을 때 무조건 이 메뉴!,"조회수 9,965",닭고기:100g|양배추채:1줌|파프리카:1개|연겨자:1/2밥숟갈|간장:1밥숟갈|물:1밥숟갈|식초:1밥숟갈|매실청:1밥숟갈|꿀:1밥숟갈|다진마늘:1/2밥숟갈|통깨:1밥숟갈,1인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6959420
91,간단한 술안주로 최고인 버터갈릭새우 만들기,조회수 15.7만,새우:20마리|버터:20g|올리고당:2큰술|다진:마늘:1큰술|파슬리:약간|후추:약간|올리브유:약간|소금:약간,2인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6918977
92,참치 감자조림~*,조회수 42.5만,감자:1개|참치캔:1개|작은양파:1개|작은대파:1대|청량초:2개|다시물:1/2종이컵|고추장:1큰술|간장:2큰술|고춧가루:1큰술반|다진마늘:1큰술|자일로스설탕:1큰술|후추:톡톡톡,3인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6880341
93,닭가슴살냉채 겨자소스넣어 시원하게 먹어요,조회수 1.7만,닭가슴살:150g|빨강파프리카:1/2개|노랑파프리카:1/2개|양파:1/2개|오이:1/2개|맛살:2개|연겨자:1/2큰술|간장:1큰술|꿀:1/2큰술|다진마늘:1작은술|식초:2큰술|물:2큰술,2인분,20분 이내,아무나,https://www.10000recipe.com/recipe/6962360
