,title,views,ingredients,peoples,times,levels,url
18,백종원의 계란볶음밥 ,조회수 3.2만,밥:1인분|계란:1개|파(흰부분):1/6개|굴소스:1T|후추:약간|식용유:1t,1인분,5분 이내,아무나,https://www.10000recipe.com/recipe/6838268
19,다이어트와 건강 두마리 토끼잡는 요리 - 마늘종 렌틸콩 볶음 ,"조회수 4,452",렌틸콩:1컵|마늘종:100g|미니:파프리카:2개|양파:1/4개|핑크솔트:약간|후춧가루:약간|올리브유:2큰술,1인분,30분 이내,중급,https://www.10000recipe.com/recipe/6838267
20,간에 좋은 코다리로 시원한 코다리미역국 만들기,"조회수 4,758",코다리:2마리|말린:미역:10g|참기름:1큰술|다진마늘:1큰술|물:1L|소금:약간|후추:약간,4인분,30분 이내,초급,https://www.10000recipe.com/recipe/6838265
21,맛있는 해산물 파스타 만들기~~ ,"조회수 1,293",파스타면:500g|육수:200ml(농도에:따라:양을:조절하세요)|생새우:2컵|오징어:1마리|양파:1개|다진마늘:2큰술|양송이버섯:6개|화이트와인:또는:맛술:1/2컵|올리브오일:3큰술|허브솔트:약간|통후추:약간|토마토:페이스트:깡통:1개|건파슬리가루:1/2큰술|건바질:1큰술,5인분,60분 이내,중급,https://www.10000recipe.com/recipe/6838264
22,김밥 견학도시락~,조회수 3만,김밥|과일,@,@,@,https://www.10000recipe.com/recipe/6838262
23,김치칼제비만들기~만두피를 이용한 수제비만들기^^,"조회수 8,988",칼국수|만두피|당근|양파|호박|쉰김치|국간장|고추가루|다진마늘|후추|대파,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6838261
24,유치원 견학 김밥도시락-!!,조회수 1.1만,김밥|과일,@,@,@,https://www.10000recipe.com/recipe/6838260
25,유부초밥 도시락,"조회수 5,296",김밥|유부초밥,@,@,@,https://www.10000recipe.com/recipe/6838259
26,색다른 퓨전 파전 만들기~~~!!,"조회수 2,184",닭고기:200g|토마토:1개|부침가루:1컵|양파:1/2개|청량고추:2개|쪽파:1단|간장:3T|설탕:1T|다진파:1t|다진마늘:1T|후추:1t|깨소금:1t|식초:1T|설탕:1T|소금:1t,2인분,30분 이내,중급,https://www.10000recipe.com/recipe/6838256
27,사골얼갈이 배추된장국,조회수 1.1만,사골국물:10컵|얼갈이배추:3뿌리|무우:1컵|다진파:1큰술|다진마늘:1큰술|된장:2큰술,4인분,15분 이내,초급,https://www.10000recipe.com/recipe/6838252
28,화분컵케익,"조회수 2,453",버터:80g|설탕:100g|계란:2개|박력분:130g|베이킹파우더:2g|아몬드가루:20g|우유:40g|크렌베리:50g|초코렛:적당량|쿠키:또는:크런치:적당량,"6인분,이상",90분 이내,초급,https://www.10000recipe.com/recipe/6838249
29,고춧잎무침,"조회수 6,032",고춧잎데친것|쪽파|쪽파|부순깨:1/2스푼|양념된장(시판용):2스푼|마늘다진것:1/2스푼|참기름:1스푼|국간장,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6838243
30,소고기완자전,조회수 1.6만,다진소고기:200~300g|당근|양파|브로콜리|노랑파프리카|빨강)|계란:1개|빵가루|소금|미림,4인분,30분 이내,초급,https://www.10000recipe.com/recipe/6838242
31,느타리버섯전이지만 야채 듬뿍! 버섯전만들기랍니다.,조회수 1.2만,느타리버섯:180-200g(한줌반)|당근:1/4토막|양파:1/4토막|계란:2개|부침가루:1.5밥술|소금:1꼬집|후추:1꼬집(생략가능),3인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6838239
32,"흑임자죽, 검은 깨죽 고소해서 먹기 좋아요^^",조회수 3.5만,검은:깨:1/3컵(종이컵)|맵쌀:1(종이컵)|물:5~6컵|소금or설탕:약간,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6838236
33,고소한 현미밥 짓기,조회수 1.3만,현미쌀:150g(종이컵으로:1컵)|백미:150g(종이컵으로:1컵)|밤:4개,3인분,60분 이내,초급,https://www.10000recipe.com/recipe/6838235
34,짭쪼름한 잔멸치볶음 바삭하게 만드는법,조회수 1만,멸치:50g|견과류:50g|설탕:1T|참기름:2T|올리고당:2T,4인분,30분 이내,초급,https://www.10000recipe.com/recipe/6838231
35,"배추절이기, 배추절이는 시간",조회수 9.5만,배추:3포기|굵은소금:6컵,"6인분,이상",2시간 이상,초급,https://www.10000recipe.com/recipe/6838224
36,가을 무청김치 김장전에 맛있게 담그기,조회수 2.6만,무:2.7kg(20개)|쪽파:15개|굵은소금:200g|마른:고추:60g(20개)|생강:2/3T|마늘:2T|설탕:1T|새우젓:2/3컵|멸치:액젓:1/3컵|찹쌀풀:1/3컵,"6인분,이상",2시간 이상,중급,https://www.10000recipe.com/recipe/6838223
37,오늘뭐먹지 성시경의 잘자어!! 광동식생선요리만들기,"조회수 5,348",생선(돔/광어/우럭/농어)|버섯피클간장(간장/다시마육수/설탕)|식용유,2인분,60분 이내,초급,https://www.10000recipe.com/recipe/6838221
38,아침에 먹어도 맛있는 고구마밥!,"조회수 4,056",쌀:2컵|물:420ml|고구마(중간크기):3개,3인분,90분 이내,아무나,https://www.10000recipe.com/recipe/6838220
39,상큼한 과일 토핑이 가득~ 달콤한 허니 브레드 만들기-식빵 레시피,"조회수 2,795",통식빵:1/2개|꿀|바닐라:아이스크림|딸기|키위|오렌지|아몬드슬라이스(장식용)|버터:약간,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6838218
40,언양식 바삭 불고기/톳 두부무침/함초무침/생미역 초무침,조회수 1.3만,쇠고기:200g|양파:1/2개|당근|미역(물):150g|함초:150g|톳:150g|두부:1/4모|진간장:5숟가락|맛술:5숟가락|양파잼:2숟가락|깨소금|참기름|마늘:약간|고추장:1숟가락|감식초:3숟가락|매실엑기스:2숟가락|깨소금|마늘:약간|간장:1숟가락|깨소금|마늘:약간|간장:1숟가락|깨소금|마늘|참기름,4인분,60분 이내,중급,https://www.10000recipe.com/recipe/6838217
41,매콤하고 간단하게 만들어 먹는 쭈구미 볶음이에요,"조회수 4,952",쭈꾸미:3마리|양파:작은거:1개|대파:손가락:길이:2개|올리브유:1T|고추장:3T(밥숟가락)|간장:1/2T(밥숟가락)|설탕:1T(밥숟가락)|다진마늘:1/2T(밥숟가락)|통깨:1/2t(커피숫가락),2인분,15분 이내,초급,https://www.10000recipe.com/recipe/6838216
42,쫄깃하고 아삭한 오징어무말랭이무침,"조회수 6,321",마른오징어:2마리|무말랭이:70g|고춧잎:40g|쪽파:30g|액젓:2T|통깨:1T|물엿:1/2컵|고춧가루:4T|다진:마늘:2T|다진:생강:1/2T,4인분,60분 이내,아무나,https://www.10000recipe.com/recipe/6838215
43,쉽고 간편하게 중식덮밥이자 한식 누룽지탕만들기,"조회수 4,559",냉동새우|버섯피클이나간장|굴소스|각종채소|전분물|식용유|참기름|찬밥,2인분,60분 이내,초급,https://www.10000recipe.com/recipe/6838213
44,꼬마김밥만들기~무짠지김밥^^,"조회수 5,179",무짠지|김밥김|밥|참기름|소금|깨소금,2인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6838212
45,[간단아침메뉴]커피프렌치토스트 만들기 ,조회수 1.4만,식빵:2개|우유:5t|믹스커피:1개|버터:1t|블루베리:10개|꿀:1t|계란:1개|설탕:1t,2인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6838211
46,양념 불고기 국물로 볶은 바싹 불고기 덮밥,"조회수 3,426",양념불고기:300g|송송:썬:실파:1큰술|찬밥:2공기|참기름:약간|식용유:약간,2인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6838210
47,초스피드 제육김치볶음밥,"조회수 3,997",찬밥:2공기|김치:150g|돼지고기:100g|양파:1/4개|대파:1대|마늘:1쪽|맛술:(혹은:청주):1/2T|진간장:2t|설탕:1t|참기름:1t,2인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6838209
48,배추 겉절이 배를 넣어 더욱 맛있는 겉절이,"조회수 8,523",절임:배추:4kg|배:큰:것:1/2개|쪽파:4분의:1단|양파:2개:등|홍고추:15개|고추가루:1컵반|생강:1/2톨|다진:마늘:2큰술|까니리액젓:1컵|찹쌀풀:3국자|매실청:1큰술:반|소금:1큰술:등,"6인분,이상",60분 이내,초급,https://www.10000recipe.com/recipe/6838208
49,절임배추로 가뿐하게 담근 김장김치,조회수 1.6만,무:10개|홍갓:2단|쪽파:1/2단:​|고춧가루:3가지:20컵|멸치액젓:5컵|찹쌀풀:10컵|소금|설탕|통깨|생강|마늘,"6인분,이상",60분 이내,초급,https://www.10000recipe.com/recipe/6838206
50,김치굴밥&양념장 ,"조회수 7,242",쌀:3인분|김치:1포기|굴:300g|양조간장:5큰술|고춧가루:1큰술|참기름:2큰술|통깨:1큰술|다진마늘:1큰술|쪽파:2줄기,5인분,30분 이내,초급,https://www.10000recipe.com/recipe/6838204
51,스테이크볶음밥:파소스 하나로 끝내다,"조회수 1,652",스테이크용:고기:100g(내외)|찬밥:1공기|토마토:1/2개|로메인(양상추/양배추/깻잎):1~2장|파소스:3~4큰술,1인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6838203
52,또띠아피자 햄야채가 들어있는 아이들의 영양간식 한끼식사로도 good!,"조회수 8,096",또띠아|양파|단호박|파프리카|햄|양송이버섯|(시판용)토마토소스,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6838202
53,마늘향이 묻어나는 고급진 마늘필라프♥,"조회수 6,457",마늘:10개|버터:1/3조각|불린쌀:1+1/2컵|치킨스톡:1/2개|물:600ml|계란:1개|파슬리:조금|굴소스:2T,2인분,60분 이내,아무나,https://www.10000recipe.com/recipe/6838201
54,폼나는 브런치 메뉴~ [프리타타],"조회수 3,619",달걀:4개|아스파라거스:3~4개|방울토마토:3~4개|생크림:50g|물:50g|고르곤졸라치즈:1작은술|버터:약간|파슬리:약간|통후추:약간,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6838200
55,[해외자취Cook.feel通]45. 떡볶이양념볶음밥 레시피 ,"조회수 4,575",떡볶이먹고남은양념:조금|밥:1공기|소금김:1장,1인분,5분 이내,아무나,https://www.10000recipe.com/recipe/6838199
56,[해외자취Cook.feel通]44. 당면떡볶이 레시피,"조회수 1,227",떡볶이떡:1줌|다시다:1/2숟가락|간장:1숟가락|쪽파:1줌|고춧가루:2숟가락|고추장:2숟가락|설탕:1숟가락|물엿:1숟가락|당면:1줌|물:200ml,4인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6838198
57,[해외자취Cook.feel通]43. 바나나로띠 레시피 (팬케이크),"조회수 6,771",밀가루:1줌|물:조금|버터:조금|바나나:2개|계란:3개|연유:약간,3인분,60분 이내,초급,https://www.10000recipe.com/recipe/6838197
58,[해외자취Cook.feel通]41. 사과우유? 사과슬러시? 레시피,"조회수 2,668",사과:5개|우유:930ml:1팩|꿀:2숟가락,4인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6838195
59,[해외자취Cook.feel通]40. 마늘사과조림 레시피,"조회수 1,474",깐마늘:1주먹|사과:1개|물엿:4숟가락|간장:1숟가락|굴소스:1숟가락|맛술(미림):2숟가락|식용유:2숟가락,4인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6838194
60,[해외자취Cook.feel通]39. 양배추사골된장국 레시피,"조회수 1,908",양배추:1/2통|사골국물가루:1숟가락|된장:1숟가락|물:700ml,4인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6838193
61,[해외자취Cook.feel通]37. 토마토우유 레시피 ,"조회수 2,686",큰:토마토:3덩이|우유:930ml:1팩|꿀:2숟가락,4인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6838191
62,[해외자취Cook.feel通]36. 다시마무침 레시피,"조회수 2,650",다시마:1줌|고춧가루:1숟가락|다시다:1/3숟가락|멸치액젓:1숟가락|다진마늘:1숟가락|다진청양고추:1숟가락,3인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6838190
63,싱싱한 모과로 말랑한 모과잼 만들기!,"조회수 5,543",모과:10개|레몬:1개|사탕수수:설탕(황설탕):2/3컵:(종이컵기준)|젤라틴:설탕:1/3컵:(종이컵기준)|럼주:조금,1인분,90분 이내,중급,https://www.10000recipe.com/recipe/6838187
64,내맘대로요리@ 짜장라면(짜왕) 더 맛있게 먹는 방법,"조회수 6,515",짜장라면:1인분|각종채소:적당량|해물(오징어):1/3마리|고춧가루:0.5T|다진마늘:0.5T,1인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6838185
65,다이어트에 좋은 우엉차,"조회수 5,086",우엉:10뿌리,"6인분,이상",2시간 이상,아무나,https://www.10000recipe.com/recipe/6838183
66,"냉장고를 부탁해, 김풍의 '풍기 명란 토스트'","조회수 4,275",식빵:3장|마늘:5-6개|올리브오일:적당히|명란:2쪽|우유:1컵|계란:노른자:2개|청양고추:1개|마요네즈:1TS|소금:약간,3인분,30분 이내,초급,https://www.10000recipe.com/recipe/6838182
67,새콤달콤 신김치로 만드는 김치 비빔국수,"조회수 8,239",김치:1쪽|소면:2인분|오이:1개|고추장:2큰술|다진마늘:1/2큰술|청양고추:4개|설탕:1+1/2큰술|참기름:조금|통깨:1/2큰술|식초:1+1/2큰술,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6838180
68,간단하게 만두국 맛있게 끓이는법,조회수 2.1만,감자:큰것:1개|애호박:1/3개|당근:조금|대파:1/2개|물만두:대략:20개|멸치육수:800ml|계란:1개|국간장:2스푼|후추:톡톡,3인분,30분 이내,초급,https://www.10000recipe.com/recipe/6838176
69,굴전 만드는법 ,조회수 1.9만,생굴:소량:한봉지:150g|계란:2개|당근:조금|대파:조금|부침가루:5스푼|카레가루:1/2스푼|굵은소금:1/2스푼,3인분,30분 이내,초급,https://www.10000recipe.com/recipe/6838175
70,백종원 배추겉절이 양념은 이렇게!,조회수 2.8만,알배기배추:1포기|양파:1/2개|쪽파:10대|통깨:조금|소금:2/3컵|물:1컵(200ml)|고춧가루:1컵|설탕:2/3컵|새우젓+멸치액젓:1/2컵|다진마늘:2/3컵|다진생강:1/2스푼,3인분,60분 이내,초급,https://www.10000recipe.com/recipe/6838174
71,삼겹살김치파스타,"조회수 3,652",돼지고기:100g|김치:80g|마늘:2개|버섯:30g|양파:1/6개|엔초비:2개|파스타:80g|새싹채소:30g|파마산치즈가루:약간|올리브오일:2t|후추:약간|허브믹스:약간|버터:1g,1인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6838171
72,무생채&굴깍두기&무나물&무청된장무침,"조회수 7,164",무:1/4개|무:1/2개|굴:100g|무:1/4개|물:2숟가락|마늘|무청:100g|고춧가루:2숟가락|감식초:2숟가락|매실엑기스:2숟가락|마늘|깨소금|참기름|소금:약간|고춧가루:5숟가락|매실엑기스:5숟가락|마늘|깨소금|소금:약간|간장:1숟가락|깨소금|참기름:약간|된장:1숟가락|마늘|깨소금|참기름:약간,4인분,90분 이내,중급,https://www.10000recipe.com/recipe/6838168
73,집에서 곶감만들기,"조회수 8,828",단감,"6인분,이상",2시간 이상,초급,https://www.10000recipe.com/recipe/6838165
74,시금치나물&콩나물&쇠고기볶음&새송이버섯구이&취나물볶음&함박스테이크&새우살미역국,"조회수 9,324",시금치:1단|콩나물:1봉|쇠고기:150g|양파:1/2개|당근:약간|새송이버섯:1개|콩기름|멸치육수:1/2컵|취나물:50g|시판:함박스테이크:3개|깻잎:5장|미역:10g|새우살:50g|멸치육수:2컵|간장:1숟가락|깨소금|참기름:약간|간장:1숟가락|깨소금|참기름:약간|간장:3숟가락|매실엑기스:3숟가락|물:3숟가락|마늘|깨소금|참기름|후추:약간|소금|후추:약간|간장:2숟가락|마늘|깨소금|참기름:약간|머스터드소스:약간|간장:1숟가락|참기름:약간,4인분,90분 이내,고급,https://www.10000recipe.com/recipe/6838163
75,"파인애플식초, 알로에식초 만들기 해볼까요!?",조회수 2.1만,알로에:500g|흑설탕:500g|현미식초:500g|파인애플:500g|흑설탕:500g|현미식초:500g,1인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6838161
76,도토리 묵밥(도토리 묵사발),"조회수 8,568",도토리묵:1덩이|무:1/2개|국멸치:1줌|각다시마:3~4장|신김치:1/4포기|대파:1뿌리|국간장:입맛에:따라|설탕:2T(밥숟가락)|참기름:1T(밥숟가락)|김가루:취향껏,4인분,30분 이내,초급,https://www.10000recipe.com/recipe/6838160
77,도토리 수제비,"조회수 5,806",도토리:가루:300g(종이컵:2컵)|밀가루:150g(종이컵:1컵)|올리브유:1T(밥숟가락)|소금:1꼬집|국멸치:1줌|각다시마:2장|호박:1/2개|감자:1개|대파:1뿌리|다진마늘:1T(밥숟가락)|집간장or소금:취향껏,4인분,30분 이내,초급,https://www.10000recipe.com/recipe/6838159
78,차돌박이 버섯볶음,조회수 1.4만,차돌박이:300g|건표고버섯|팽이버섯(말린것)|양파:1개|소금|후춧가루|올리브유|간장:2T|설탕:1T|참기름:1T,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6838158
79,무지방 우유로 만드는 고소하고 진한 클램차우더 스프!,"조회수 4,272",바지락:350g|감자:1개|양파:1/2개|밀가루:2큰술|바지락:육수:200ml|무지방:우유:200ml|파마산:치즈가루:1큰술|버터:1큰술|소금:약간|후추:약간|파슬리가루:약간,2인분,60분 이내,초급,https://www.10000recipe.com/recipe/6838157
80,홈메이드 토마토 스파게티 만들기~ ,"조회수 5,214",파스타:면:적당량|시판:소스:1병|토마토:2~3개|파마산:치즈가루:조금|파슬리가루:조금,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6838154
81,겨울철 감기에 좋은 생강청 만들기,조회수 1.2만,생강:800g|레몬:1개|자일로스:설탕:800g,"6인분,이상",30분 이내,초급,https://www.10000recipe.com/recipe/6838150
82,집에서 즐기는 조개찜 만들기 마무리로 칼국수까지! ,조회수 4.3만,모듬조개:2kg|청양고추:2개|홍고추:2개|굵은소금:1스푼​|칼국수면|대파:1/2개|애호박:1/2개|당근:1/3개|양파:1/2개|다진마늘:1/2스푼|소금|후추|육수팩|다시마|피자치즈|청양고추|파프리카|양파|​초장:​,3인분,60분 이내,아무나,https://www.10000recipe.com/recipe/6838147
83,시지 않고 달콤한 황금향 쥬스,"조회수 2,539",황금향:쥬스용:2개|베이킹소다,1인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6838146
84, 무생채,"조회수 4,528",무:830g|고춧가루:2.5큰술|액젓:1큰술|설탕:2큰술|식초:2~3큰술|소금:2큰술|다진:마늘:1큰술|생강:1/4큰술|쪽파:3~4뿌리|통깨,4인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6838145
85,블루베리 크럼바 ,"조회수 2,493",중력분:180g|베이킹파우더:1/2작은술|달걀노른자:1개|설탕:150g|소금:1/4작은술|바닐라익스트랙:1작은술|버터:110g|블루베리소:-:옥수수전분:2작은술|레몬즙:1큰술|냉동:블루베리:2컵|설탕:1+1/2큰술,"6인분,이상",120분 이내,중급,https://www.10000recipe.com/recipe/6838144
86,"맛있는 채식, 비건 스무디 [바나나두유스무디]","조회수 6,935",바나나:1개|얼린:바나나(없으면:얼음):2조각|두유:120ml|아가베시럽:1큰술(바나나의:당도에:따라:조절)|말린:바나나칩:1개(없으면:패쓰),1인분,5분 이내,아무나,https://www.10000recipe.com/recipe/6838142
87,프랑스 디저트 코코넛 플랑(Flan coco),"조회수 6,316",가당연유:375g|코코넛가루:120g|계란:3개|우유:500ml,5인분,60분 이내,초급,https://www.10000recipe.com/recipe/6838141
88,빅마마의 파소스를 응용한:토마토파소스볶음밥,"조회수 2,517",밥:2공기분|파소스:2~3큰술|어묵:1컵|토마토:1/2개|계란:2개|식용유:1~2큰술|대파:흰부분만:2대|참기름:2/3컵|굵은소금:1/2큰술|가는소금:1/2큰술|참깨:3큰술,2인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6838136
89,참치 꼬마김밥 ,조회수 1.5만,김밥김:3장|단무지:3줄|우엉조림:3줄|참치통조림:150g|마요네즈:3큰술|후춧가루:약간|무순:1팩|밥:1공기(정도)|연겨자:1/2큰술|간장:1큰술|설탕:1/2큰술|식초:1/2큰술|물:2큰술,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6838135
90,닭가슴살 월남쌈,조회수 1.2만,닭가슴살:햄:260g|냉동새우:10마리|빨강:파프리카:1/2개|노랑:파프리카:1/2개|주황:파프리카:1/2개|달걀:2개|사과:1/2개(or파인애플)|무순:1팩|소금:약간|라이스페이퍼:적당량|시판:땅콩소스:적당량|따뜻한:물:적당량,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6838134
91,♬♬♬캐나다에서 오이소박이를!!!?♬♬♬,"조회수 2,755",오이:4개|굵은소금:1줌|쪽파:5개|고추가루:8숟갈|다진마늘:2숟갈|멸치액젓:5숟갈|국간장:1숟갈|요리당:2숟갈|설탕:1숟갈,"6인분,이상",60분 이내,초급,https://www.10000recipe.com/recipe/6838133
92,초초간단 볶음밥김밥 만들기!! 소풍 쉽게가자!!!!!!,"조회수 8,967",양파|표고버섯|브로콜린|당근|피망|다진마늘|파|후추|소금|고춧기름|김|소세지|식초|통깨,2인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6838132
93,매콤달콤한 삼치조림,"조회수 4,076",삼치:1마리|대파|감자:4개|멸치:1/2컵|마른새우:1/2컵|대파뿌리|고추장:2T|고춧가루:1T|볶음참깨:1T|간장:1T|매실액:1T|다진마늘:1/2T,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6838130
94,비름나물 무침,"조회수 7,104",비름나물:1단|고추장:1/2T|다진마늘:1/2T|간장:1/2T|들기름:1T|볶음참깨:1T|소금:1/3T,4인분,30분 이내,초급,https://www.10000recipe.com/recipe/6838129
95,아삭아삭한 오이죽순무침만들기,"조회수 9,369",오이|죽순|양파|고추장|간장|다진마늘|파채|설탕이나꿀|식초,2인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6838126
96,절임배추로 김장김치,조회수 1.7만,절임배추김장용:16kg|절임배추겉절이:4kg|홍갓:2/3단|쪽파:2/3단|양파:2개|무:1+1/2개|무:1개|소금:2큰술|고춧가루:2큰술:​|찹쌀가루:1+1/2컵|물:4컵|양파:1개|무:1/2개|생강:1톨|까나리액젓:2컵|새우젓:1/2컵|다진마늘:4큰술|고춧가루:3+1/2컵|소금:2큰술|매실청:3큰술|찹쌀풀:5국자|매실청:3큰술,"6인분,이상",60분 이내,중급,https://www.10000recipe.com/recipe/6838125
