,title,views,ingredients,peoples,times,levels,url
12,소라무침 쫄면,"조회수 8,511",쫄면|소라|당근:1/3개|오이:1/2개|양배추:적당량|적채:적당량|계란:1/2개|고추장:4큰술|설탕:2큰술|식초:2큰술|다진:양파:2큰술|다진:마늘:1큰술|청양고추:2개|간장:1큰술|물엿:3큰술|고운:고춧가루:3큰술|통깨:조금,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/1656495
13,치즈넛,"조회수 4,264",@,@,@,@,https://www.10000recipe.com/recipe/1656393
14,흑마늘 돼지고기조림,"조회수 4,974",돼지고기|흑마늘진액|옻국물|다시마|후주:잔뜩|청주|간장:2t|다진마늘|후추|꿀:1t|해선장소스:1t|물:2t,4인분,60분 이내,초급,https://www.10000recipe.com/recipe/1656377
15,과일파르페 만들기,"조회수 5,641",사과|카위|감귤|바나나|아이스크림|플레인요구르트:2통|매실액기스:2큰술|꿀:1큰술,1인분,10분 이내,아무나,https://www.10000recipe.com/recipe/1656342
16,집에서 빚어 끓인 당근피 만두국 만들기 ,"조회수 6,447",갈은:돼지고기:2근|배추김치:2쪽|두부:1~2모|달걀:4개|밀가루:10컵|당근:1/2개|다진마늘:3큰술|다진파:2큰술|소금:약간|참기름:약간|후추:약간|식용유:2~3큰술|소금:약간|다시멸치|후추:약간,2인분,30분 이내,아무나,https://www.10000recipe.com/recipe/1656235
17,마늘 대추 튀김과 통마늘 구이로 원기 회복하세요.,"조회수 3,512",마늘:10알|대추:작은:것:20개|튀김가루|물|식용유:적당량|통마늘:2개|올리브유:2큰술|허브:소금:1/2ts,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/1656227
18,후리가케참치주먹밥,조회수 1.9만,밥:1공기|참치:1/3캔|후리가께:2큰술|마요네즈:적당량|참기름:약간,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/1656082
19, 찹스테이크,조회수 1만,스테이크용:소고기:400그램|청피망:큰것:1개|홍피망:큰것:1개|양파:큰것:1개|양송이버섯:200그램|통마늘:1줌|포도씨유:1.5큰술|레드와인:1/4컵|우스터소스:2큰술|스테이크:시즈닝:1/2큰술|흑후추:1작은술|A1소스:3큰술|버터:1.5큰술|스테이크:시즈닝:1큰술,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/1656067
20,"간단반찬 두가지 - 물미역초무침,표고버섯들깨무침",조회수 2.2만,물미역:3줄|마른:표고버섯:7개|설탕|식초:2큰술|시판:레몬즙:1큰술|소금:1작은술|소금(구운소금):1작은술|들깨:2작은술|다진마늘:1/2작은술,1인분,30분 이내,중급,https://www.10000recipe.com/recipe/1655980
21,브로콜리튀김,"조회수 7,869",브로콜리:1/2개|찹쌀가루:2큰술|튀김기름:적당량|소금:약간,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/1655968
22,땅콩 호두죽 만드는 방법,조회수 1.3만,쌀:102g|호두:50g|볶은땅콩:30g|물:적당량,1인분,30분 이내,아무나,https://www.10000recipe.com/recipe/1655960
23,집에서 따끈따끈 겨울 간식 호떡,"조회수 2,438",호떡:믹스:300g|물:170ml|호떡믹스,3인분,30분 이내,초급,https://www.10000recipe.com/recipe/1655877
24,"떡볶이,해물떡볶이,이렌지로 만들었어요 ~~","조회수 2,126",떡볶이떡:1봉지|오뎅:1봉지|양배추:약간|대파:1대|설탕:1큰술|올리고당:1큰술|고추장:1+1/2큰술|고추가루:1큰술|소금:약간|물:적당히,4인분,30분 이내,초급,https://www.10000recipe.com/recipe/1655799
25,스테이크 비빔밥,"조회수 3,396",쇠고기:목심:1덩이|파프리카|깻잎|새싹|고추장:2큰술|매실조청:1큰술|맛술:1큰술|식초:2큰술|마늘:1큰술|깨|다진마늘:1큰술|간장:2큰술|맛술:1큰술|후추|월계수잎,2인분,15분 이내,초급,https://www.10000recipe.com/recipe/1655700
26,양념꼬막 만들기,"조회수 6,077",꼬막:1팩|간장:2스푼|고춧가루:1스푼|맛술:1스푼|다진당근:약간|다진청양고추:약간|참기름:약간|통깨:약간,3인분,30분 이내,초급,https://www.10000recipe.com/recipe/1655696
27,낙지볶음,"조회수 6,272",낙지|당근|양파|대파|당면|떡|고춧가루:3큰술|고추장:2큰술|물엿:1큰술|다진마늘:2큰술|맛술:2큰술|후추가루:약간|소금:약간,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/1655677
28,귀여운게 맛있구놔~~미니쵸코파이쿠키,"조회수 1,755",박력분:200g|차가운버터:110g|소금:1/4t|베이킹파우더:1/4t|찬물:4T|쵸코칩:기호에따라||노른자|물,4인분,60분 이내,초급,https://www.10000recipe.com/recipe/1655665
29,바나나 케이크,"조회수 2,203",박력분:250g|버터:125g|계란:2개|바나나:3개|베이킹:파우더:6g|설탕:120g|소금:1꼬집,"6인분,이상",60분 이내,초급,https://www.10000recipe.com/recipe/1655652
30,미나리전,"조회수 5,246",미나리잎:크게:1움큼|새우:5마리(:칵테일새우:이용하면:더:좋아요|부침가루:듬뿍:5큰술|물:80ml(1/3컵:정도:분량),2인분,30분 이내,초급,https://www.10000recipe.com/recipe/1655558
31,칼칼한 오징어국,조회수 1.5만,오징어채:200그램|무:3센티:1토막|쪽파:2대|다시마육수(멸치육수):4컵|고춧가루:듬뿍:1큰술|까나리액젓:1큰술|다진마늘:1큰술|소금:약간,4인분,30분 이내,초급,https://www.10000recipe.com/recipe/1655442
32,베이컨 모듬꼬치 만들기 ,조회수 2.2만,베이컨:6줄(긴거는:3줄)|새우:2개|버섯:1/2줌|김치:1잎|후춧가루:약간,1인분,30분 이내,아무나,https://www.10000recipe.com/recipe/1655236
33,진하고 칼칼한 등갈비김치찜 ,조회수 1.9만,신김장김치:1/2포기|등갈비:500g|육수:1컵|물:2컵|가래떡:1줌|백일송이:1/2개|대파:1/2개||물:10컵|파잎:5개|파뿌리:10개|된장:1큰술|고춧가루:1큰술|다진마늘:1작은술|국간장:1작은술|청주:1큰술,3인분,2시간 이상,중급,https://www.10000recipe.com/recipe/1655152
34,정말 쉬운 오븐 깨볶음,"조회수 5,731",깨,"6인분,이상",30분 이내,아무나,https://www.10000recipe.com/recipe/1655104
35,[소세지 야채볶음]아이.어른 너무좋아하는 야채듬뿍.영양듬뿍,"조회수 1,297",@,@,@,@,https://www.10000recipe.com/recipe/1655049
36,[검은콩자반]달콤해서 아이들도 좋아해요,"조회수 6,293",@,@,@,@,https://www.10000recipe.com/recipe/1655041
37,[가지볶음]담백해서 비빔밥에 넣어먹어도 굿!,"조회수 2,200",@,@,@,@,https://www.10000recipe.com/recipe/1655027
38,새우볶음밥,"조회수 4,155",당근|양파|식은밥|청양고추|새우|샐러드야채:약간|올리브유:적당량|소금:약간|후추:약간|강황가루:약간,1인분,10분 이내,아무나,https://www.10000recipe.com/recipe/1654983
39,단호박 시나몬 반달주름 케이크,"조회수 1,317",박력분:140g|단호박:200g|버터:85g|설탕:70g|소금:1꼬집|달걀:1개|베이킹:파우더:4g|시나몬(계피)가루:1ts,"6인분,이상",60분 이내,아무나,https://www.10000recipe.com/recipe/1654943
40,오징어섞어찌개,"조회수 7,150",오징어:1마리|돼지고기:2줌|두부:1/2모|표고버섯:4개|호박:1줌|멸치다시마육수:3컵|양파:1/4개|대파:1/3대|홍고추|청양고추|소금:약간|후춧가루:적당량|고춧가루:1.5큰술|고추장:1큰술|국:간장:1큰술|청주:1큰술|다진:마늘:1큰술|생강즙이나:가루:약간|후춧가루:약간,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/1654775
41,연하고 맛있는 닭다리개장,"조회수 6,177",닭다리:5개|소금:적당량|데친:숙주:1줌|데친:고사리:1줌|데친:토란대:1줌|대파:1대|마른표고버섯:2줌|물:13컵|통후추:0.5큰술|청주:1큰술|국간장:3큰술|참치진국:5큰술|고추기름:1큰술|다진:마늘:1큰술|고춧가루:3큰술,"6인분,이상",90분 이내,초급,https://www.10000recipe.com/recipe/1654743
42,초코비스코티,"조회수 1,344",박력분:500g|버터:130g|설탕:160g|계란:4개|소금:1/4t|박력분:500g|bp:4t|코코아:가루:6T|초코칩:200g,"6인분,이상",60분 이내,초급,https://www.10000recipe.com/recipe/1654453
43,두가지맛 베리베리 머핀,조회수 601,버터:140g|계란:4개|설탕:120g|바닐라오일:1t|박력분:420g|bp:2t|블루베리시럽:130g|우유:230g|크렌베리:적당량,"6인분,이상",60분 이내,초급,https://www.10000recipe.com/recipe/1654449
44,딸기잼스콘,"조회수 3,175",박력분:100g|강력분:25g|베이킹파우더:6g|설탕:20g|소금:1작은술|버터:50g|우유:30g|달걀:1개|짜먹는딸기잼:20g|달걀물,4인분,90분 이내,중급,https://www.10000recipe.com/recipe/1654435
45,카레잡채 & 꽃빵,"조회수 4,787",대파|양파|청피망|홍파프리카|깻잎|배추|호박|양송이버섯|건표고버섯|돼지고기:(채)|들기름:1큰술|식용유:1큰술|꽃빵|간장:1큰술|다진마늘|후춧가루|청주|청정원카레여왕:2큰술|스파이스가루,4인분,60분 이내,중급,https://www.10000recipe.com/recipe/1654425
46,"꾸숑's 폭식니즘 ""샥샥 볶아먹는 초간단 날치알볶음밥""","조회수 1,659",@,@,@,@,https://www.10000recipe.com/recipe/1654377
47,직접 만든 미트볼,"조회수 9,833",돼지고기(등심):1줌|녹말가루:4큰술|양파:작은:걸루:1/2개정도|다진마늘:1큰술|소금:약간|후춧가루:약간|맛술:3큰술|물:2큰술|케첩:2큰술|굴소스:1큰술,4인분,30분 이내,아무나,https://www.10000recipe.com/recipe/1654354
48,초코슬라이스케익,조회수 926,@,@,@,@,https://www.10000recipe.com/recipe/1654187
49,[반찬/술안주] 야콘무침&야콘골뱅이무침,"조회수 3,766",@,2인분,15분 이내,중급,https://www.10000recipe.com/recipe/1654093
50,크림치즈케익,"조회수 1,300",@,@,@,@,https://www.10000recipe.com/recipe/1654030
51,자꾸 당기는 맛 꼬소한 해물파전,"조회수 7,824",밀가루:2+1/2컵|물:1컵|계란:1개|부침용기름:적당량|쪽파:약간|당근:약간|해물:약간|소금:약간|후추:약간,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/1653814
52,[ 명절음식 ]- 잡채 - 딸에게#,"조회수 5,518",@,@,@,@,https://www.10000recipe.com/recipe/1653425
53,검은콩이 쏙쏙 영양만점 검은콩 호떡,"조회수 2,580",호떡믹스:1봉지(396그램)|잼믹스:1봉지|미지근한:물:260ml|인스턴트:이스트:4그램|포도씨유:넉넉히|서리태(검은콩):1/2컵|설탕:1/2컵|소금:1/2작은술,4인분,60분 이내,초급,https://www.10000recipe.com/recipe/1653417
54,[ 명절음식 ] - 사태를 넣은 갈비찜 - 딸에게#,"조회수 4,755",@,@,@,@,https://www.10000recipe.com/recipe/1653413
55,오일없이 직화로 구워서 담백하니 맛나요 - 직화오븐에 구운 조기&가자미구이,조회수 2.2만,@,@,@,@,https://www.10000recipe.com/recipe/1653237
56,묵은지 코다리찜,조회수 2.1만,코다리:1묶음(5마리)|묵은지:조금|김치국물:1/2컵|대파:1대|청양고추:2개|소금:약간|후추:약간|정종:약간|표고버섯가루:1큰술|매운고춧가루:2큰술|간장:1큰술|다진마늘:1작은술|생강:1/2톨|청주:1큰술,4인분,30분 이내,초급,https://www.10000recipe.com/recipe/1652860
57,아몬드비스코티 ,"조회수 3,382",달걀:1개|설탕:80g|오일:10g|박력분:100g|베이킹파우더:1/3ts|아몬드가루:50g|통아몬드:30g|슬라이스:아몬드:30g,4인분,60분 이내,중급,https://www.10000recipe.com/recipe/1652776
58,크리스마스 초코 치즈케익 ,"조회수 4,592",옥수수전분:15g|크림치즈:250g|설탕:50~80g|우유:50g|다크초코:50g|인스턴트커피:1큰술|뜨거운물:3작은술|달걀:2개|코코아가루:15g|슈가파우더:약간,"6인분,이상",60분 이내,중급,https://www.10000recipe.com/recipe/1652768
59,초코칩 쿠키 만드는 방법,"조회수 2,000",박력분:250g|무염버터:100g|황설탕:100g|계란:1개|소금:1꼬집|바닐라오일:1t|우유:2t|BP:1t|호두:분태:80g|초코칩:80g,"6인분,이상",30분 이내,초급,https://www.10000recipe.com/recipe/1652292
60,"간식, 야식으로 좋은 바게트 피자","조회수 3,423",바게트|피자치즈|파마산치즈가루|올리브:유:2큰술|토마토:1/2개|옥수수|햄(훈제)|피망|올리브|피자소스:2큰술,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/1651987
61,크리스마스엔 근사한 햄버거 스테이크와 함께,조회수 2.1만,쇠고기:다짐육:200g|양파(큰사이즈):1/2개|빵가루:2/3컵|계란노른자:1개|브로콜리|토마토|참기름:1/4작은술|다진마늘:1작은술|다진:파:1큰술|소금|후추|버터:2큰술|밀가루:2큰술|물:1컵|샐러리:1대|양파:1개|우스타소스:2큰술|레드와인:2큰술|돈가스소스:3큰술|케찹:5큰술|설탕:0.5~1큰술|후추,2인분,60분 이내,초급,https://www.10000recipe.com/recipe/1651980
62,"[이렌지]전기렌지로 만든 비어치킨,양념치킨,홈메이드치킨~튀기지않았어요 ","조회수 6,850",닭:2마리|맥주:1캔|로즈마리:약간|바질:약간|고추장:1큰술|고춧가루:1큰술|물엿:1큰술|올리고당:1큰술|설탕:1큰술|마늘:1큰술|참기름:약간|토마토:소스:2큰술|호두:약간|굴소스:2큰술,4인분,2시간 이상,초급,https://www.10000recipe.com/recipe/1651748
63,★고구마 생크림 컵케잌^^★,"조회수 3,639",@,@,@,@,https://www.10000recipe.com/recipe/1651740
64,★감자 만두꽃 피자^^★,"조회수 2,251",@,@,@,@,https://www.10000recipe.com/recipe/1651739
65,야채죽,조회수 5.1만,밥(찬밥:이용):300g|노루궁뎅이:버섯:35g|쇠고기:갈은:것:50g|양파:1/4개|당근:30g|시금치:20g|물(600ml):3컵|마늘:1개|소금:약간|후추:약간|설탕:약간|참기름:1/2작은술|국간장:1+1/2큰술|참기름:1큰술,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/1651625
66,"생과일 토스트, 토스트,샌드위치","조회수 8,179",@,@,@,@,https://www.10000recipe.com/recipe/1651375
67,이렌지 전기렌지로 해물카레 만들었어요 ~~~,"조회수 1,929",@,@,@,@,https://www.10000recipe.com/recipe/1651037
68,간단한 김치 오이소박이,"조회수 8,006",@,3인분,60분 이내,초급,https://www.10000recipe.com/recipe/1650989
69,달콤한 핑크 곰돌이 케익!!아이 생일 케익으로 딱!!,"조회수 3,140",박력분(2번:체쳐두기):300그램|아몬드:가루(2번:체쳐두기):5T|코코아가루(2번:체쳐두기):30그램|bp(2번:체쳐두기):3t|설탕:200그램|계란:4개|버터:150그램|플레인:요쿠르트:2팩(200g)||생크림(덴마크):1팩|설탕:10%(생크림의)|윌튼색소(브라운/로즈)|주름:파운드:팬:1개|곰돌이:팬:1개,"6인분,이상",60분 이내,중급,https://www.10000recipe.com/recipe/1650091
70,과일 생크림 케익 ,"조회수 5,774",박력분:140|코코아가루:15g|계란:4개|우유:30g|해바라기유:30g|꿀:3g|설탕:140g|생크림(가당):300-400g정도|토핑용과일|딸기다이스|슈가파우더,"6인분,이상",90분 이내,고급,https://www.10000recipe.com/recipe/1650078
71,갈치 무조림,"조회수 8,081",@,@,@,@,https://www.10000recipe.com/recipe/1650022
72,쇠고기 팽이버섯말이 샐러드 ,"조회수 4,954",@,@,@,@,https://www.10000recipe.com/recipe/1650012
73,한끼식사로 든든한 볶음밥 ,"조회수 9,151",밥:1공기|양파:1/2개|당근:1/2개|집에있는야채|돼지고기:200g|마늘맛솔트:약간|계란:1개,1인분,30분 이내,아무나,https://www.10000recipe.com/recipe/1650004
74,아이들 간식으로 딱인 ...고구마스틱...,"조회수 4,346",고구마:큰것:3개|식용유:2컵,4인분,60분 이내,아무나,https://www.10000recipe.com/recipe/1650002
75,일본풍 돈가스덮밥,"조회수 7,166",돼지고기:등심:2장|달걀:1개|빵가루|밀가루|식용유:적당량|후추|소금|다진마늘:조금|물:4컵|다시마:작은:것:2장|가스오부시:1/2컵|간장:2큰술|청주:1큰술|맛국물:4컵|정향:3알|월계수잎:2장|설탕:2큰술|청주:3큰술|달걀:2개|가스오부시|김가루|검은깨:조금,2인분,60분 이내,초급,https://www.10000recipe.com/recipe/1649850
76,색다른 맛 골뱅이덮밥,"조회수 1,925",밥:2공기|골뱅이:1캔(400g)|날치알:2큰술|깻잎:3장|무순:조금|통마늘:2개|청양고추:1/2개|붉은:고추:1/2개|김가루:조금|참깨:조금|고추장:2큰술|설탕:1큰술|물엿:1큰술|식초:1큰술|레몬즙:1큰술|발효겨자:1큰술|다진:마늘:1큰술|다진생강:약간|깨소금:약간|참기름:약간,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/1649827
77,통삼겹김치찜,조회수 1.6만,통삼겹살:600g|숙성김치:1/2포기|청양고추:2개|고춧가루:2큰술|다진:마늘:1큰술|후추:조금|소금:(새우젓):조금|다시마:국물:8컵(종이컵),3인분,2시간 이상,초급,https://www.10000recipe.com/recipe/1649822
78,끌리는데로 넣자 크로크무슈,"조회수 2,904",식빵:2장|슬라이스햄:2장|슬라이스치즈:2장|모짜렐라치즈:적당히(식빵1장당:50g정도):양파:21g|버터:10g|중력분:6g(밥숟가락1/2정도)|우유:94g|구운소금:적당히|후추:적당히,1인분,30분 이내,초급,https://www.10000recipe.com/recipe/1649747
79,크리스마스에는 호두파이,"조회수 4,648",냉동생지:1개|호두:분태:1/2봉지|계피가루:약간|넉맥:약간|호두파이:필링:1봉지,"6인분,이상",60분 이내,초급,https://www.10000recipe.com/recipe/1649735
80,누구나 쉽게 만드는 아삭아삭 동치미 무침과 배추나물,조회수 1.2만,배추:1/2통|다진마늘:1/2작은술|깨소금:1작은술|고춧가루:1/2작은술|국간장:1작은술|참기름:1작은술|대파:1/4개|소금:약간|동치미:1개|다진마늘:1/2작은술|고춧가루:1작은술|대파:1/4개|깨소금:1작은술|참기름:1작은술,3인분,30분 이내,아무나,https://www.10000recipe.com/recipe/1649638
81,모카 생크림케익 ,"조회수 3,240",박력분:100g|맥심:커피스틱:아라비카:1002팩|우유:1T|계란:3개|설탕:100g|올리고당:20g|우유:1T|해바라기유:20g,"6인분,이상",90분 이내,고급,https://www.10000recipe.com/recipe/1649277
82,폭신폭신 호두쉬폰케이크,"조회수 1,961",박력분:100g|코코아가루:35g|계란:4개|설탕A:45g|설탕B:60g|소금:3g|bp:3g|물:40g|유지:55g|호두:80g,"6인분,이상",60분 이내,중급,https://www.10000recipe.com/recipe/1648994
83,진하고 부드러운 맛이 일품인 브로콜리 스프,조회수 1.2만,브로콜리:250g|양파:100g|감자:150g||물:3컵|치킨스톡:1개|우유:2컵|생크림:50mL|올리브:오일:1Ts|버터:1Ts|소금:약간|후춧가루:약간,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/1648620
84,데리야끼 소스의 연어 스테이크,조회수 1.9만,연어:400g|표고버섯|통마늘|꽈리고추|오일:적당량|간장:180mL|맛술:180mL|청주:60mL|양파:1개|대파:1대|생강:1개|마늘:3쪽|마른:홍고추:1개|설탕:80g|생강술:1Ts|후춧가루:약간,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/1648616
85,초코 파운드 케익,"조회수 3,101",계란:3개|바닐라오일:1t|초코시럽:60ml|박력분:300|bp:10t|무가당코코아가루:30g|우유:180ml|초코칩:2줌|.호두:분태:2줌|슈가파우더|무염버터:130g|설탕:120g|소금:1꼬집,4인분,60분 이내,초급,https://www.10000recipe.com/recipe/1648501
86,갈치조림 했네요...이소말토 올리고당 넣고 ~ ,"조회수 2,501",갈치:7토막|무(2cm정도:굵기로):2토막|대파:1뿌리|물:2+1/4컵|간장:6밥숟가락|고추가루:3밥숟가락|올리고당:2밥숟가락|맛술:2밥숟가락|마늘:5-6쪽|생강가루:조금|후추가루:조금,2인분,30분 이내,아무나,https://www.10000recipe.com/recipe/1648490
87,크리스마스엔 초코 컵 케익,"조회수 5,182",무염버터:130g|계란:3개|초코시럽:60ml|우유:180ml|박력분:300g|코코아가루:30g|bp:12t|아몬드가루:100g|바닐라오일:2t|소금:2꼬집|설탕:120g,"6인분,이상",60분 이내,초급,https://www.10000recipe.com/recipe/1648405
88,(NO 오븐)★또띠랑의 좌충우돌 첫번째 크리스마스케익만들기 도전!!★ 왕초보 케익만들기/크리스마스요리,조회수 1.2만,@,@,@,@,https://www.10000recipe.com/recipe/1648382
89,고구마쿠키,"조회수 2,781",@,@,@,@,https://www.10000recipe.com/recipe/1648379
90,까르보나라 스파게티 ,조회수 2.2만,스파게티:면:2줌(150~160g)|베이컨:5장|양파:1/2개|양송이:버섯:4개|브로콜리:1/2줌|파프리카:1/2줌|청양고추:2개|계란:노른자:1개|다진:마늘:1수저|후추:0.2수저|생크림:250ml||소금:1수저|우유:200ml|올리브유:1수저,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/1648310
91,메리 크리스마스 매력의 마블케이크,"조회수 2,179",달걀:3개|아몬드가루:100g|박력분:50g|베이킹파우더:2g|코코아가루:10g|덧가루강력분|버터|설탕:150g|럼주:2작은술|버터:70g|슈가파우더,"6인분,이상",60분 이내,중급,https://www.10000recipe.com/recipe/1647198
92,메리 크리스마스 소복소복 눈쌓인 갸토쇼콜라,"조회수 2,827",달걀:노른자:2개분(45g)|설탕:45g|버터:50g|다크초콜릿:60g|박력분:15g|무가당:코코아가루:35g|생크림:40g|달걀:흰자:3개분(80g)|설탕:45g||슈가파우더:적당히,"6인분,이상",60분 이내,중급,https://www.10000recipe.com/recipe/1647195
93,맛나게 푸짐하게 영양있게 엄마표 홈메이드 돈가스,"조회수 2,914",@,3인분,30분 이내,초급,https://www.10000recipe.com/recipe/1646959
94,애플파이,"조회수 5,331",중력분:200g|소금:2g|무염버터:115g|달걀노른자:2개|찬물:52g|사과|황설탕:70g|버터:3g|전분:2큰술|계피가루:1/2큰술|달걀물,"6인분,이상",90분 이내,중급,https://www.10000recipe.com/recipe/1646886
95,주꾸미찜,조회수 1.1만,주꾸미:10미|새우:20미|어묵:2장|콩나물:300g|계란지단(생략가능)|전분가루:큰술|고운:고춧가루:5큰술|육수:1/2컵|소주:2큰술|다진:마늘:1큰술|매운:양념장|멸치육수:1컵|고추장:1+1/2큰술|설탕:1큰술|소금:1/2큰술.|깨소금:1큰술|진간장:1큰술|청양고추:5개|칠리:소스:1큰술|캡사이신:소스:1작은술|오코노미:소스:1큰술,4인분,30분 이내,중급,https://www.10000recipe.com/recipe/1646697
96,매생이 우동볶음,"조회수 4,479",매생이:1컵|우동:1인분|홍합:3개|칵테일새우:3개|바지락:4개|오징어:몸통부분:1/4쪽|피망:조금|양파:조금|가스오부시:국물:1/2컵|날치알:1/2큰술|굴소스:1큰술|다진:마늘:1/2큰술|후추:조금,1인분,30분 이내,초급,https://www.10000recipe.com/recipe/1646601
97,밑반찬으로 너무 좋은 콩자반 ,조회수 1.5만,검은콩:2컵|물:3컵|통깨:조금|간장:1/3컵|설탕:5큰술|물엿:2큰술,"6인분,이상",60분 이내,아무나,https://www.10000recipe.com/recipe/1646548
98,"NO버터, NO오일 쇼콜라케이크","조회수 1,518",다크초콜릿:130g|생크림:140g|박력분:40g|달걀노른자:5개|달걀흰자:5개|코코아가루:60g|설탕:150g|슈가파우더:조금,"6인분,이상",60분 이내,초급,https://www.10000recipe.com/recipe/1646544
99,복분자 소보루가 소복하게 달콤한 바나나 케이크,조회수 815,바나나:3개|박력분:120g|버터:80g|설탕:60g|달걀:2개|꿀:1큰술|바닐라:에센스:1~2방울|생크림:3큰술|베이킹파우더:2g|복분자:가루:15g|박력분:40g|버터:35g|설탕:20g,"6인분,이상",60분 이내,초급,https://www.10000recipe.com/recipe/1646542
100,해물짜장,"조회수 3,468",양파:1개|깐새우:100g|오징어채:300g|키조개관자:3개|청홍고추(매운것)각:1개씩|다진마늘:1큰술|올리브유:1큰술|짜장가루:4큰술|물:4컵|맛술:1큰술,4인분,30분 이내,초급,https://www.10000recipe.com/recipe/1646540
101,얼큰하고 시원하게 먹는 동태찌개맛있게 끓이는법,조회수 2.3만,동태:1마리|무우:1/4개|생강:1쪽|대파|미나리|홍고추:1개|청양고추:1~2개|바지락|미더덕|쑥갓||물:4컵|다시마:10*15cm:1장|다진마늘:1큰술|소금:약간|후추:약간|고춧가루:1.5큰술|국간장:2/3큰술|미림:1큰술,3인분,60분 이내,초급,https://www.10000recipe.com/recipe/1646515
102,겨울이면 찾게되는 그맛..찐빵~~,"조회수 3,201",@,@,@,@,https://www.10000recipe.com/recipe/1646438
103,홈메이드 베이컨피자 ,"조회수 3,564",@,"6인분,이상",60분 이내,아무나,https://www.10000recipe.com/recipe/1646436
