,title,views,ingredients,peoples,times,levels,url
87,연근조림 맛있게 하는 법,조회수 2.7만,중간:크기:연근:2뿌리|물|2배:식초:1큰술|표고버섯:다시마:육수:1컵|도라지:조청:4큰술|양조간장:2+1/2큰술|식물성:기름:2큰술|설탕:1큰술|마늘:가루:1큰술|정종:1/2큰술(or소주or청하등의순도낮은술1큰|마른:고추:3개|깨소금:1큰술|참기름:1/2작은술,1인분,30분 이내,초급,https://www.10000recipe.com/recipe/6822831
88,"더운 날씨 마시는 아이스힐링차. 진한 밀크차, 숙성레몬차","조회수 4,806",@,1인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6822623
89,매콤새콤달콤 열무비빔국수,"조회수 4,183",국수|열무|오이|당근|삶은계란|깨|고춧가루|참기름|설탕,1인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6822596
90,더운 날씨 밑반찬 모음,"조회수 6,149",@,@,@,아무나,https://www.10000recipe.com/recipe/6822503
91,레디쉬 샐러드 만들기,"조회수 6,134",삶은계란|호두|건과일|두부튀김|파인애플과육|레몬즙|올리브오일|소금:약간|후추:약간,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6822388
92,식빵 카레빵 만들기,"조회수 4,271",식빵:4장|3분카레:1개|올리브오일:3큰술,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6822367
93,황태국 끓이기,"조회수 6,654",황태채:30g|감자:작은거:1개|대파|멸치|다시마|무|건표고버섯|황태머리|다진마늘|들기름:1큰술|소금:적당량,3인분,30분 이내,초급,https://www.10000recipe.com/recipe/6822337
94,향긋한 바나나 머핀 만들기,"조회수 3,846",바나나:200g|박력분:110g|아몬드가루:40g|달걀:2개|카놀라유:40g|베이킹:파우더:1티스푼|황설탕:60g|시나몬파우더:1/2티스푼|소금:1/2티스푼,4인분,30분 이내,초급,https://www.10000recipe.com/recipe/6822320
95,깐풍만두 만들기,"조회수 4,574",베트남고추|파프리카|청양고추|대파|양파|감자전분가루|만두|물|고추기름|굴소스|간장|식초|설탕,1인분,15분 이내,초급,https://www.10000recipe.com/recipe/6822258
96,홈메이드 후리가케,"조회수 5,043",밥새우|다시마|실치|대파|표고버섯|당근|검은깨|참깨|캔참치:1개|간장:1/2작은술|올리고당:1/3작은술,3인분,30분 이내,중급,https://www.10000recipe.com/recipe/6822247
97,닭날개 간장조림,조회수 1.6만,닭날개:20개|올리브유:적당량|녹말가루:5큰술|월남고추:10개|미림:3큰술|소금:1/4작은술|후추:약간|간장:1+1/2큰술|미림:3큰술|올리고당:1+1/2큰술|식초:1큰술|귤(소):2개|다진마늘:1큰술,3인분,30분 이내,중급,https://www.10000recipe.com/recipe/6822231
98,에그샌드위치 만들기,조회수 2.3만,계란|모닝빵|오이|맛살|양파|피클|마요네즈|머스타드소스,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6822205
99,우엉조림 만들기,조회수 1.4만,우엉|식용유|간장|물엿|참기름,2인분,15분 이내,초급,https://www.10000recipe.com/recipe/6822201
100,고추장 더덕구이 만드는 법 ,"조회수 8,997",더덕|쪽파|통깨:약간|간장:1T|참기름:2T|고추장:2T|물엿:1T|설탕:1/2T|다진마늘:1/2T|식초:1T|참기름:1T,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6822199
101,청매실로 매실청 만들기,"조회수 9,160",매실청:4kg|백설탕:4kg,4인분,2시간 이상,초급,https://www.10000recipe.com/recipe/6822168
102,닭봉 오븐구이,조회수 1.8만,닭봉|양파|우유|간장|아가베시럽|소금:약간|후추:약간|허브솔트:약간,2인분,90분 이내,초급,https://www.10000recipe.com/recipe/6821906
103,오이냉국,"조회수 8,224",백오이:1개|양파채:1/2줌|홍고추:1/2개|통마늘:1개|황설탕:1/2큰술|볶은:소금:1큰술|국간장:1+1/2큰술|각얼음:3개|통깨:1작은술|생수:500ML,1인분,10분 이내,초급,https://www.10000recipe.com/recipe/6821904
104,등갈비 김치찜,"조회수 7,151",등갈비:2대|월계수잎:약간|통후추:20알|김치:1/2포기|육수:5컵(맥주잔으로)|고추가루:3큰술|멸치액젓:3큰술|간마늘:1큰술|간양파:4큰술|후추:약간|물엿:2큰술|매실청:1큰술|청주:1/2컵,2인분,60분 이내,중급,https://www.10000recipe.com/recipe/6821767
105,가지두부 구이,조회수 1.6만,가지:1개|두부:1모|간장:1.5T|고춧가루:0.5T|멸치액or참치액:0.3t|설탕:1t|식초:1t|물:1T|다진마늘:0.3T|다진파:1T|참기름:0.5T|통깨:조금,2인분,15분 이내,초급,https://www.10000recipe.com/recipe/6821522
106,닭가슴살 소세지 월남쌈,"조회수 7,320",닭가슴살소세지|삶은닭가슴살|파프리카|당근|오이|깻잎|무순|방울토마토|오렌지|라이스페이퍼,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6821488
107,닭가슴살 두유수프 만들기,"조회수 5,038",감자|양파|옥수수|닭가슴살|두유|두부|카놀라유(기름)|후추|소금,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6821478
108,깻잎초간장절임 만들기,조회수 1만,깻잎:30장|간장:60g(반컵)|식초:30g(2큰술)|설탕:30g(2큰술),4인분,30분 이내,초급,https://www.10000recipe.com/recipe/6821402
109,♪버터의 풍미를 살아있는 쇼트브레드쿠키와 도자기 그릇,"조회수 2,334",@,@,@,@,https://www.10000recipe.com/recipe/6821303
110,"수제 소시지 볶음, 생선 찌게, 감자조림, 죽순 초무침, 달걀 치즈말이","조회수 7,531",수제:소시지:100g|양파:1/2개|피망:1개|물:5숟가락|매실엑기스:5숟가락|간장:1숟가락|깨소금:약간|참기름|마늘:약간|돔(낚시소):2마리|무:1/5개|청양초:2개|대파:약간|고춧가루:1숟가락|고추장:1숟가락|마늘|매실엑기스|감자:1개|양파:1개|청피망:1개|고추장:2숟가락|매실엑기스:3숟가락|당근|마늘|깨소금|참기름:약간|죽순:100g|고추장:2숟가락|감식초:2숟가락|매실엑기스:3숟가락|깨소금:약간|참기름:약간|마늘:약간|달걀:3개|치즈:1개|청양초:2개|콩기름:적당량|소금:약간,1인분,60분 이내,중급,https://www.10000recipe.com/recipe/6821172
111,수제어묵 만들기,"조회수 5,805",생선|파프리카|양파|부추|소금|전분가루|부침가루|후추,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6821013
112,단호박 조림 만들기,"조회수 9,996",단호박|꿀|물|원당,@,@,초급,https://www.10000recipe.com/recipe/6821005
113,달콤달콤 고소한 옥수수전,조회수 1.1만,옥수수캔:1통|튀김가루:1/2컵|물:1/3컵|포도씨유:적당량|연유(선택),2인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6820892
114, 매콤한 두부조림,"조회수 2,233",두부:1모|양파:적당량|간장:4T|참기름:1/2T|설탕:2T|고추가루:3T|설탕:2T|다진마늘:1/2T,2인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6820790
115,한잔만 먹어도 든든한 고구마라떼,"조회수 5,679",고구마:1/2개|우유|꿀|계피가루,1인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6820513
116,시원한 배 에이드,"조회수 5,085",배:1/2개|탄산수:1/2컵|꿀:3큰술,1인분,10분 이내,초급,https://www.10000recipe.com/recipe/6820304
117,오이피클 만들기,"조회수 9,105",피클용:오이:5개|설탕:1/2컵|식초:1/2컵|물:1/2컵|굵은소금:2큰술|피클링:스파이스:1작은술|월계수잎:1장,2인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6820290
118,검은콩으로 만든 콩국수,조회수 1.1만,검정콩:2컵|견과류:1컵|물|국수|오이|검정깨:약간|소금:적당량,1인분,60분 이내,고급,https://www.10000recipe.com/recipe/6820286
119,마라황과&무배추피클 만들기,"조회수 3,276",오이|소금|두반장|마늘|홍고추|알배기배추(배추속)흰부분|무|생수:2큰술|식초|설탕|생강청|식초:1큰술|설탕:1/2큰술|소금:약간|통후추|월계수잎|피클링스파이스|매실청,2인분,30분 이내,중급,https://www.10000recipe.com/recipe/6820006
120,느타리 버섯전 만들기,"조회수 9,726",느타리버섯|부침가루|계란|올리브오일|초간장,2인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6819816
121,치즈 오븐 스파게티 만들기,"조회수 5,224",파프리카|새우|파스타면|토마토소스|소금|모짜렐치즈,2인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6819814
122,초코슈크림,"조회수 3,271",물:120g|우유:120g|버터:100g|박력분:160g|박력분:16g|계란:3개(3~4개:농도조절)|소금:1꼬집|설탕:1꼬집,2인분,60분 이내,고급,https://www.10000recipe.com/recipe/6819672
