,title,views,ingredients,peoples,times,levels,url
36,아삭 아삭한 맛으로 먹는 ~~무김치! ,"조회수 1,746",무:1단정도|소금:1컵|멸치육수:2컵|멸치액젓:2컵|고춧가루:4컵|다진마늘과:생강:각:1큰술,"6인분,이상",2시간 이상,초급,https://www.10000recipe.com/recipe/6901747
37,노랑노랑색이 눈부신~~늙은 호박죽!,"조회수 5,514",늙은:호박:1덩이|풋:콩:3줌|찹쌀가루:10컵|설탕:약간|소금:약간,"6인분,이상",60분 이내,초급,https://www.10000recipe.com/recipe/6901746
38,김치만두전골 레시피,"조회수 9,832",만두:넉넉하게|김치:1/4포기|버섯|양파:1/2개|애호박:1/3개|대파:1대|청양고추:2~3개|육수:넉넉하게|멸치|건새우|다시마|국간장:3큰술|참치액젓:2큰술|고춧가루:3큰술|맛술:2큰술|다진마늘:0.5큰술|후추:톡톡,4인분,30분 이내,초급,https://www.10000recipe.com/recipe/6901745
39,고구마스프레드(그 자체가 맛이다♡♡),"조회수 2,334",고구마:작은거:1개|우유:3숟가락|설탕:2숟가락|소금:1꼬집|버터:2조각,1인분,15분 이내,초급,https://www.10000recipe.com/recipe/6901740
40,"나눔의 기쁨, 남편과 둘이 김장하기","조회수 1,302",배추:30포기|굵은소금:8kg|따뜻한물|물(:1.5리터)4병|황태:머리:3개|대파:3대|양파:1개|무:1개|다시마:한:줌|멸치:3줌|대파:3대|건표고버섯:50g|사과:1개|귤:2개|찰밥:2공기|고춧가루:5kg|갓:1단|미나리:2단|잔파:1단|배:1개|무:2개|마늘:2kg|생강:400g|청각:약간|멸치:액젓:1.5L1.5병|생새우:2kg|새우젓:1kg,"6인분,이상",2시간 이상,초급,https://www.10000recipe.com/recipe/6901737
41,박스 귤 오래 보관법과 달콤한 귤전 만드는 법,"조회수 2,380",밀감:3개|밀가루:1/2컵|부추|물|소금|콩기름:약간,1인분,10분 이내,초급,https://www.10000recipe.com/recipe/6901736
42,"굴전 만들기, 간단한 겨울 밑반찬","조회수 5,454",생굴:200g|쪽파:2대|당근:약간|달걀:2개|밀가루:3T|물:400ml|소금:1/2T,3인분,20분 이내,초급,https://www.10000recipe.com/recipe/6901734
43,겨울이라 더 좋은 ~ 단호박생크림스프만들기,"조회수 3,601",단호박:1개|우유:1L|생크림:500ml|양파:큰거:1개|당근:1개|두부:1모|느타리버섯:1팩|옥수수캔:1캔|소금:1꼬집|후추:1꼬집|버터:1Ts,"6인분,이상",60분 이내,아무나,https://www.10000recipe.com/recipe/6901733
44,"생생정보, 돼지고기 장조림","조회수 5,782",돼지고기:600g|메추리알:15개|마늘:15개|꽈리고추:5개|통후추:35알|대파:1대|청주:2큰술|설탕:2큰술|조선간장:1큰술|진간장:1컵,"6인분,이상",30분 이내,초급,https://www.10000recipe.com/recipe/6901732
45,매운 잡채 - 매콤 잡채 만들기,"조회수 4,000",당면:1줌(100g)|양파:1/4개|당근:1/4개|맛살:1줄|노랑:파프리카:1/4개|빨강:파프리카:1/4개|간장:2스푼|고추장:0.5스푼|굴소스:0.5스푼|청주:2스푼|맛술:2스푼|올리고:당:1스푼|다진:마늘:0.5스푼|참기름:1스푼|고춧가루:0.5스푼|식용유:2스푼|참기름:1스푼|통깨:0.5스푼,2인분,60분 이내,아무나,https://www.10000recipe.com/recipe/6901731
46,고구마 요리 맛탕 만드는 법 ,"조회수 1,795",고구마:2개(중간:사이즈)|베이컨:15줄:이상|올리고:당:4스푼,3인분,60분 이내,아무나,https://www.10000recipe.com/recipe/6901728
47,간장 무장아찌 담그는 법 ,조회수 1.9만,무:1개:(중간:사이즈):대략1.5kg|양조간장:2컵|설탕:1/2컵|멸치:다미:사육수:1/2컵|홍고추:2개|마늘:6쪽|생강:1톨,"6인분,이상",2시간 이상,아무나,https://www.10000recipe.com/recipe/6901725
48,고구마칩 만드는 법 ,"조회수 2,729",고구마:3개(중간:사이즈)|식용유:2컵|물:4컵|굵은소금:1스푼|설탕:4스푼,3인분,60분 이내,아무나,https://www.10000recipe.com/recipe/6901723
49,촉촉해서 더 맛있는 백종원 오뎅볶음 비법,"조회수 2,612",사각:오뎅:4장|양파:1개|당근:1/2개|다진마늘:1T|청양고추:1개|대파:약간|간장:4T|설탕:1T|고추가루:1T|참기름:1T|깨:1T,2인분,20분 이내,아무나,https://www.10000recipe.com/recipe/6901721
50,외국소세지 요리법! 술 안주로도 딱!!,"조회수 1,561",치킨:소세지:2줄|양파:1/2개|팽이버섯:1/3봉지|후추:1꼬집|소금:1꼬집|오일:1/2스푼,1인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6901719
51,돈가스 온메밀소바,"조회수 1,631",돈가스:패티:2장|메밀소바라면:2봉지|무:약간|대파:조금|와사비:취향따라|조미:김가루:조금,2인분,15분 이내,초급,https://www.10000recipe.com/recipe/6901718
52,육우 밀푀유나베,"조회수 4,675",육우:(샤브샤브용:또는:불고기용):300g|배추:12장|깻잎:12장|청경채:5장|표고버섯:2개|당근:1/4조각|숙주:1줌|마늘:3스푼|팽이버섯:1/2묶음|다시마:2장|말린청어:4마리|국물멸치:7마리|멸치액젓:약간|소금:약간|후추:약간,3인분,30분 이내,중급,https://www.10000recipe.com/recipe/6901717
53,소고기 함박스테이크 만드는법! 우리 육우 손님상차림 메뉴 ,"조회수 8,178",소고기불고기용:800g|양파:1개|파프리카:150g|대파:150g|아보카도:1개|방울토마토:10개|계란:1개|빵가루:6큰술|누룽지:4쪽|우스타소스:1큰술|굴소스:1큰술|소금:1작은술|설탕:1작은술|참기름:1큰술|후추:1작은술|깨소금:1큰술|우스타소스:1큰술|굴소스:1큰술|스리라차소스:1큰술|올리고당:2큰술|레몬식초:1큰술,4인분,60분 이내,아무나,https://www.10000recipe.com/recipe/6901716
54,홈파티음식 쇠고기꼬치구이 만드는법! 계란말이,"조회수 1,025",계란:5개|맛술:2큰술|설탕:1작은술|소금:2꼬집|후추:약간,4인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6901715
55,"술안주, 초대상에 딱 좋은 몽골리안 차돌볶음 만들기!","조회수 1,929",차돌박이:500g|고추기름:2큰술|양파:1/2개|매운고추:3-4개|통마늘:8-10알|파:1/2컵|소금:1작은술|후추:1/2큰술|굴소스:1/2큰술|진간장:1큰술,3인분,20분 이내,아무나,https://www.10000recipe.com/recipe/6901713
56,가래떡치즈구이 아이간식 가래떡요리 이거죠,"조회수 1,969",가래떡|연유|체다슬라이스치즈|파마산치즈가루|파슬리가루,2인분,15분 이내,초급,https://www.10000recipe.com/recipe/6901712
57,<찌망 레시피> 아주 간단한 가지찜 ; ),"조회수 1,604",가지:3개|물|간장:3숟갈|물:1숟갈|쪽파:2줄|고춧가루:1/2숟갈|참기름:1숟갈|통깨:1/2숟갈,3인분,20분 이내,초급,https://www.10000recipe.com/recipe/6901711
58,김치스팸계란라면,"조회수 4,642",스팸:1/2통|김치:1주먹|리면사리:1봉지|고추장:0.5스푼|계란:2개|물:1컵,1인분,30분 이내,초급,https://www.10000recipe.com/recipe/6901709
59,진미채볶음 같은 오징어볶음입니다.,"조회수 1,537",손질한:오징어:한마리:350g|고추가루:2큰술|고추장:1큰술|청주:2큰술|간장:1큰술|매실청:1큰술|올리고당:1/2큰술|마요네즈:3큰술|다진마늘:1큰술|대파:1대|통깨:1큰술,2인분,2시간 이상,초급,https://www.10000recipe.com/recipe/6901708
60,"다시멸치 보관법
멸치를 냉동실에 보관합니다","조회수 4,032",다시멸치:1박스,"6인분,이상",120분 이내,초급,https://www.10000recipe.com/recipe/6901705
61,된장찌개 구수한 차돌박이 된장찌개 만드는 법,"조회수 3,816",차돌박이:200g|두부:1개(160g)|호박|감자|양파|청양고추|홍고추|표고버섯|된장:2T|고춧가루:1T|다진마늘:1/2T|쌀뜨물:800ml,4인분,15분 이내,초급,https://www.10000recipe.com/recipe/6901704
62,김치 겉절이 굴김치 겉절이 만드는 법,조회수 1.8만,절임:배추:1/2포기|무:생채:무친:것:1공기|쪽파:1줌|굴:1.5컵|고춧가루:1/2컵|다진:마늘:3T|생강:1/2T|깨소금:2T|설탕:1T,"6인분,이상",10분 이내,초급,https://www.10000recipe.com/recipe/6901703
63,#홈파티 #방아잎활용요리 #방아잎감자전만들기 #향긋한방아잎의 향이 가득한 방아잎감자전,"조회수 1,309",방아잎:1컵|감자전:믹스:200g|소금:1작은술|물:2컵,4인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6901702
64,충청도식 파국 (파육개장),"조회수 4,843",소고기(양지머리)|파|마늘|고춧가루|고추장|참기름|국간장|밀가루,"6인분,이상",120분 이내,중급,https://www.10000recipe.com/recipe/6901701
65,원푸드 반찬 양배추 하나면 끝,"조회수 7,317",양배추:1/8쪽|물:7~8컵|굵은소금:1큰술|쌈장:2큰술|마요네즈:1작은술,1인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6901700
66,순두부참치조림:D,조회수 801,순두부:2팩|참치:1캔|양파:1/2개|대파:약간|표고버섯:4개|국물용멸치:2마리|고추장:2숟가락|간장:2숟가락|맛술:1숟가락|다진마늘:2블럭|후추:넉넉히|고춧가루:1티스푼,2인분,15분 이내,초급,https://www.10000recipe.com/recipe/6901698
67,순두부 스팸 김치찌개:D,"조회수 3,137",표고버섯:4개|국물용멸치:2마리|배추김치:적당량|대파:1/2대|양파:1/2개|참기름:넉넉히|스팸:1캔|순두부:1팩|고추장:2숟가락|간장:2숟가락|맛술:1숟가락|다진마늘:2블럭|고춧가루:1티스푼|후추:넉넉히,4인분,30분 이내,초급,https://www.10000recipe.com/recipe/6901697
68,고소하고 짭짤한 노른자장:D,"조회수 1,577",달걀:8개|밥:1공기|참기름:약간|깨:약간|표고버섯:4개|국물용멸치:4마리|사과:1개|양파:2개|대파:1대|홍고추(청고추):1줌|물:3.5종이컵|간장:1종이컵|까나리액젓:2숟가락|맛술:1종이컵|후추:넉넉히|마늘:2뿌리,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6901696
69,관찰레!! 이탈리안 베이컨!!(Guanciale/グアンカレ)/ 카르보나라 도전을 위한 도전!!,"조회수 2,351",돼지고기:턱살:2쪽|타임:2~3g|소금:75g|설탕:75g|후추:15g|실,"6인분,이상",2시간 이상,아무나,https://www.10000recipe.com/recipe/6901694
70,버섯부추볶음♡,"조회수 1,227",느타리버섯:1봉|표고버섯:조금|팽이버섯:1봉|부추:1봉지|당근:1/2개|양파:1개|다진마늘:1/2큰술|간장:2큰술|굴소스:1/2큰술|통깨:조금|참기름:1큰술,3인분,30분 이내,초급,https://www.10000recipe.com/recipe/6901693
71,어묵볶음♡,"조회수 2,054",당근:1/2개|양파:1/2개|피망:1/2개|청량고추:1개|어묵:1봉지|굴소스:2큰술|진간장:1/2큰술|올리고당:1큰술|후추:조금|참기름:1작은술|깨:조금|다진마늘:1큰술,3인분,30분 이내,초급,https://www.10000recipe.com/recipe/6901692
72,토마토 소스와 토마토 페이스트!!,"조회수 4,974",통조림:토마토:500g|마늘:6톨|양파:1/2개|샬롯:(선택):2~3개|소금:약간|후추:약간|말린:바질잎(혹은:생:바질):약간|버터(선택):15g,"6인분,이상",60분 이내,초급,https://www.10000recipe.com/recipe/6901691
73,베이크드 치즈케이크,"조회수 4,191",크림치즈:300g|달걀(대란):2개|설탕:100g|옥수수전분:20g|우유:30g|생크림:170g|레몬즙:1t|바닐라익스트랙:1t|박력분:47g|버터:22g|호두:27g|설탕:14g|소금:약간,"6인분,이상",2시간 이상,아무나,https://www.10000recipe.com/recipe/6901690
74,유부초밥♡ ,"조회수 1,014",찬밥:2공기|새콤달콤:간편한:유부초밥박사:1봉,2인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6901689
75,퓨전토스트♡,"조회수 1,511",계란:5개|식빵:1봉지|우유:100ML|딸기쨈:조금|슬라이스치즈:8개|슬라이스햄:1봉지,2인분,20분 이내,초급,https://www.10000recipe.com/recipe/6901688
76,고등어김치찜♡,"조회수 1,821",무:김치:4조각|배추김치:조금|파:김치:조금|양파:1/2개|고등어:2토막|멸치:다시국물:조금|파:조금|부추:조금|고추가루:2큰술|다진마늘:1큰술|간장:1큰술,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6901687
77,아보카도 바나나귀리 주스♡,"조회수 4,072",우유:200ml|바나나:1+1/2개|아보카도:1/2개|귀리:가루:1큰술,1인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6901686
78,모과청♡,"조회수 3,199",식초:조금|베이킹소다:조금|모과:6개|꿀:1000ml|설탕:조금,"6인분,이상",30분 이내,초급,https://www.10000recipe.com/recipe/6901684
79,"칼슘, 무기질, 골다공증 예방에 좋은 파래무침 황금레시피","조회수 2,419",파래:6뭉텅이|무:5cm|대파:5cm|소금:2숟가락|고추가루:2숟가락|깨소금:1숟가락|집간장:1숟가락|참기름:1숟가락|오미자:청:1숟가락|올리고당:1숟가락|식초:1.5숟가락|참기름:또는:들기름:1숟가락,3인분,15분 이내,초급,https://www.10000recipe.com/recipe/6901683
80,구수한 시금치 된장국♡겨울에 더 맛있는 노지시금칫국,"조회수 4,816",시금치:500g|된장:2T(70g정도)|육수:1.5리터,"6인분,이상",30분 이내,초급,https://www.10000recipe.com/recipe/6901682
81,깍두기 볶음밥♡ ,조회수 584,스팸:1캔|깍두기:10조각|파:1개|부추:조금|포도씨유:조금|찬밥:2공기|김:자반:조금,2인분,20분 이내,초급,https://www.10000recipe.com/recipe/6901681
82,두부스팸샌드♡,조회수 839,두부:1팩|스팸:1캔|달걀:2개|부침가루:조금|소금:조금,2인분,20분 이내,초급,https://www.10000recipe.com/recipe/6901680
83,생김치로 참치김치찌개 만들기,"조회수 4,457",생:김치:1/4포기|참치캔:85g:1캔|양파:1/4개|대파:1/2대|청양고추:1개|다진마늘:1/2스푼|멸치액젓:1스푼|고추장:0.5스푼|간장:1스푼|소금:약간|설탕:1스푼,2인분,60분 이내,초급,https://www.10000recipe.com/recipe/6901679
84,하트맛살전 홈파티요리 중 한가지~,"조회수 2,360",맛살:5줄|계란:1개|호박|당근|양파|깻잎|카레가루:0.5T|기름,2인분,15분 이내,초급,https://www.10000recipe.com/recipe/6901678
85,이색 홈파티요리/맛밤전,조회수 663,맛:밤:1봉지|감자:1개|양파:1/2개|당근:20g|청양고추:1개|슬라이스:아몬드:약간|물:1/3컵|튀김가루:1/2컵|식용유(튀김유):약간|꿀:1스푼|소금:1꼬집,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6901677
86,"리챔 햄 튀김, 홈파티 술안주","조회수 2,375",리챔:햄:1개(200g)|달걀:1개|튀김가루:적당량|빵가루:적당량|식용유:적당량,3인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6901675
87,콩배기 파운드 케이크,조회수 826,버터:150g|비정제:설탕:150g|올리브:오일:50g|달걀:200g|박력분:120g|강력분:70g|콩가루:70g|베이킹:파우더:3g|우유:35g|콩배기:200g|올리브:오일:약간|물:50g|설탕:25g|럼주:25g|콩배기:60g,4인분,60분 이내,아무나,https://www.10000recipe.com/recipe/6901673
88,사골국 끓이기,"조회수 8,631",사골:뒷다리:1개|잡뼈:1키로|대파|청양고추|다진마늘|후춧가루|소면(or당면),"6인분,이상",2시간 이상,초급,https://www.10000recipe.com/recipe/6901672
89,뜨끈하고 시원한 ! 모시조개 콩나물국,"조회수 2,134",모시조개:15개|콩나물:150g|대파:1/4대|홍고추:1/2개|무:15g|마늘:1개|까나리액젓:1작은술|소금:약간,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6901670
