,title,views,ingredients,peoples,times,levels,url
14,(정월대보름)소고기시래기국:장터국밥 스타일로,"조회수 4,890",삶은시래기:300그램|된장:1.5~2큰술|국간장:1큰술|고춧가루:2큰술|다진마늘:1큰술|들기름:1큰술|국거리:한우:250그램|소주:1/2컵|현미유:1큰술|고춧가루:1큰술|후추|국간장:1큰술|맛술:1큰술|다시육수:4~5컵|사골국물:1~2컵|청양고춧가루|무:3센티두께|양파:1/2개|대파:1대이상,5인분,2시간 이상,중급,https://www.10000recipe.com/recipe/6926306
15,육원전 l 한식자격증 실기 l 시험시간 20분,"조회수 3,896",소고기:70g|두부:30g|밀가루:20g|달걀:1개|대파:1토막|후추:2g|참기름:5ml|소금:5g|마늘:1쪽|식용유:30ml|깨소금:5g|설탕:5g,1인분,20분 이내,아무나,https://www.10000recipe.com/recipe/6926305
16,소고기 육개장♥,"조회수 7,494",양지머리:600g|고사리:400g|무:1/3개|대파큰것:1뿌리|양파:1개|숙주:280g한봉지|물:2리터|고춧가루:4Ts|국간장:4Ts|참기름:3Ts|간마늘:2Ts|어간장:또는:액젓:1Ts|맛소금:1Ts,"6인분,이상",120분 이내,초급,https://www.10000recipe.com/recipe/6926303
17,냉동실에 넣은 식빵의 재발견!! 식빵요리 모음 ★,조회수 2.1만,레시피마다달라요!,1인분,5분 이내,아무나,https://www.10000recipe.com/recipe/6926302
18,초간단요리 영양있게 면역력 높이는 마늘삼계탕,"조회수 2,205",영계닭:4마리|소주:1컵|인삼:4뿌리|마늘:16쪽|대추:8개|쌀뜨물|통후추:1T|황기:2뿌리|파뿌리:1/2컵|소금|통깨|후추|파,4인분,90분 이내,아무나,https://www.10000recipe.com/recipe/6926301
19,다슬기 된장국만들기,"조회수 6,117",부추:1줌|다슬기:살:2컵|홍고추:1개|된장:2큰술|다진마늘:1/2큰술,3인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6926300
20,잔멸치(건멸치) 요리 / 멸치 마요네즈 볶음,"조회수 3,282",건멸치:100g|간장:1.5Ts|올리고당:2Ts|설탕:1Ts|후춧가루:1꼬집|마요네즈:1Ts|식용유:2Ts|다진:마늘:1Ts,2인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6926298
21,#맛남의광장 #훈연멸치육수 #훈연멸치간장육수 #훈연멸치간장육수떡만두국만들기,"조회수 1,888",훈연멸치간:장육수:1리터|다진마늘:1작은술|후추:톡톡톡|떡국떡:1/2컵|만두:10개|김가루:2젓가락|썬파:2큰술|달걀조림/삶은:달걀:2개,2인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6926297
22,그린빈 짜장밥 만들기!,"조회수 2,122",돼지고기:160g|감자:700g|당근:200g|양파:350g|그린빈:200g|짜장가루:분:250g|물:1L|식용유:2큰술|밥,"6인분,이상",20분 이내,아무나,https://www.10000recipe.com/recipe/6926296
23,몸에좋은 들깨가루 고구마줄거리볶음!,"조회수 1,510",삶은:고구마줄기:500g|다진마늘:1작은술|국간장:1큰술반|참치액:1큰술|들깨가루:3~4큰술|물:1/2컵|들기름:1큰술,5인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6926294
24,<두부김치만드는법> 양파청 넣어 감칠맛나게 만들기,"조회수 1,039",돼지고기뒷다리살:400g|두부:200g|묵은지:1/4포기|양파:1/2개|대파:1대|맛술:1T|청주or소주:1T|소금:1t|후추:약간|다진마늘:1T|양파청:1T|고추가루:2T|간장:1T|참기름:1T|식용유:2T,4인분,60분 이내,중급,https://www.10000recipe.com/recipe/6926290
25,시나몬 쿠키 만들기 : 로투스 쿠키 만드는 방법 ,"조회수 3,211",무염버터:140g|황설탕:145g|소금:1꼬집|달걀:50g/:1개|올리고당:30g|박력분:280g|베이킹파우더:2ts|시나몬파우더:5ts,4인분,60분 이내,아무나,https://www.10000recipe.com/recipe/6926289
26,국민반찬<두부조림>이렇게만 하면 인기반찬,"조회수 2,991",두부:1모|들기름:1큰술|홍고추:1개|간장:3큰술|다진마늘:1큰술|다진양파:1큰술|다진파:1큰술|올리고당:2큰술|물:1/2컵100ml|고추가루:1큰술|통깨:1/2큰술,4인분,30분 이내,초급,https://www.10000recipe.com/recipe/6926288
27,정월대보름 오곡밥5인분 짓기,"조회수 1,827",불린:찰옥수수:알:100g|멥쌀:360g|차조:쌀:50g|찰수수:쌀:50g|삶은:팥:60g|쥐눈이콩:30g|밥물:600ml,5인분,2시간 이상,아무나,https://www.10000recipe.com/recipe/6926287
28,정월대보름 억센 취나물 부드럽게 볶은방법,"조회수 1,240",자연산건:취나물:100g|포도씨유:3큰술|들기름:1큰술|집간장:1큰술|다진마늘:1큰술|진간장:1큰술|매실청:1큰술|다진대파:2큰술|참치액:1작은술|물:2컵|참기름:1큰술|깨:1큰술,4인분,2시간 이상,초급,https://www.10000recipe.com/recipe/6926286
29,"파래요리, 2가지 맛의 파래무침 & 파래전",조회수 2.9만,파래:300g|소금:2T|무:100g|국간장:1T|설탕:1T|식초:1.5T|통깨:1t|당근:조금|쫑쫑:썬:흰대파:4cm|묵은김치:or:신김치:100g|고춧가루:1/2T|액젓:1t|다진:마늘:2/3T|부순깨:1/2T|참기름:1/2t|흰대파:5cm|파래:50g|튀김가루:1/2컵|청양고추:1/2개|물:150ml|홍고추:약간|식용유:넉넉히,"6인분,이상",60분 이내,중급,https://www.10000recipe.com/recipe/6926285
30,정월대보름 부럼하고 남은 견과류로 만든 호두머핀,조회수 465,머핀믹스:1봉지|계란:2개|물:40ml|식용유:30ml|버터:30g|호두:넉넉하게|초코볼:조금,2인분,60분 이내,초급,https://www.10000recipe.com/recipe/6926284
31,차돌 발사믹샐러드 김밥,"조회수 1,308",차돌박이:200~300g|샐러드채소:적당량|김:4장|밥:2공기|된장:2T|고추장:1T|다진마늘:1t|설탕:1T|참기름:1t|물:1.5T|발사믹소스:적당량|후추소금:약간,2인분,10분 이내,초급,https://www.10000recipe.com/recipe/6926283
32,충무김밥 만들기 오징어 대신 한치로 매콤하게 만들었어요 :),"조회수 1,096",김밥용:김:3장|흰밥:3공기|건:한치:3마리|깻잎:5장|무말랭이:무침|고춧가루:2큰술|매실액:1큰술|다진:마늘:1티스푼|간장:1큰술|까나리:액젓:1큰술|설탕:1.5큰술|소금:약간|참깨:1큰술|참기름:2큰술,3인분,15분 이내,초급,https://www.10000recipe.com/recipe/6926281
33,또띠아마늘칩~*,조회수 875,또띠아:1|버터:1/2큰술|연유:2큰술|다진마늘:1/2큰술,1인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6926279
34,밥도둑 고추장물 만들기,"조회수 2,854",청양초:14|손질된다시:멸치:1공기|간장:2+1/2큰술|액젓:1큰술|들기름:2큰술|다진마늘:1큰술|올리고당:2큰술|맛술:2큰술|통깨|맛술:2큰술|물:1종이컵,5인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6926278
35,만능 영양 강된장,조회수 688,소고기:200g|된장:2수저|고추장:1수저|양파:1개|대파:1개|애호박:1/2개|표고버섯:2개|청양고추:3개|후추:1꼬집|들기름:2수저|꿀:3수저|육수내기:===:다시마|육수내기:===:멸치,4인분,60분 이내,중급,https://www.10000recipe.com/recipe/6926277
36,상큼한 <명이나물무침> 만드는 법 산마늘요리,"조회수 1,858",명이나물:300g|고추장:3큰술|식초:1큰술|다진마늘:1큰술|설탕:1작은술|올리고당:1큰술|들기름:1큰술|통깨:1큰술,4인분,30분 이내,중급,https://www.10000recipe.com/recipe/6926276
37,초간단요리 김치볶음밥,"조회수 2,214",돼지고기갈은것:100g|김치:1/4쪽|다진마늘:1작은술|후추:1꼬집|밥:1공기,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6926274
38,"호두땅콩조림(견과류조림), 초간단 자취생 반찬 추천","조회수 3,404",볶은:땅콩:300g|호두:80g|있으면:호박씨:1T|현미유:1T|간장:2T|물엿:5T|설탕:1T|참기름:1/2T|통깨:1/2T|다시마물:100ml,"6인분,이상",10분 이내,아무나,https://www.10000recipe.com/recipe/6926272
39,맛있는 소고기육전,"조회수 1,443",소고기채끝살:300g|계란:2개|찹쌀가루:1/2컵|소금|후춧가루|참기름|아보카도:오일:적당량|청주:1스픈,4인분,30분 이내,고급,https://www.10000recipe.com/recipe/6926271
40,팥찰밥 만드는법 -딸에게# ~ 압력솥 팥찰밥 ,"조회수 8,722",팥:1컵|찹쌀3컵:or:팥:1컵|찹쌀:1컵|맵쌀:1컵|현미쌀:1컵|소금:조금:팥물:1.5컵~2컵,@,@,@,https://www.10000recipe.com/recipe/6926270
41,초간단 떡갈비볶음밥~*,"조회수 1,117",떡갈비:5|양파:적당량|당근:적당량|대파:적당량|버터:1/2큰술|맛간장:1/2큰술|볶음:소금:조금|후추:톡톡,1인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6926269
42,치미추리소스를 곁들인 목살스테이크,"조회수 1,089",제주:흑돼지:목살:1조각|밑간용:천일염:약간|스레암벨:후추:약간|올리브유:1/2큰술|스테이크:구이용:올리브유:2큰술|어린잎:1줌|석류:알:3큰술|계란:1개|체다치즈:1개|치미추리:소스:4큰술|레드향:2조각|파슬리가루:약간:등|마요네즈:2큰술|레몬즙:1큰술|설탕:1작은술|홀그레인:머스터드:1작은술:등,1인분,60분 이내,초급,https://www.10000recipe.com/recipe/6926263
43,잔멸치(건멸치) 요리 / 멸치 튀김,"조회수 1,537",건멸치:100g|식용유:300ml,2인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6926261
44,잔멸치(건멸치) 요리 / 멸치 버터볶음,"조회수 1,256",건멸치:100g|땅콩:10g|식용유:2Ts|버터:20g|다진:마늘:1Ts,2인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6926260
45,#맛남의광장 #훈연한멸치 #훈연한멸치간장육수만들기,"조회수 1,193",훈연한:멸치:400g|무:1/2개|양파:2개|대파:1대|다시마:5조각|양조간장:2컵|진간장:1컵|설탕:1/2컵|청주:나:맛술:1/2컵|물:패트병:4개,"6인분,이상",90분 이내,아무나,https://www.10000recipe.com/recipe/6926259
46,울산쫀드기 나도 만들어봤다~,"조회수 1,486",쫀드기|라면스프|설탕|기름,2인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6926258
47,골뱅이 햄무침 포차인기메뉴,조회수 911,통조림:골뱅이:1개|햄:250g|대파:1대|오이:1/3개:​|설탕:1큰술|식초:1.5큰술|물엿:1큰술|고추장:2큰술|다진마늘:0.3큰술|참기름:1큰술|참깨:약간:​,3인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6926257
48,야꿀의 간단 요리 수플레 오믈렛 만들기,"조회수 1,956",계란:2개|설탕:20g|버터:10g,1인분,30분 이내,초급,https://www.10000recipe.com/recipe/6926256
49,정월대보름 남은 묵나물로 만들어본 색다른 도토리묵요리.,조회수 641,도토리묵:2모|여러가지:묵나물:300g|참기름:1수저|진간장:1수저|들깨가루:5수저,4인분,20분 이내,초급,https://www.10000recipe.com/recipe/6926255
50,<면역력강화> 겨울대표 나물반찬~ 무청시래기볶음!,"조회수 1,934",무청시래기:400g|다진파:2큰술|다진마늘:1작은술|국간장:2큰술|후추가루:조금|설탕:1티스푼|참기름:1큰술|통깨:2큰술,4인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6926253
51,♥[신혼밥상] 새송이 버터간장구이,"조회수 3,458",새송이:10꼭지|대파:1뿌리|버터:1큰술|간장:5큰술|굴소스:1스푼|맛술:1큰술|설탕:1스푼|올리고당:2큰술|다진마늘:1/2스푼|들기름:1스푼|물:1소주잔,2인분,20분 이내,초급,https://www.10000recipe.com/recipe/6926251
52,♥[신혼밥상] 새송이 양념구이,"조회수 1,179",새송이:7~8꼭지|대파:1뿌리|고추장:1스푼|고춧가루:1스푼|간장:1큰술|설탕:1스푼|맛술:1큰술|올리고당:2큰술|다진마늘:0.5스푼|들기름:1스푼|통깨:적당히|물:1소주잔,2인분,20분 이내,초급,https://www.10000recipe.com/recipe/6926250
53,미니언즈 바나나 봉봉 만들기 // *How to make Minions Banana Bonbon !!,조회수 937,커버춰:화이트:초콜릿:200g|바나나:과즙색소:1ts|초콜릿:전용색소:옐로우:1ts|생크림:20g:바나나:퓨레:50g|코코아:버터:3g|물엿:1/2Ts|럼:2g|코코아:버터:4g|초콜릿:전용색소:블루:1/4ts|커버춰:화이트초콜릿:50g|커버춰:다크초콜릿:50g|블랙:&:레드:식용색소:약간,"6인분,이상",2시간 이상,고급,https://www.10000recipe.com/recipe/6926248
54,김밥 만들기 - 남은 명절음식 활용 ,"조회수 1,460",남은:명절:음식:꼬치전:15개|당근:1개|상추:10장|단무지:5줄|김밥용:김:5장|밥:2공기:+1/2공기|소금|참기름|통깨,2인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6926246
55,야채와 양념에 버무린 도토리묵 무침,"조회수 1,934",도토리묵:1팩|오이:1/2개|당근:1/3개|김가루:적당히|간장:3|참기름:1|통깨:0.5,2인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6926245
56,"매일 집밥 밑반찬 <뱅어포구이> 뱅어포고추장양념, 간장양념","조회수 3,231",뱅어포:6장|식용유:적당량|고추장:2큰술|간장:2큰술|설탕:1큰술|생강청:1큰술|맛술:1큰술|올리고당:2큰술|매실청:2큰술|통깨:1큰술|참기름:1큰술|다진마늘:1큰술|다진파:2큰술|뱅어포:3장|식용유:적당량|아몬드:5알|캐슈넛:5알|호두:2알|간장:2큰술|생강청:2큰술|올리고당:2큰술|다진마늘:1큰술|다진파:1큰술|참기름:1큰술|통깨:1큰술,"6인분,이상",60분 이내,중급,https://www.10000recipe.com/recipe/6926243
57,새우부침개 초간단요리 ,"조회수 1,035",새우:50g|계란:2개|대파:1/2개|배추잎:1/2개,2인분,10분 이내,초급,https://www.10000recipe.com/recipe/6926242
58,♥[신혼밥상] 고사리 고등어조림,"조회수 1,906",고등어:1마리|삶은:고사리:250g|양파:1개|소금:1꼬집|후춧가루:적당히|대파:1뿌리|고춧가루:2스푼|간장:3큰술|미림:2큰술|설탕:1/2스푼|다진마늘:1스푼|생강가루:1티스푼|매실액:2큰술|들기름:2스푼,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6926241
59,<건강반찬> 꼬들꼬들한 식감이 예술인 들깨가루 무말랭이볶음!,"조회수 1,629",무말랭이:300g|다진마늘:1작은술|다진파:1큰술반|들기름:1큰술|소금:1티스푼|물:1/2컵|들깨가루:3~4큰술,4인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6926240
60,정월대보름날 먹는 초간단 무우국 ,"조회수 3,006",중간크기:무우:1/5개|구운:어묵:3개|대파:조금|다진마늘:조금|들기름:2큰술|굵은소금:1/2큰술,4인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6926239
61,정월대보름날먹는 곤드레나물볶음 ,"조회수 2,063",건:곤드레:76g중:반만:사용|들기름:3큰술|집간장:2큰술|다진마늘:조금|깨:1/2큰술,4인분,2시간 이상,아무나,https://www.10000recipe.com/recipe/6926236
62,바지락초무침 & 바지락미나리전 : 바지락비빔밥까지! 핵꿀맛 바지락요리!!,"조회수 2,514",바지락:300g|양파:1개|오이:1/2개|미나리:1줌|양배추:조금|부침가루:1/2컵|튀김가루:1/2컵|계란:1개|설탕:1큰술|고춧가루:1큰술|맛술:1큰술|식초:2큰술|올리고당:1큰술|고추장:2큰술,2인분,30분 이내,중급,https://www.10000recipe.com/recipe/6926234
63,타후루만들기,조회수 649,설탕:2/3종이컵|과일:긴꼬치:2개정도|올리고당:1/4종이컵|물:냄비바닥이찰때까지,3인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6926233
64,냉면 육수로 시원한 김치말이국수 만들기!,"조회수 2,193",소면:1인분|냉면:육수:1봉지|신김치:1컵|참기름:1큰술|통깨:1큰술,1인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6926231
65,☆황금레시피☆ 밥과먹으면 도둑뺨치는! [마파두부덮밥],"조회수 3,014",다진:돼지고기:100g|양파:1/2토막|당근:1토막|대파:1개|청양고추:1개|두부:1모|간장:1T|다진마늘:1/2T|두반장:4T|굴소스:1T|설탕:2.5T|고추가루:4T|고추기름:or식용유:4T|소금|후추|참기름:0.5T|치킨스톡:0.5~0.7T|연두:(청양초:1.5T|물:300ml,4인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6926227
66,"알토란, 6억 대가의 손맛 보름나물 비법","조회수 1,261",식용유:5숟가락|들기름:3숟가락|마늘:3숟가락|설탕:1숟가락|마른나물:50g기준|마른:고사리:50g|양념장:3숟가락|멸치:액젓:1.5숟가락|진간장:1숟가락|들깨가루:2숟가락|물:1컵|깨소금|참기름:약간|마른:가지:50g|양념장:3숟가락|멸치:액젓:1숟가락|진간장:1숟가락|들깨가루:2숟가락|물:1컵|대파:1/2대|깨소금|참기름:약간|마른:취나물:50g|양념장:3숟가락|멸치:액젓:1숟가락|진간장:1숟가락|들깨가루:2숟가락|물:1컵|대파:1/2대|깨소금|참기름:약간|마른:표고버섯:50g|식용유:1숟가락|들기름:1숟가락|마늘:1숟가락|멸치:액젓:1숟가락|진간장:1숟가락|들깨가루:2숟가락|물:1컵|홍초:1개|깨소금|참기름:약간|호박고지:50g|식용유:1숟가락|들기름:1숟가락|마늘:1숟가락|멸치:액젓:1숟가락|진간장:1숟가락|들깨가루:1숟가락|물:1/2컵|홍초:1개|대파:1/2대|깨소금|참기름:약간|무:350g(물1/3컵|소금:1/2숟가락)|어슷:썬:대파:1/2대|콩기름:1숟가락|들기름:0.5숟가락|마늘:1숟가락|설탕:1/2숟가락|소금|깨소금|참기름:약간|시금치:1단|액젓:2숟가락|깨소금:2숟가락|참기름:2숟가락|민어:1마리|식용유:약간|시판:오리:불고기:400g|양파:1개|대파:1/2대|깨소금:약간,"6인분,이상",2시간 이상,초급,https://www.10000recipe.com/recipe/6926226
67,명엽채볶음,"조회수 4,231",명엽채:200g|간장:1.5T|설탕:2T|올리고당:1T|매실청:1.5T|다진마늘:1T|물엿:2T,4인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6926224
68,"바쁜 아침,, 해장국에 최고! 북어콩나물국","조회수 1,135",▶:재료:::북어:1마리|무:100g|콩나물:150g|청초:1개|홍초:1개|멸치:액젓:2숟가락|마늘:2숟가락|참기름:2숟가락|실파:3대,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6926223
69,"백종원의 요리 비책, 꽈리고추 삼겹살볶음","조회수 1,766",꽈리고추:70g|삼겹살:300g|대파:15g|청양고추:10g|간:마늘:15g|황설탕:10g|진간장:30ml|깨소금|후추:약간,4인분,30분 이내,초급,https://www.10000recipe.com/recipe/6926222
70,"수미네 반찬, 겨울냉이로 만든 강된장과 냉이무침","조회수 1,221",된장:5숟가락|고추장:2숟가락|마늘:2숟가락|냉이:70g|손질:멸치:70g|양파:1/2개|물:1컵|된장:5숟가락|고추장:2숟가락|마늘:2숟가락|냉이:70g|손질:멸치:70g|물:1컵,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6926221
71,달래무침~ 쌉싸름한 달래에 깔끔한 양념이 입맛 제대로 돋워 주네요~,"조회수 2,281",달래:1단|고추장:2/3T|고추가루:1T|마늘:1/2T|간장:1T|멸치액젓:1/2T|물엿:1/2T|식초:1T|설탕:1T,2인분,15분 이내,초급,https://www.10000recipe.com/recipe/6926220
72,꼬막비빔밥.꼬막국수,조회수 696,꼬막:500g|상추:3장|깻잎:3장|간마늘:1수저|진간장:1수저|매실청:1수저|고춧가루:1수저|청양고추:2개|대파:1/2개|참기름:1수저,1인분,30분 이내,중급,https://www.10000recipe.com/recipe/6926219
73,정월대보름날 먹는 오곡밥,"조회수 1,635",찹쌀:4컵|조:1컵|삶은:팥:6큰술|수수:1/2컵|밤:7개|소금:1/2큰술,"6인분,이상",60분 이내,아무나,https://www.10000recipe.com/recipe/6926217
74,"수미네반찬,전주식 콩나물국!거침없이 초스피드~~","조회수 3,049",콩나물:1/2봉지|멸치:또는:디포리:5마리|청양고추:1개|계란:1개|파|마늘:1Ts|마늘:1Ts|새우젓:2/3Ts|물:2.5컵,2인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6926216
75,우거지 배추국 ( 돼지고기 ) 만들기 ,"조회수 1,797",돼지:불고기:120g|우거지:3줌|멸치:10마리|쌈장:3T|다진마늘:2T|후춧가루:톡톡|생강가루:톡톡|바질가루:톡톡|멸치액젓:1T|참기름:1T,4인분,60분 이내,초급,https://www.10000recipe.com/recipe/6926215
76,"정월대보름 나물, 말린호박나물볶음(호박고지 / 호박오가리)","조회수 7,509",말린:호박고지:100g|유채유:or:식용유:2/3T|들기름:1/3T|참기름:1/2t|부순:깨:1/2T|물:100ml|국간장:1T|진간장:1/3T|다진:마늘:1T|들기름:1T|고춧가루:1/3T|쫑쫑:썬:흰:대파:2T,5인분,60분 이내,초급,https://www.10000recipe.com/recipe/6926214
77,"들깨무나물볶음, 굴을 넣어 시원한 무반찬","조회수 1,834",무:500g|깨끗이:씻은:굴:80g|들깨가루:5.5T|다시마:1장|있으면:썰은:흰:대파:약간|다진:마늘:1/2T|들기름:1/2T|꽃소금:4g|물:150ml,3인분,20분 이내,초급,https://www.10000recipe.com/recipe/6926213
78,정월대보름나물 몇가지,"조회수 2,622",건취나물:100g|건:곤드레:100g|건고사리:100g|콩나물:300g|무:1/3개|봄동:2포기,4인분,60분 이내,아무나,https://www.10000recipe.com/recipe/6926212
79,정월대보름 나물 _ 무청시래기 볶음 짭쪼롬한 별미,"조회수 1,847",무청시래기:120g|집된장:1T|다진마늘:1T|들기름:1/2T:+1T|대파:1/2대|멸치가루:1T|표고버섯가루:1T|생수:1/2C,3인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6926211
80,잡채계란만두 김치도 넣고 칼칼하게~ ,조회수 575,잡채:1접시|달걀:2개|김치:약간,1인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6926210
81,"#마라요리 #마라탕만들기 #마라소스 #마라소스로 간단하게 만드는 마라탕!! #연근, 죽순, 목이버섯 등등 푸짐하게 ","조회수 4,774",마라:소스:1팩|소불고기감:150g|연근:1/4개|죽순:1뿌리|목이버섯:1/2컵|표고버섯:2개|청경채:2개|냉동해물:2컵|냉동:채소:2컵|양파:1/2개|알배기:배춧잎:3장|다진마늘:2큰술|썬파:3큰술|간장:1작은술|맛술:1큰술|숙주:1봉지|닭육수:1L,4인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6926209
82,달달한 마음을 전하는 바크초콜릿 ! 이쁘게 만들어 선물하는 법 ★ ,"조회수 7,394",밀크:초콜릿:2종이컵|화이트초콜릿:2종이컵|딸기:초콜릿:2종이컵|파인애플:3조각|딸기:적당량|자몽:1/2개|오렌지:1/2개|블루베리:1/2종이컵|프레젤:과자:적당량|오레오:과자:적당량|피스타치오:적당량|타임:적당량,"6인분,이상",2시간 이상,초급,https://www.10000recipe.com/recipe/6926206
83,고추장 삼겹살구이 황금레시피,"조회수 2,424",삼겹살:500g|고추장:2T|간장:2T|설탕:1T|다진마늘:1T|생강술:3T|매실액:1T|생강가루:1t|후추:톡톡,3인분,20분 이내,초급,https://www.10000recipe.com/recipe/6926205
84,신김치 요리 맛있는 김치볶음밥 레시피,"조회수 2,346",신김치:1컵|양파:1/2개|햄:1/2컵|새송이버섯:1개|고춧가루:1T|밥:1공기|설탕:1/2T|간장:1T|버터:1조각|참기름:1/2T,1인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6926204
