,title,views,ingredients,peoples,times,levels,url
10,밥반찬으로 훈제오리 김치볶음,"조회수 7,763",잘익은김치:180g|훈제오리고기:100g|양파:50g|물:2큰술|식용유:1큰술|다진청양고추:약간|다진홍고추:약간|맛간장:1큰술|깨:약간,2인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6939343
11,"마약옥수수 만들기 , 징쨔 맛있네 :)",조회수 1만,옥수수:3개|버터:2큰술|마요네즈:2큰술|설탕:1큰술|파마산치즈가루:약간|파슬리가루:약간|고춧가루:약간,2인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6899444
12,불닭볶음면으로 만드는 초간단 라볶이 '불라볶이' 만들기,조회수 1.1만,불닭볶음면:1개|떡국떡:1줌|대파:10cm|사각어묵:1장|케찹:2TS|설탕:1TS|물:3컵,1인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6879438
13,딸기초코칩머핀♡,"조회수 1,322",박력분:500g|설탕:300g|버터:300g|계란:300g|소금:5g|베이킹소다:2g|베이킹파우더:8g|물:60g|탈지분유:30g|초코칩:180g|코코아파우더:60g|크림치즈:100g|가당생크림:80g|레몬즙:2T,"6인분,이상",120분 이내,중급,https://www.10000recipe.com/recipe/6908404
14,"오이지냉국 만드는 법, 새콤달콤 시원한 오이지요리",조회수 2.6만,오이지:2개|물:3컵|청양고추:2개|홍고추:1개|양파:1/3개|통깨:1큰술|오미자청:(또는:매실청):2큰술|식초:6큰술|설탕:4-5큰술|소금:1/3큰술,4인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6893232
15,"지방이 케익팝 만들기, 케이크팝_영상","조회수 7,229",카스테라:or:케익시트:240g|생크림:or:우유:5T|화이트코팅:초콜릿:200g|초코펜,2인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6863778
16,신라면 투움바 파스타 아웃백 흉내내기,"조회수 7,623",신라면:1개|양파:1/2개|통마늘:7개|베이컨:4줄|우유:1컵|라면스프:1/2개|버터:1큰술|슬라이드:치즈:2장|후추:톡,1인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6932371
17,두부베이컨말이,"조회수 5,148",베이컨:6줄|두부:1/2|후추:조금,1인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6920001
18,세상에서 제일 쉬운 스콘 만들기,조회수 1.7만,박력분:480g|설탕:80g|소금:5g|베이킹파우더:10g|베이킹소다:3g|버터:160g|우유:245g|바닐라오일:1t,"6인분,이상",30분 이내,초급,https://www.10000recipe.com/recipe/6833706
19,【순두부찌개】국물이 시원 칼칼한 바지락 순두부찌개 만들기~,조회수 8.6만,순두부:1봉지|바지락:15개|양파:1/2개|대파:1/2줄기|땡초:2개|멸치가루:1.5T|파뿌리:2개|건표고버섯:2개|다시마:2장|다진마늘:1T|후추:2번톡톡|새우젓:2T|국간장:1T|고춧가루:3T|식용유:1T|참기름:1T|굵은소금:1T,2인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6869395
20,집에서 간단한 요리 '마늘훈제오리볶음' 한접시 안주요리,조회수 3.8만,다향훈제오리:300g|깻잎:10장|후추:약간|통마늘:10-15개|적포도주:1큰술,1인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6867569
21,(초간단)겉은바삭 속은 쭉쭉 너무나도 고소한 치즈스틱♬ /치즈스틱 만드는법/,"조회수 7,147",식빵:5-10장|일반:사각치즈:5-10장|콩기름:700ml|케쳡:약간,3인분,30분 이내,초급,https://www.10000recipe.com/recipe/6876014
22," 백파더, 초간단 기름 떡볶이와 소떡어떡","조회수 2,223",가래떡:2컵|대파:1/3개|황설탕:1숟가락|진간장:1.5숟가락|참기름:1숟가락|굵은:고춧가루:1숟가락|식용유:2숟가락|가래떡:2개|소시지:6개|설탕:3숟가락|진간장:1숟가락|케첩:2숟가락|고추장:1/2숟가락|물:1/3종이컵,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6940418
23,떡 고구마 맛탕,조회수 1.2만,가래떡|고구마:3개|설탕:1.5큰술|간장:0.5큰술|꿀:1큰술|식용유:조금,3인분,30분 이내,초급,https://www.10000recipe.com/recipe/6670967
24,비빔국수 [매콤한 맛이 일품! 백종원 양념장 비법으로 더 맛있게!],"조회수 2,420",소면:1인분|오이:5cm|당근:5cm|깻잎:5장|상추:3장|빨간:파프리카:1/4개|노란:파프리카:1/4개|피망:1/4개|고추장:2스푼|진간장:2스푼|올리고당:또는:설탕:2스푼|고춧가루:1스푼|참기름:1스푼|깨:1/2스푼,1인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6972895
25,건강한 간식 달콤한 고구마 맛탕,조회수 3.1만,고구마:3개|올리고당:2스푼|설탕:1스푼|식용유:고구마가잠길만큼|검은깨:약간,2인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6872717
26,"""돼지고기 고추장찌개""♪",조회수 2.7만,돼지고기|감자|당근|양파|호박|대파|물:3컵|멸치액젓|고추장:2스푼|고춧가루:1스푼|간장:1스푼|다진마늘:1스푼,2인분,60분 이내,아무나,https://www.10000recipe.com/recipe/6841751
27,향 살려 심심하니 무쳤어요~ 냉이무침,조회수 1만,데친:냉이:1줌|국간장:1큰술|참기름:1큰술|갈은깨:1큰술|마늘:1톨,4인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6867906
28,< 반찬 > 새송이버섯 볶음 < 간단 밑반찬 >,"조회수 4,728",새송이버섯:1개|양파:1/2개|진간장:1T|참기름:1T|통깨:적당량,1인분,5분 이내,초급,https://www.10000recipe.com/recipe/6928257
29,두부조림 칼칼하고 맛있는 두부 양파 조림,조회수 1.6만,두부:320g|자색양파:1/2개|청양고추:1개|홍고추:1개|대파:1대|간장:2T|참치액:1T|고춧가루:1T|다진마늘:1T|올리고당:1T|깨소금:1T|참기름:1T|쌀뜨물:1/2컵,2인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6895995
30,소세지야채볶음♥ 떡쏘야!!,조회수 1.4만,후랑크소세지:3줄|떡사리:1컵|양파:1/2개|양배추:1컵|파프리카:1컵|고추장:1큰술|케찹:1/2컵|올리고당:1큰술|간장:1/2t,3인분,30분 이내,초급,https://www.10000recipe.com/recipe/6854622
31,"싱싱한 오징어 한마리, 매콤달콤 오징어볶음 만들기 w.백종원 레시피","조회수 3,490",대파:1/2대|식용유:100ml|오징어:1마리|양파:1/2개|설탕:1큰술|다진마늘:1큰술|고추장:1/2큰술|간장:1큰술|매실청:1큰술|고춧가루:1큰술,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6924687
32, 쉬운 반찬 쥐포 간장 조림,조회수 2.7만,버터맛쥐포:150g|간장:5큰술|올리고당:4큰술|다진마늘:1큰술|통깨:솔솔|올리브유:적당량|물:40ml,4인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6879608
33,목우촌 오리요리 훈제오리 야채볶음,조회수 4.6만,훈제오리:슬라이스:1개|양파:2|당근:1/3|새송이버섯:2|꽈리고추:1주먹|청경채:3|굴소스:3|양조간장:3|다진마늘:1|맛술:2|올리고당:1|생강가루:조금|후추가루:조금,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6920978
34,"상큼한 딸기+부드러운 크림치즈가 새콤 달콤♥간단하게 핑거푸드, 딸기카나페!",조회수 1.4만,딸기:5개|블루베리:2숟가락|크림치즈:6숟가락|크래커:1통|민트잎,2인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6882543
35,바쁜아침에 든든한 곶감스무디,"조회수 4,419",우유:200ml|반건시:곶감:1개|아몬드:2-3개|호두:조금씩|시나몬가루:조금|꿀:기호에:맞게|시럽:기호에맞게,1인분,5분 이내,초급,https://www.10000recipe.com/recipe/6869361
36,콩나물 어묵 잡채,"조회수 3,631",콩나물:100g|당면:100g|어묵:50g|대파:1/3개|진간장:2T|고춧가루:1.5T|국간장:0.5T|설탕:1T|참기름:2T|간마늘:0.5T|통깨|소금,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6951994
37,【초간단】맛살계란전 만들기~,"조회수 4,194",계란:2개|당근:2센티|맛살:2줄|대파:10센티|맛소금:1/4T,2인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6884883
38,"그리스의 전통 요리, 차지키 (Tzatziki)",조회수 1.2만,플레인:요거트(or:그릭요거트):200g|오이:1개|마늘:1개|소금:1/2ts|올리브유:1Ts|레몬즙:1/2Ts|후추|딜|파슬리,2인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6853588
39,간편 도시락 메뉴로 딱인 감자 계란 샌드위치 만들기,조회수 1.1만,감자:1개|계란:5알|모닝빵:5개|마요네즈|허니머스터드소스:1큰술|소금:한:꼬집|후추:약간|파슬리:약간,2인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6909874
40,갈아만든 배 음료로 소불고기 쉽게 만들기,조회수 4.6만,소불고기:600g|설탕:2스푼|갈아만든배음료:1캔|물엿:2스푼|간양파:1/2개|간장:11스푼|후추:살짝|다진마늘:1스푼|대파:1개|팽이버섯:1봉|양파:1개|당면:4인분용(오뚜기100g),4인분,60분 이내,아무나,https://www.10000recipe.com/recipe/6878005
41,[생생정보] 콩나물밥 황금레시피,조회수 8.3만,일자:콩나물:2줌|쌀:2컵|물:2컵(2-3인분)|진간장:2큰술|매실진액:2큰술|고추가루:1큰술|통깨:1큰술|대파(다진:것):3큰술,3인분,60분 이내,초급,https://www.10000recipe.com/recipe/6863070
42,아이들이좋아하는 리락쿠마 크림빵 만들기 ♬,"조회수 5,039",강력분:200g|설탕:30g|소금:4g|우유:120g|계란노른자:1개|이스트:3g|버터:20g|계란:1개|밀크초콜릿:약간|화이트초콜릿:약간|우유:200g|설탕:50g|계란노른자:2개|전분:8g|박력분:8g|바닐라익스트랙:약간,4인분,90분 이내,중급,https://www.10000recipe.com/recipe/6836342
43,밑반찬으로 좋은 메추리알 장조림 만들기,조회수 2.6만,메추리알:500g|간장:5T|설탕:2T|올리고당:4T|미림:4T|물:200ml|통깨,5인분,20분 이내,아무나,https://www.10000recipe.com/recipe/6942610
44,땡초 멸치 꼬마김밥 도시락,조회수 2.2만,김:4장:반|햇반:2개|잔멸치:1/2컵|단무지:60g|청양고추:2개|홍고추:1/2개|다진:마늘:1/2스푼|참기름|통깨|식용유:약간씩|소금:3~4꼬집|참기름:1스푼|깨소금:1스푼|맛간장:1스푼|고춧가루:1/2스푼|참기름:약간|깨소금:약간,2인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6909739
45,김밥은 손이 많이 간다는 편견을 깨주는 스팸김밥,"조회수 3,041",밥:3공기|참기름:1큰술|검은깨:1큰술|소금:소량|통조림햄:200g|달걀:4개|김밥김:3장|오일:소량,2인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6948039
46,추억의 도시락 집에서도 간단하게,조회수 1만,분홍소시지:50g|익은김치:100g|참치:작은것:1캔|계란:2개|밑반찬(어묵채볶음):1가지|통깨:조금|올리고당:조금|참기름:조금|후추가루:조금,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6864007
47,♥[신혼밥상] 사색빛깔 비빔밥,"조회수 3,858",밥:2공기|달걀:2개|스팸:1캔|맛살:2~3줄|김치:1.5~2종이컵|참기름:1+2큰술|간장:1스푼|설탕:1스푼|통깨:1큰술,2인분,20분 이내,초급,https://www.10000recipe.com/recipe/6923017
48,외식 메뉴 목살 스테이크,조회수 1.1만,돼지고기:목살:500g|소금:약간|후춧가루:약간|간장:2스푼|청주:2스푼|굴:소스:1스푼|설탕:2스푼|물:1/2컵|녹말가루:0.5스푼|생강가루:0.2스푼|샐러드|달걀,2인분,60분 이내,아무나,https://www.10000recipe.com/recipe/6900360
49,탄탄면 도전해보세요 코다 하우스,"조회수 1,380",칼국수면:150g|두반장:4티스푼|고추기름:1스푼|청경채|땅콩쨈:1스푼|소고기:50g|사리곰탕:500ml|마늘:1티스푼|간장:2스푼|대파:조금|땅콩가루,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6939036
50,애호박요리 :: 차취생도 만드는 간단한끼식사 새우젓없이만드는 매콤한 애호박볶음,조회수 1.2만,애호박:1/2개|양파:1/2개|계란:1개|공기밥:1공기|통깨:1꼬집|굵은소금:1T|간장:1스푼|고추가루:1스푼|다진마늘:0.5스푼|굴소스:0.5스푼|참기름:0.5스푼|물:2스푼|설탕:0.5스푼,1인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6852277
51,두부 스테이크 ,조회수 1.9만,두부:한모|당근|양파|파프리카|브로콜리|계란:1개|밀가루|식용유|소금|후추|스테이크소스,2인분,60분 이내,중급,https://www.10000recipe.com/recipe/6842154
52,초코푸딩(맜있어영),"조회수 2,197",초콜릿:5게쯤|설탕:1숟갈|우유:200mL|뜨거운물:아무러게,1인분,30분 이내,초급,https://www.10000recipe.com/recipe/6927968
53,프라이팬에 구운 간장치킨 만들기 소스 간이 딱!,"조회수 5,746",손질된:닭:1마리|깐마늘:10개|파슬리:약간|쌀뜨물:닭:1마리:잠길정도|맛술:1스푼|후춧가루:약간|진간장:7스푼|맛술:3스푼|설탕:1스푼|올리고당:3스푼|간마늘:1스푼|물:2스푼|후춧가루:약간,3인분,60분 이내,중급,https://www.10000recipe.com/recipe/6926435
54,다시 돌아온 다이어트의 계절! 다이어트 식단의 정석 메뉴 닭가슴살 샐러드,조회수 3.1만,닭가슴살:300g|로메인:1통|양파:1개|적양파:1개|방울토마토:5개|우유:1/2컵|파슬리:약간|미림:약간|간장:1큰술|다진:양파:2큰술|다진:마늘:1/2큰술|설탕:1큰술|식초:2큰술|참기름:1큰술|소금:약간|후추:약간|미림:약간|올리브유:2큰술|머스타드:1/2큰술|다진:마늘:1/2큰술|소금:약간|후추:약간,2인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6887941
55,더블 치즈쿠키 ,"조회수 4,028",버터:60g|설탕:80g|계란:30g|중력분:100g|황치즈:분말:15g|파마산:치즈가루:20g|베이킹:소다:1/4ts|베이킹:파우더:2/3ts|롤치즈:70g,4인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6870736
56,생크림없이 만든...고소한~ 들깨 크림떡볶이,"조회수 5,521",절편:한줄:350g|우유:2컵|들깨가루:4큰술|참기름:1큰술|식용유:1큰술|대파:1대|양파:1/4개|마늘:2톨|당근:1/8개|청양고추:2개|소금:3/4작은술,2인분,60분 이내,아무나,https://www.10000recipe.com/recipe/6860000
57,고구마그라탕 간단하게 만들기.,조회수 1.2만,삶거나:구운:고구마:3개|우유:1컵|꿀:1스푼|모짜렐라치즈:적당량,3인분,5분 이내,아무나,https://www.10000recipe.com/recipe/6833648
58,오이양파무침 만들기 초간단 도시락 밑반찬요리 백종원 집밥메뉴,"조회수 1,831",오이:1개|양파:1/4개|설탕:1/2T|고춧가루:1+1/2스푼|식초:2T|간장:1T|간마늘:1t|파:1움큼|통깨:약간,2인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6962076
59,통오징어 간장 조림 만들기,조회수 3.2만,오징어(중):2마리|파|양파|청양고추|다진마늘|간장:7스푼|물:50cc|올리고당:2스푼|후추:조금|고추가루:1/2스푼|식초:1스푼|깨소금:조금|간장:1/2스푼|참기름:조금|올리고당:1/2스푼,2인분,60분 이내,중급,https://www.10000recipe.com/recipe/5371207
60,동그랑땡 그라탕/치즈덮밥,"조회수 2,620",동그랑땡:5개|밥:1인분|양파:1/3개|케찹:3스푼|피자치즈:적당량,1인분,10분 이내,초급,https://www.10000recipe.com/recipe/6895136
61,참치마요덮밥 집에서 간단한 요리 딱이네 스팸마요덮밥,조회수 2.5만,참치:통조림:1캔(小100g)|흰쌀밥:2공기|양파(중):1개|다진:단무지:1큰술|상추:8장|마요네즈:3큰술|계란:3개|우유:3큰술|올리브유:1작은술|간장:3큰술|물:2큰술|맛술:2큰술|올리고당:1큰술|후춧가루:약간,2인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6877893
62,엄마표 간식! 식빵 치즈 스틱,"조회수 4,874",식빵:3장|체다치즈:3장,3인분,20분 이내,초급,https://www.10000recipe.com/recipe/6914361
63,"오일파스타 만들기, 세상 귀찮을때 만들어 먹자 (+영상)",조회수 1.9만,스파게티면:100g|굵은소금:1T|칵테일새우:8~10마리|소금:1꼬집|후추:톡톡톡|통마늘:5~8개|페페론치노:4~6개|올리브오일:4T|이탈리안시즈닝:(생략가능)|파마산치즈가루:(생략가능)|허브or파슬리가루:(데코용),1인분,20분 이내,아무나,https://www.10000recipe.com/recipe/6905882
64,이보다시원할 수 없다~ 오징어국 - 딸에게#/오징어국만드는법,조회수 5.7만,@,@,@,초급,https://www.10000recipe.com/recipe/4094301
65,돼지갈비 안부러운 제철 고등어로 만드는 양념 고갈비!!,조회수 13.8만,자반:고등어:1마리|대파:10cm:2대|고춧가루:1T|고추장:1T|간장:1T|물엿:1T|설탕:1T|맛술:2T|다진:마늘:1T|후추:약간|참기름:1T,2인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6859868
66,새송이버섯 고추장구이 색다른 새송이요리,"조회수 2,085",새송이버섯:3송이|고명용대파:1/2T|고추장:1T|고춧가루:1T|대파:1T|간장:1T|물엿:1T|설탕:1T|마늘:0.5T|참기름:1T|후추:약간|물:3T,4인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6951437
67,중화풍 해물볶음밥 맛있는 삼시세끼 굴소스요리,조회수 4.3만,냉동해물:300~400g|양파:1개|청양고추:5개|마늘:5쪽|밥:3공기|식용유:적당량|달걀:2개|굴소스:3~4숟가락,3인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6840708
68,[베이컨볶음우동 만드는 법]쫄깃쫄깃 맛있는 면요리 백종원 볶음우동,"조회수 3,015",우동면:1개|베이컨:2줄|양배추:1/2컵|양파:1/2컵|당근:1/3컵|대파:1대|가다랑어포|마요네즈|파슬리|카놀라유|간장:2큰술|설탕:1큰술|식초:2/3큰술|물:1/2큰술,1인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6954659
69,새콤달콤한 도라지오이무침 ,조회수 6.1만,도라지:1줌|오이:1개|청양고추:1개|굵은소금:조금|고추장:1스푼|고춧가루:1스푼|진간장:1스푼|식초:2스푼|설탕:1스푼|올리고당:0.5스푼|다진마늘:조금|다진파:조금|통깨:약간,2인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6888787
70,수요미식회 일본 쿠지라이식라면 만들기!!,조회수 2.2만,라면:(아무거나):1봉지|계란:1개,1인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6896965
71,아빠도 할수있는 아기 마파두부 (16개월 이유식),조회수 2.5만,돼지고기:갈은것:100g|양파:1/4개|애호박:1/4개|파프리카:1/2개|순두부:1봉|파:1뿌리|아이용:간장:1큰술|참기름:1큰술|다시마:2쪽|건새우:3마리|전분가루:1큰술,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6871184
72,"베이컨말이 주먹밥, 오이지 넣어서 개운하게 만들어 봤어요 ^^",조회수 1.2만,베이컨:적당량|피망:30g|표고버섯:1개(약:18g)|당근:30g|오이지:50g|밥:한:공기|참기름:1큰:술|소금:약간|통깨:약간|슬라이스치즈:2장,1인분,30분 이내,초급,https://www.10000recipe.com/recipe/6891691
73,"된장고추장 시금치나물무침, 간단 밑반찬","조회수 5,326",시금치:380g|홍고추:1/2개|흰대파:약간|참기름:1/2T|부순:깨:1T|고추장:1T|된장:1t|매실청:1/2T|다진:마늘:2/3T,3인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6926914
74,아이반찬 팽이버섯전,"조회수 8,454",팽이버섯:1봉|달걀:2개|파프리카:1/5개|다진마늘:0.3큰술|소금:3꼬집|후추:1꼬집,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6912750
75,별다른 재료 필요없는 원포인트 김밥 '달걀말이 김밥'만들기,조회수 2.7만,밥:1공기|계란:3개|마른김:2장|자투리채소|햄등:적당히|참기름:약간|소금:약간|깨:약간,1인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6895115
76,레몬오이피클 만들기,조회수 9.7만,조선오이:3개|레몬:1개|노랑파프리카:1/2개|빨강파프리카:1/2개|물:2컵|식초:1컵|설탕:1컵|청양고추:2개|통후추:16알,2인분,15분 이내,초급,https://www.10000recipe.com/recipe/5002274
77,목살폭찹 스테이크 챱챱챱챱 맛있어!!!!,조회수 5만,돼지목살:300g|양파:1/2개|빨간파프리카:1/2개|노란파프리카:1/2개|청피망:1/2개|양송이버섯:5개|소금:약간|후춧가루:약간|올리브유:1숟가락|맛술:2숟가락|다진마늘:1숟가락|다진양파:1숟가락|토마토케찹:1+1/2종이컵|고추장:2숟가락|물엿:2숟가락|물:1+1/2종이컵|후추:약간|올리브유:1숟가락|소금:약간|후추:약간,2인분,30분 이내,중급,https://www.10000recipe.com/recipe/6901482
78,집밥 백선생 따라하기 : 떠먹는 치즈 순대,"조회수 4,594",순대:3주먹:정도|모차렐라:치즈:적당량|청양:고추:2개|파:조금|굵은:고춧가루:1/2T|케첩:3T|진간장:2T|식초:1/3T|간마늘:1/2T|설탕:1/2T,@,@,@,https://www.10000recipe.com/recipe/6872775
79,백화점 식품관 st 소고기 유부초밥 레시피,"조회수 3,185",유부:초밥:세트(시판용):1개|맛살:4개|단무지:4줄|당근:조금|양파:1/2쪽|파프리카:조금|조린:우엉:조금|소불고기:거리:150g|마늘:1스푼|미림:1스푼|후추:톡톡|굴소스:1스푼,4인분,30분 이내,초급,https://www.10000recipe.com/recipe/6952351
80,간편반찬 스팸 양파볶음~*,조회수 1.1만,양파:1|원칙을지키는:햄:1캔:120g|볶은소금|후추:톡톡|카놀라유,3인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6916272
81,"콩나물국.(해장용, 아기국)","조회수 3,157",콩나물:100g|멸치육수:5컵|다진마늘:1작은술|액젓:1/2큰술|맛술:1큰술|국간장:1작은술|소금:1작은술,3인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6961158
82,양념치킨소스 만들기 비법 재료 알려드릴게요,조회수 2.2만,치킨:너겟:25조각|피스타치오:10g|케첩:5스푼|딸기잼:1스푼|고추장:1스푼|진간장:1스푼|매실액:2스푼|간마늘:1스푼|설탕:3스푼|물엿:4스푼,3인분,60분 이내,아무나,https://www.10000recipe.com/recipe/6922696
83,얼큰한 소고기버섯감자국,조회수 1.5만,소고기(불고기용):200g|느타리버섯:200g|감자:2개|양파:1/2개|청양고추:1개|붉은:고추:1/2개|대파:1/2대|고추기름:약간|다시:멸치:4~5마리|물:1000ml|후춧가루:약간|다시마(10x10cm):1장|고춧가루:1T|국간장:2T|맛술:1T|다진:마늘:1/2T|소금:1t,4인분,30분 이내,초급,https://www.10000recipe.com/recipe/6844926
84,환상의 커플 마늘과 치즈! 찰떡궁합으로 ㅇㅈㅇㅈ?? 마늘빵치즈토스트,조회수 5.2만,식빵:2장|식용유:약간|슬라이스치즈:2장|피자치즈:3T|버터:2T|다진:마늘:1T|설탕:1/2T|파슬리가루:약간,1인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6876841
85,밥알이 살아있는 볶음밥,"조회수 5,384",계란:2개|파:1줌|소금:약간,1인분,5분 이내,아무나,https://www.10000recipe.com/recipe/6832676
86,"[반찬] 쉽게 만드는 ""납작어묵볶음""♪","조회수 3,862",납작어묵:2장|당근:조금|양파:조금|진간장:1스푼|굴소스:1/2스푼|다진마늘:1/2스푼|설탕:1tea스푼|깨:약간|참기름:약간,4인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6896405
87,새우만 건져 먹었다면?? 이젠 감바스파스타 ★ ,조회수 5.2만,새우:1/2종이컵|스파게티면:1인분|양파:1/4개|마늘:10개|페페론치노:5개|올리브오일:1/2종이컵|소금:약간|후추:약간,1인분,20분 이내,초급,https://www.10000recipe.com/recipe/6917633
88,탱글탱글 도토리묵 만들기 어렵지 않아요 :),조회수 1.8만,도토리가루:1컵|물:6컵|소금:1/2스푼|참기름:1/2스푼|뚜껑있는유리그릇,"6인분,이상",30분 이내,아무나,https://www.10000recipe.com/recipe/6891834
89,잡채맛있게하는법! 너무간단해,조회수 11.2만,당면:6인분|시금치|느타리버섯|파프리카|양파|당근|진간장:1/2컵|물엿:or:꿀:1컵|참기름:4스푼|깨소금:2스품|소금:1/2스푼|다진:마늘:1스푼|식용유,"6인분,이상",60분 이내,중급,https://www.10000recipe.com/recipe/6831823
