,title,views,ingredients,peoples,times,levels,url
48,[알토란] 동지팥죽/팥죽,조회수 3.8만,팥:3컵|첫물:6컵|1차:추가물:10컵|2차:추가물:4컵|시판:찹쌀가루:200g|뜨거운:물:10큰술|소금:1작은술|삶은:팥:적당량|물:4컵|불린:찹쌀:1/2컵|물:1컵|불린:멥쌀:1컵|밤:15알,"6인분,이상",2시간 이상,아무나,https://www.10000recipe.com/recipe/6862863
49,염장미역줄기 볶음,조회수 5.9만,@,@,@,@,https://www.10000recipe.com/recipe/355398
50,#두부요리 #두부찌개 #새우젓두부찌개만들기 #초간단두부찌개 #감칠맛나는 새우젓으로 간단하게 만드는 두부찌개!!,조회수 1.5만,두부:1모|청양고추:1개|홍고추:1/2개|디포리해물:육수:3컵|다진마늘:1작은술|썬파:1큰술|새우젓:1큰술|고춧가루:1작은술|참기름:1작은술,4인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6917373
51,입맛 살려주는 고춧잎나물무침,조회수 1.9만,고춧잎:270g|굵은소금(고춧잎데침용)|집간장:1/2큰술|고운:천일염:약간|들기름:2큰술|다진대파:1큰술|통깨,4인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6810982
52,무더위를 통으로 날려버릴 통수박화채,조회수 11.1만,수박:1/2통|푸르츠칵테일:1캔|우유:2컵(400ml)|사이다:2컵(400ml),4인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6852095
53,소고기미역국 ,조회수 1.7만,소고기|건미역|다진마늘|참기름|멸치액젓|천일염,"6인분,이상",60분 이내,초급,https://www.10000recipe.com/recipe/6845751
54,"색다른 쑥요리, 쑥버무리뿌리떡.","조회수 6,373",방앗간에서:빻아온:맵쌀가루:200g|어린:쑥:100g|고구마:50g|비트:50g|은행:10알|설탕:1수저|소금:커피수저로:1/2수저|물:물:1수저|강황가루:커피수저로:1/2수저.,4인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6868545
55,마른오징어 부드럽게 먹는 방법 (with 마요네즈간장소스),조회수 6.1만,오징어:1마리|물:500ml|설탕:2T|양조간장:2T|마요네즈:1.5T|청양고추:2개,2인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6873964
56,번거롭지 않은 고구마전,조회수 2.6만,고구마:1개|파슬리가루:1ts|밀가루|물|표고소금,1인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6857743
57,입맛없을때 초단단 참치통조림 덥밥,"조회수 9,800",@,@,@,@,https://www.10000recipe.com/recipe/350079
58,묵은지 고등어조림~얼큰 칼칼하게 졸인 고등어조림,조회수 3.2만,고등어:2마리|묵은지:1/2쪽|자색양파:1/2개|대파:1개|청양:홍고추:1개|다진마늘:1큰술|고춧가루:2큰술|쌀뜻물:3컵|간장:2큰술|올리고당:1큰술|생강술:1/2컵|후추:약간,4인분,30분 이내,초급,https://www.10000recipe.com/recipe/6833236
59,달걀말이~계란말이황금레시피,조회수 3.4만,달걀:5개|소금:약간(맛보며가감)|맛술:1큰술|마요네즈:1큰술|실파:1큰술|기름:약간,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6861586
60,"갈치구이, 비린내 안나게 바삭한 갈치구이 하기",조회수 12.5만,갈치:2마리|식용유:3T|부침가루:2T|쌀뜨물:적당량|후추:약간|맛소금:2꼬집,4인분,60분 이내,초급,https://www.10000recipe.com/recipe/6856995
61,고소한 매생이전,"조회수 7,625",매생이|굴|부침가루|계란|물,4인분,10분 이내,초급,https://www.10000recipe.com/recipe/6843567
62,개운~하게 속풀어줄 북어국만들기!,"조회수 4,046",명태포:1마리|콩나물:1봉지|계란:2개|무:100g|두부:250g|대파:1/2뿌리|참기름:2~3큰술|다진마늘:1~2큰술|소금|후춧가루|청양고추:3개|베트남고추:or쥐똥고추|다시마:1조각|물,3인분,30분 이내,초급,https://www.10000recipe.com/recipe/6840550
63,꼬들꼬들 무말랭이무침 만드는법! 묵나물 깻잎무말랭이무침~,"조회수 8,249",무말랭이:100g|깻잎:나물(묵나물):30g|대파:1큰술|진간장:3큰술|까나리액젓:2큰술|올리고당:4큰술|고춧가루:3큰술|마늘:1큰술|통깨:1큰술,"6인분,이상",30분 이내,아무나,https://www.10000recipe.com/recipe/6906568
64,입맛 살리는 고추장아찌,조회수 8.2만,고추:120개|설탕:170ml|간장:600ml|물:300ml|식초:300ml,"6인분,이상",30분 이내,초급,https://www.10000recipe.com/recipe/2338704
65,.. 묵은지 참치 볶음 ..,조회수 1.2만,@,"6인분,이상",30분 이내,아무나,https://www.10000recipe.com/recipe/732966
66,진정한 밥도둑! 묵은지등뼈찜입니다.,조회수 1.4만,돼지등뼈:1키로|묵은지:2쪽|대파:1뿌리|다진마늘:1수저|깻잎:적당이|청양고추:3개|된장:1수저|고추가루:3수저|월계수잎:2장|생강:1쪽|생갈술이나정종:6수저|새우젓:1/2수저|후추:약간,4인분,60분 이내,아무나,https://www.10000recipe.com/recipe/6885021
67,밥도둑~마늘쫑 장아찌 무침♥,조회수 1만,마늘쫑장아찌|마늘:약간|매실액:약간|고추가루:2수저|통깨,2인분,10분 이내,아무나,https://www.10000recipe.com/recipe/6867144
68,백종원 소고기 장조림만들기,조회수 2.3만,소고기홍두깨살:500g|물:1.5l|물:1.8l|진간장:1컵|통마늘:20개|황설탕:70g|청양고추:5개|맛술:25g|메추리알:20개,3인분,90분 이내,초급,https://www.10000recipe.com/recipe/6956793
69,양지머리 장조림,조회수 1.9만,양지머리|간장|마늘|설탕|매실청|청주,5인분,60분 이내,초급,https://www.10000recipe.com/recipe/6844595
70,김치전 - 참치를 넣어 바삭하게 참치김치전,조회수 1.8만,김치|부침가루|김칫국물:1국자|설탕:0.5|식용유,2인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6857557
71,백선생 배깍두기,조회수 3.2만,배:1개반|대파:1/2대|고춧가루:1큰술|소금:약간|멸치액젓:2큰술|참치진액:1/2큰술|마늘:1/2큰술|통깨:약간,4인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6836122
72,녹두죽,조회수 3.4만,녹두:1컵|찹쌀:1컵|물:6컵,2인분,15분 이내,아무나,https://www.10000recipe.com/recipe/6906620
73,명절음식 도라지나물 볶기 간단한 엄마레시피,조회수 1.1만,도라지:600g|대파:1뿌리|빨강청양고추:1개|마늘|소금|참기름|식용유:각각:1T|설탕:1t,"6인분,이상",10분 이내,아무나,https://www.10000recipe.com/recipe/6877411
74,마늘장아찌,조회수 2만,설탕:600그램|간장:200그램|소금:60그램|물:2리터,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/6853090
75,조청 직접 만드는 방법,조회수 7.9만,엿기름:2컵|쌀:4컵|물:10컵(180ml:컵:기준),"6인분,이상",2시간 이상,중급,https://www.10000recipe.com/recipe/1800517
76,간단하고 쉽게 <닭볶음탕>만들기~... ,조회수 7.2만,@,@,@,@,https://www.10000recipe.com/recipe/2331682
77,추우니까 면역력도 뚝뚝? 체온을 높이는 음식!,조회수 2.4만,@,1인분,5분 이내,아무나,https://www.10000recipe.com/recipe/6880436
78,동태전 만드는 법,조회수 4.7만,동태살:10조각|달걀:1개|소금:조금|밀가루:조금|후추|소금:조금,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/4548562
79,손님이 오셨을땐 간편하게 샤브샤브,조회수 17.2만,쌈채소:2줌|버섯:2줌|쇠고기:샤브샤브용:200g|곤약:150g|당근:1/4개|두부:1/2모|떡볶이떡:1/2줌|숙주:1줌|식초:1T|물:7C|국물용:멸치:15마리|다시마(10x10cm):1장|대파:1대|무:100g|국간장:1T|다진마늘:1/2T,4인분,60분 이내,아무나,https://www.10000recipe.com/recipe/6857246
80,감자칩 만드는법 ,"조회수 9,049",감자|파슬리:가루:약간|소금:약간|식용유:약간,4인분,2시간 이상,초급,https://www.10000recipe.com/recipe/6707094
81,한돈 돼지고기불고기 양념 맛있게 만들기,조회수 2.3만,돼지고기앞다리살:500g|양파:1/2개|고추장:2큰술|참기름:1큰술|올리고당:2큰술|마늘:2큰술|생강:약간|고춧가루:1/2큰술|청양고추:1개|진간장:1큰술|블루베리청:1큰술|대파:1큰술,4인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6863320
82,#수미네반찬 #묵은지볶음 #묵은지지짐만들기 #밥반찬으로 좋은 묵은지활용요리!!!,조회수 3.5만,묵은지:1/2포기|들기름:4큰술|다진마늘:2큰술|천연조미료/멸치디포리:1팩|양조간장:3큰술,"6인분,이상",60분 이내,초급,https://www.10000recipe.com/recipe/6891722
83,"추적추적 비가오는 날, 막걸리에 똭! 오징어부추전",조회수 9만,부추:1줌|송송:썬:청양고추:2개|오징어:1마리|달걀:1개|물:2컵|부침가루:2+1/2컵|식용유:적당량|송송:썬:홍고추:1개|간장:2스푼|식초:1스푼|고춧가루:약간,4인분,30분 이내,아무나,https://www.10000recipe.com/recipe/6850946
84,"이 숙취 실화...? 고통의 연속, 숙취해소에 좋은 음식!",조회수 2.8만,@,1인분,5분 이내,아무나,https://www.10000recipe.com/recipe/6880662
85,레몬청만들기 수제 레몬청!!,조회수 13.7만,레몬:4개(448g)|설탕:400g|베이킹소다:2큰술|식초:0.5큰술,"6인분,이상",30분 이내,아무나,https://www.10000recipe.com/recipe/6869989
86,멸치 고추장 볶음 반찬 비법 노하우,조회수 7만,볶음용:멸치(중):100g|식용유:적당량|통깨:1T|고추장:1T|고춧가루:1t|설탕:1t|청주:1T|간장:약간|생강즙:약간|물엿:1T|식용유:2T,"6인분,이상",30분 이내,아무나,https://www.10000recipe.com/recipe/6863850
87,쉽게 만드는 오이소박이 김치,"조회수 7,346",피클오이:10개|부추-썰어서:1줌(70g)|당근(소)2개-썰어서:한줌:약간:넘게:100g|양파(중):1개(200g)|매운고추(중):1개|쪽파:6줄기|간마늘:2테이블스푼|간생강:1테이블스푼|고추가루:5테이블스푼|새우젓:2테이블스푼|멸치액젓:2테이블스푼|황설탕:2테이블스푼|김치용:굵은소금:1테이블스푼,"6인분,이상",30분 이내,초급,https://www.10000recipe.com/recipe/6866520
88,"달고나만들기, 아이들간식, 군것질,띠기만들기",조회수 1.1만,원당:3T|식소다:조금,4인분,5분 이내,아무나,https://www.10000recipe.com/recipe/6896592
89,"딸기 생크림 케이크 , 생일 케이크 만들기 ",조회수 5.9만,달걀:270g(작은것:6개)|쌀엿:10g|설탕:200g|박력분:180g|버터:46g|우유:72g|바닐라:익스트랙:1ts|설탕:20g|물:60g|코앵트로:1+1/2Ts|생크림:300g|설탕:15g|코앵트로:1Ts|딸기:1팩,4인분,90분 이내,초급,https://www.10000recipe.com/recipe/6844175
90,매생이굴국,조회수 1.3만,매생이:200g|굴:250g|무우:100g|다시육수:4대접|소금:3티스푼|참기름:조금,4인분,60분 이내,아무나,https://www.10000recipe.com/recipe/6901846
91,알토란 계란찜 보들한 토니오 계란찜~,조회수 1.6만,계란:6개|멸치액젓:2작은술|소금:1꼬집|설탕:1꼬집|맛술:1큰술|양파:1/2개|청홍고추:각:1개|대파:1/2대|참기름:1큰술|게맛살:3줄|기름:적당히|물:1.5컵|계란:4개|멸치액젓:1큰술|크래미:3개|양파:1/4개,2인분,15분 이내,초급,https://www.10000recipe.com/recipe/6896003
92,소고기파국 끓이기,조회수 1.5만,양지:250그램|대파:1+1/2대|물:1.5리터|무(2센티):1토막|통마늘:3~4개|대파뿌리(또는:대파:1대):2개|국간장:4큰술|고추기름:1큰술|고춧가루:2큰술|다진:마늘:1큰술|소금:약간|후추:약간,4인분,120분 이내,초급,https://www.10000recipe.com/recipe/1768703
93,찜질방계란(구운계란) -딸에게#/압력솥으로 만든 찜질방계란 ,조회수 2.1만,계란:15개|물:3/4컵,@,@,@,https://www.10000recipe.com/recipe/2008041
94,시래기 된장국 맛있게 끓이는법,조회수 7.6만,청시래기:5줌|국물용멸치:1줌|쌀뜨물(또는:물):1.5L|집된장:1큰술(가감),4인분,60분 이내,아무나,https://www.10000recipe.com/recipe/4604861
95,#담백하고 존득한 우설수육#,"조회수 5,322",우설|셀러리|마늘|파|월계수잎|소금|양파|레몬|간장,4인분,90분 이내,초급,https://www.10000recipe.com/recipe/6888522
96,새송이 산적 ,"조회수 4,852",새송이버섯|소고기다짐육|호두|두부|새싹채소|스테이크소스|양파|마늘|배|매실액|청주|설탕|간장,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/1442016
97,간장새우장,"조회수 4,383",새우:500g|양파:1/2|대파뿌리:2조각|건고추:2개|청고추:1개|홍고추:1개|레몬:3조각|생강:1/2톨|마늘:8개|통후추:10알|월계수잎:3장|소주:1/2컵|건대추:2알|간장:200cc|물:400cc|맛술:100cc|쌀엿:1T|설탕:2T,4인분,60분 이내,중급,https://www.10000recipe.com/recipe/6921408
98,열무얼갈이김치 만들기/ 풋내나지않는 방법/ 대용량 구내식당 레시피,"조회수 8,923",열무:7단|얼가리:7단|소금:700g|감자:3개|밀가루:1국그릇|물:적당히|멸치액젓:700g|생강:조금|마늘:400g|미원:조금|매실액:500g|뉴슈가:조금|고춧가루:700g|청양고추:적당히|대파:4대|쪽파:1단|양파:5개|붉은고추:적당히|무:1개,"6인분,이상",2시간 이상,고급,https://www.10000recipe.com/recipe/6917963
99,맛과 영양이 가득한 로제스파게티~ / 라이스밀크로 로제소스 만들기 ,"조회수 6,575",토마토:4개|라이스밸리:400ml|마늘:1T|양파:1/2개|브로콜리:1/2송이|치즈:2장|올리브유:적당량,2인분,15분 이내,초급,https://www.10000recipe.com/recipe/6871200
100,귤 맛있게 먹는 법 = 귤 구워먹기,조회수 1.1만,귤:3-4개|설탕이나:꿀:기호에따라,2인분,5분 이내,아무나,https://www.10000recipe.com/recipe/6862625
101,도토리묵무침....비법 양념장만 있으면...ok,조회수 2.4만,도토리묵:1팩|상추:6장|깻잎:3장|오이:1/2개|당근:1/3개|청고추:2개|맛간장:1T|진간장:3T|대파:흰부분:다진것:1T|설탕:1t|올리고당:1t|고춧가루:3T|참기름:1T|깨:1T|실고추:조금|땅콩:가루:조금|향신즙:2T,3인분,15분 이내,초급,https://www.10000recipe.com/recipe/6847661
102,매운음식 심하게 땡길때!! 매운 낙지볶음 ,"조회수 9,082",낙지:3마리(400g)|양배추:작은거:1/2포기|양파:1개|대파:1대|청고추:1개|홍고추:1개|고추장:2큰술|고추가루:4큰술|액젓:또는:참치액:1큰술|다진:마늘:1큰술|청주:2큰술|건고추:약간|설탕:2큰술|매실액:2큰술|참기름:약간|깨소금:약간,@,@,초급,https://www.10000recipe.com/recipe/2768246
103,쌉싸름한 맛이 매력적인 도라지볶음,조회수 10.6만,도라지|들기름|소금:약간|다진파|다진마늘,2인분,30분 이내,초급,https://www.10000recipe.com/recipe/4559168
